"Plot Title: PP17-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574905, SEN S/N: 10574905, LBL: C)","Intensity, Lux (LGR S/N: 10574905, SEN S/N: 10574905, LBL: Lux)","Coupler Attached (LGR S/N: 10574905)","Host Connected (LGR S/N: 10574905)","Stopped (LGR S/N: 10574905)","End Of File (LGR S/N: 10574905)"
1,09/12/18 01:00:00 PM,16.808,33066.9,,,,
2,09/12/18 04:00:00 PM,11.041,6200.0,,,,
3,09/12/18 07:00:00 PM,8.481,1205.6,,,,
4,09/12/18 10:00:00 PM,7.582,0.0,,,,
5,09/13/18 01:00:00 AM,6.674,0.0,,,,
6,09/13/18 04:00:00 AM,5.962,0.0,,,,
7,09/13/18 07:00:00 AM,5.962,484.4,,,,
8,09/13/18 10:00:00 AM,12.110,13089.0,,,,
9,09/13/18 01:00:00 PM,19.472,35822.5,,,,
10,09/13/18 04:00:00 PM,11.722,9300.1,,,,
11,09/13/18 07:00:00 PM,8.879,484.4,,,,
12,09/13/18 10:00:00 PM,6.674,0.0,,,,
13,09/14/18 01:00:00 AM,5.860,0.0,,,,
14,09/14/18 04:00:00 AM,5.552,0.0,,,,
15,09/14/18 07:00:00 AM,5.655,570.5,,,,
16,09/14/18 10:00:00 AM,8.581,8266.7,,,,
17,09/14/18 01:00:00 PM,19.567,24800.2,,,,
18,09/14/18 04:00:00 PM,13.750,7233.4,,,,
19,09/14/18 07:00:00 PM,9.373,484.4,,,,
20,09/14/18 10:00:00 PM,7.882,0.0,,,,
21,09/15/18 01:00:00 AM,7.280,0.0,,,,
22,09/15/18 04:00:00 AM,5.552,0.0,,,,
23,09/15/18 07:00:00 AM,4.519,419.8,,,,
24,09/15/18 10:00:00 AM,11.916,19977.9,,,,
25,09/15/18 01:00:00 PM,19.187,23422.4,,,,
26,09/15/18 04:00:00 PM,12.980,6544.5,,,,
27,09/15/18 07:00:00 PM,9.571,549.0,,,,
28,09/15/18 10:00:00 PM,7.782,0.0,,,,
29,09/16/18 01:00:00 AM,5.450,0.0,,,,
30,09/16/18 04:00:00 AM,5.757,0.0,,,,
31,09/16/18 07:00:00 AM,6.471,193.8,,,,
32,09/16/18 10:00:00 AM,10.161,9300.1,,,,
33,09/16/18 01:00:00 PM,12.304,15155.7,,,,
34,09/16/18 04:00:00 PM,11.916,4133.4,,,,
