"Plot Title: AR07-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574916, SEN S/N: 10574916, LBL: C)","Intensity, Lux (LGR S/N: 10574916, SEN S/N: 10574916, LBL: Lux)","Coupler Attached (LGR S/N: 10574916)","Host Connected (LGR S/N: 10574916)","Stopped (LGR S/N: 10574916)","End Of File (LGR S/N: 10574916)"
1,09/18/18 01:00:00 PM,10.846,2755.6,,,,
2,09/18/18 04:00:00 PM,10.748,1044.1,,,,
3,09/18/18 07:00:00 PM,8.779,53.8,,,,
4,09/18/18 10:00:00 PM,7.782,0.0,,,,
5,09/19/18 01:00:00 AM,6.573,0.0,,,,
6,09/19/18 04:00:00 AM,5.860,0.0,,,,
7,09/19/18 07:00:00 AM,5.244,64.6,,,,
8,09/19/18 10:00:00 AM,8.282,2583.4,,,,
9,09/19/18 01:00:00 PM,10.357,3100.0,,,,
10,09/19/18 04:00:00 PM,9.965,990.3,,,,
11,09/19/18 07:00:00 PM,6.877,43.1,,,,
12,09/19/18 10:00:00 PM,6.268,0.0,,,,
13,09/20/18 01:00:00 AM,5.552,0.0,,,,
14,09/20/18 04:00:00 AM,4.727,0.0,,,,
15,09/20/18 07:00:00 AM,4.311,10.8,,,,
16,09/20/18 10:00:00 AM,7.381,3100.0,,,,
17,09/20/18 01:00:00 PM,8.879,5166.7,,,,
18,09/20/18 04:00:00 PM,10.161,1980.6,,,,
19,09/20/18 07:00:00 PM,7.782,10.8,,,,
20,09/20/18 10:00:00 PM,7.079,0.0,,,,
21,09/21/18 01:00:00 AM,7.079,0.0,,,,
22,09/21/18 04:00:00 AM,6.573,0.0,,,,
23,09/21/18 07:00:00 AM,6.573,118.4,,,,
24,09/21/18 10:00:00 AM,12.207,6544.5,,,,
25,09/21/18 01:00:00 PM,13.558,5166.7,,,,
26,09/21/18 04:00:00 PM,13.269,2152.8,,,,
27,09/21/18 07:00:00 PM,11.041,32.3,,,,
28,09/21/18 10:00:00 PM,9.768,0.0,,,,
29,09/22/18 01:00:00 AM,8.879,0.0,,,,
30,09/22/18 04:00:00 AM,7.481,0.0,,,,
31,09/22/18 07:00:00 AM,7.179,0.0,,,,
32,09/22/18 10:00:00 AM,8.082,1237.9,,,,
33,09/22/18 01:00:00 PM,8.779,2411.1,,,,
34,09/22/18 04:00:00 PM,8.282,731.9,,,,
35,09/22/18 07:00:00 PM,6.573,0.0,,,,
36,09/22/18 10:00:00 PM,5.347,0.0,,,,
37,09/23/18 01:00:00 AM,3.578,0.0,,,,
38,09/23/18 04:00:00 AM,1.872,0.0,,,,
39,09/23/18 07:00:00 AM,0.893,64.6,,,,
40,09/23/18 10:00:00 AM,5.962,5511.1,,,,
41,09/23/18 01:00:00 PM,6.166,3100.0,,,,
42,09/23/18 04:00:00 PM,6.064,2152.8,,,,
43,09/23/18 07:00:00 PM,5.037,21.5,,,,
44,09/23/18 10:00:00 PM,3.578,0.0,,,,
45,09/24/18 01:00:00 AM,2.088,0.0,,,,
46,09/24/18 04:00:00 AM,1.656,0.0,,,,
47,09/24/18 07:00:00 AM,1.330,64.6,,,,
48,09/24/18 10:00:00 AM,7.481,5166.7,,,,
49,09/24/18 01:00:00 PM,9.571,2755.6,,,,
50,09/24/18 04:00:00 PM,9.669,871.9,,,,
51,09/24/18 07:00:00 PM,7.882,32.3,,,,
52,09/24/18 10:00:00 PM,6.370,0.0,,,,
53,09/25/18 01:00:00 AM,5.347,0.0,,,,
54,09/25/18 04:00:00 AM,4.415,0.0,,,,
55,09/25/18 07:00:00 AM,4.207,53.8,,,,
56,09/25/18 10:00:00 AM,11.236,5166.7,,,,
57,09/25/18 01:00:00 PM,12.690,3100.0,,,,
58,09/25/18 04:00:00 PM,12.110,1001.0,,,,
59,09/25/18 07:00:00 PM,10.259,32.3,,,,
60,09/25/18 10:00:00 PM,8.879,0.0,,,,
61,09/26/18 01:00:00 AM,8.282,0.0,,,,
62,09/26/18 04:00:00 AM,8.282,0.0,,,,
63,09/26/18 07:00:00 AM,7.882,21.5,,,,
64,09/26/18 10:00:00 AM,14.421,4994.5,,,,
65,09/26/18 01:00:00 PM,15.760,2927.8,,,,
66,09/26/18 04:00:00 PM,15.091,828.8,,,,
67,09/26/18 07:00:00 PM,13.269,32.3,,,,
68,09/26/18 10:00:00 PM,11.819,0.0,,,,
69,09/27/18 01:00:00 AM,11.431,0.0,,,,
70,09/27/18 04:00:00 AM,11.916,0.0,,,,
71,09/27/18 07:00:00 AM,12.304,32.3,,,,
72,09/27/18 10:00:00 AM,16.808,5166.7,,,,
73,09/27/18 01:00:00 PM,18.806,2927.8,,,,
74,09/27/18 04:00:00 PM,17.189,807.3,,,,
75,09/27/18 07:00:00 PM,14.996,21.5,,,,
76,09/27/18 10:00:00 PM,13.750,0.0,,,,
77,09/28/18 01:00:00 AM,12.594,0.0,,,,
78,09/28/18 04:00:00 AM,11.625,0.0,,,,
79,09/28/18 07:00:00 AM,10.553,43.1,,,,
80,09/28/18 10:00:00 AM,13.173,4650.0,,,,
81,09/28/18 01:00:00 PM,16.141,2927.8,,,,
82,09/28/18 04:00:00 PM,15.760,807.3,,,,
