"Plot Title: AG05-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578649, SEN S/N: 10578649, LBL: C)","Intensity, Lux (LGR S/N: 10578649, SEN S/N: 10578649, LBL: Lux)","End Of File (LGR S/N: 10578649)"
508,11/08/18 10:00:00 PM,1.330,0.0,
509,11/09/18 01:00:00 AM,1.003,0.0,
510,11/09/18 04:00:00 AM,1.112,0.0,
511,11/09/18 07:00:00 AM,1.221,0.0,
512,11/09/18 10:00:00 AM,2.837,2411.1,
513,11/09/18 01:00:00 PM,4.311,1302.4,
514,11/09/18 04:00:00 PM,3.155,958.0,
515,11/09/18 07:00:00 PM,2.837,0.0,
516,11/09/18 10:00:00 PM,2.303,0.0,
517,11/10/18 01:00:00 AM,1.656,0.0,
518,11/10/18 04:00:00 AM,1.112,0.0,
519,11/10/18 07:00:00 AM,0.563,0.0,
520,11/10/18 10:00:00 AM,0.121,236.8,
521,11/10/18 01:00:00 PM,1.439,1808.3,
522,11/10/18 04:00:00 PM,3.049,1065.6,
523,11/10/18 07:00:00 PM,1.764,0.0,
524,11/10/18 10:00:00 PM,0.121,0.0,
525,11/11/18 01:00:00 AM,0.232,0.0,
526,11/11/18 04:00:00 AM,-0.102,0.0,
527,11/11/18 07:00:00 AM,-0.213,0.0,
528,11/11/18 10:00:00 AM,-0.102,226.0,
529,11/11/18 01:00:00 PM,0.674,1377.8,
530,11/11/18 04:00:00 PM,3.261,914.9,
531,11/11/18 07:00:00 PM,2.088,0.0,
532,11/11/18 10:00:00 PM,1.439,0.0,
533,11/12/18 01:00:00 AM,1.112,0.0,
534,11/12/18 04:00:00 AM,1.003,0.0,
535,11/12/18 07:00:00 AM,1.112,0.0,
536,11/12/18 10:00:00 AM,1.764,1463.9,Logged
