"Plot Title: TA01-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2409566, SEN S/N: 2409566, LBL: C)","Intensity, Lux (LGR S/N: 2409566, SEN S/N: 2409566, LBL: Lux)","Coupler Attached (LGR S/N: 2409566)","Host Connected (LGR S/N: 2409566)","Stopped (LGR S/N: 2409566)","End Of File (LGR S/N: 2409566)"
1,09/13/18 01:00:00 PM,12.401,3272.2,,,,
2,09/13/18 04:00:00 PM,12.594,3100.0,,,,
3,09/13/18 07:00:00 PM,11.722,53.8,,,,
4,09/13/18 10:00:00 PM,10.259,0.0,,,,
5,09/14/18 01:00:00 AM,9.768,0.0,,,,
6,09/14/18 04:00:00 AM,9.472,0.0,,,,
7,09/14/18 07:00:00 AM,9.077,86.1,,,,
8,09/14/18 10:00:00 AM,10.161,785.8,,,,
9,09/14/18 01:00:00 PM,13.461,5338.9,,,,
10,09/14/18 04:00:00 PM,14.134,1894.5,,,,
11,09/14/18 07:00:00 PM,12.980,107.6,,,,
12,09/14/18 10:00:00 PM,11.334,0.0,,,,
13,09/15/18 01:00:00 AM,9.768,0.0,,,,
14,09/15/18 04:00:00 AM,9.373,0.0,,,,
15,09/15/18 07:00:00 AM,8.879,86.1,,,,
16,09/15/18 10:00:00 AM,10.063,1550.0,,,,
17,09/15/18 01:00:00 PM,13.558,3272.2,,,,
18,09/15/18 04:00:00 PM,13.365,1356.3,,,,
19,09/15/18 07:00:00 PM,12.013,150.7,,,,
20,09/15/18 10:00:00 PM,10.944,0.0,,,,
21,09/16/18 01:00:00 AM,10.063,0.0,,,,
22,09/16/18 04:00:00 AM,9.768,0.0,,,,
23,09/16/18 07:00:00 AM,9.472,32.3,,,,
24,09/16/18 10:00:00 AM,9.176,2152.8,,,,
25,09/16/18 01:00:00 PM,9.965,2583.4,,,,
26,09/16/18 04:00:00 PM,10.455,1313.2,,,,
27,09/16/18 07:00:00 PM,9.571,96.9,,,,
28,09/16/18 10:00:00 PM,9.275,0.0,,,,
29,09/17/18 01:00:00 AM,9.275,0.0,,,,
30,09/17/18 04:00:00 AM,8.382,0.0,,,,
31,09/17/18 07:00:00 AM,8.182,43.1,,,,
32,09/17/18 10:00:00 AM,7.381,1205.6,,,,
33,09/17/18 01:00:00 PM,10.944,3788.9,,,,
