"Plot Title: AE10-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995231, SEN S/N: 9995231)","Intensity, Lux (LGR S/N: 9995231, SEN S/N: 9995231)","Bad Battery (LGR S/N: 9995231)","Coupler Attached (LGR S/N: 9995231)","Host Connected (LGR S/N: 9995231)","Stopped (LGR S/N: 9995231)","End Of File (LGR S/N: 9995231)"
213,10/02/18 01:00:00 AM,7.481,0.0,,,,,
214,10/02/18 04:00:00 AM,6.775,0.0,,,,,
215,10/02/18 07:00:00 AM,5.655,0.0,,,,,
216,10/02/18 10:00:00 AM,5.757,1463.9,,,,,
217,10/02/18 01:00:00 PM,5.141,1808.3,,,,,
218,10/02/18 04:00:00 PM,3.261,828.8,,,,,
219,10/02/18 07:00:00 PM,1.872,0.0,,,,,
220,10/02/18 10:00:00 PM,-0.102,0.0,,,,,
221,10/03/18 01:00:00 AM,0.121,0.0,,,,,
222,10/03/18 04:00:00 AM,-0.213,0.0,,,,,
223,10/03/18 07:00:00 AM,-0.549,10.8,,,,,
224,10/03/18 10:00:00 AM,1.112,3788.9,,,,,
225,10/03/18 01:00:00 PM,6.573,7233.4,,,,,
226,10/03/18 04:00:00 PM,5.860,1980.6,,,,,
227,10/03/18 07:00:00 PM,4.207,0.0,,,,,
228,10/03/18 10:00:00 PM,3.578,0.0,,,,,
229,10/04/18 01:00:00 AM,3.155,0.0,,,,,
230,10/04/18 04:00:00 AM,2.730,0.0,,,,,
231,10/04/18 07:00:00 AM,2.517,0.0,,,,,
232,10/04/18 10:00:00 AM,3.578,2669.5,,,,,
233,10/04/18 01:00:00 PM,5.141,2927.8,,,,,
234,10/04/18 04:00:00 PM,4.727,2497.2,,,,,
235,10/04/18 07:00:00 PM,3.261,0.0,,,,,
236,10/04/18 10:00:00 PM,1.980,0.0,,,,,
237,10/05/18 01:00:00 AM,1.003,0.0,,,,,
238,10/05/18 04:00:00 AM,0.893,0.0,,,,,
239,10/05/18 07:00:00 AM,1.221,0.0,,,,,
240,10/05/18 10:00:00 AM,2.195,861.1,,,,,
241,10/05/18 01:00:00 PM,1.764,1248.6,,,,,
242,10/05/18 04:00:00 PM,0.453,688.9,,,,,
243,10/05/18 07:00:00 PM,1.003,0.0,,,,,
244,10/05/18 10:00:00 PM,1.330,0.0,,,,,
245,10/06/18 01:00:00 AM,2.195,0.0,,,,,
246,10/06/18 04:00:00 AM,2.624,0.0,,,,,
247,10/06/18 07:00:00 AM,2.303,0.0,,,,,
248,10/06/18 10:00:00 AM,3.049,3100.0,,,,,
249,10/06/18 01:00:00 PM,3.683,2325.0,,,,,
250,10/06/18 04:00:00 PM,3.578,1302.4,,,,,
251,10/06/18 07:00:00 PM,2.943,0.0,,,,,
252,10/06/18 10:00:00 PM,2.624,0.0,,,,,
253,10/07/18 01:00:00 AM,1.872,0.0,,,,,
254,10/07/18 04:00:00 AM,1.548,0.0,,,,,
255,10/07/18 07:00:00 AM,1.548,0.0,,,,,
256,10/07/18 10:00:00 AM,2.837,2669.5,,,,,
257,10/07/18 01:00:00 PM,5.552,5166.7,,,,,
258,10/07/18 04:00:00 PM,5.757,2411.1,,,,,
259,10/07/18 07:00:00 PM,4.519,0.0,,,,,
260,10/07/18 10:00:00 PM,4.415,0.0,,,,,
261,10/08/18 01:00:00 AM,4.415,0.0,,,,,
262,10/08/18 04:00:00 AM,4.623,0.0,,,,,
263,10/08/18 07:00:00 AM,4.727,0.0,,,,,
264,10/08/18 10:00:00 AM,5.347,1173.3,,,,,
265,10/08/18 01:00:00 PM,6.978,3444.5,,,,,
266,10/08/18 04:00:00 PM,6.674,731.9,,,,,
267,10/08/18 07:00:00 PM,6.166,0.0,,,,,
268,10/08/18 10:00:00 PM,6.370,0.0,,,,,
269,10/09/18 01:00:00 AM,6.775,0.0,,,,,
270,10/09/18 04:00:00 AM,4.934,0.0,,,,,
271,10/09/18 07:00:00 AM,4.207,0.0,,,,,
272,10/09/18 10:00:00 AM,4.727,2152.8,,,,,
273,10/09/18 01:00:00 PM,5.450,2497.2,,,,,
274,10/09/18 04:00:00 PM,5.347,1550.0,,,,,
275,10/09/18 07:00:00 PM,4.623,0.0,,,,,
276,10/09/18 10:00:00 PM,3.683,0.0,,,,,
277,10/10/18 01:00:00 AM,3.367,0.0,,,,,
278,10/10/18 04:00:00 AM,3.261,0.0,,,,,
279,10/10/18 07:00:00 AM,2.837,0.0,,,,,
280,10/10/18 10:00:00 AM,3.472,1550.0,,,,,
281,10/10/18 01:00:00 PM,5.244,2927.8,,,,,
282,10/10/18 04:00:00 PM,5.244,1722.2,,,,,
283,10/10/18 07:00:00 PM,3.893,0.0,,,,,
284,10/10/18 10:00:00 PM,2.943,0.0,,,,,
285,10/11/18 01:00:00 AM,2.410,0.0,,,,,
286,10/11/18 04:00:00 AM,2.088,0.0,,,,,
287,10/11/18 07:00:00 AM,2.088,0.0,,,,,
288,10/11/18 10:00:00 AM,3.893,1808.3,,,,,
289,10/11/18 01:00:00 PM,14.613,5511.1,,,,,
290,10/11/18 04:00:00 PM,6.877,1377.8,,,,,
291,10/11/18 07:00:00 PM,5.141,0.0,,,,,
292,10/11/18 10:00:00 PM,4.623,0.0,,,,,
293,10/12/18 01:00:00 AM,4.623,0.0,,,,,
294,10/12/18 04:00:00 AM,4.207,0.0,,,,,
295,10/12/18 07:00:00 AM,3.788,0.0,,,,,
296,10/12/18 10:00:00 AM,5.655,1894.5,,,,,
297,10/12/18 01:00:00 PM,13.654,5338.9,,,,,
298,10/12/18 04:00:00 PM,8.282,1894.5,,,,,
299,10/12/18 07:00:00 PM,5.962,0.0,,,,,
300,10/12/18 10:00:00 PM,5.347,0.0,,,,,
301,10/13/18 01:00:00 AM,4.519,0.0,,,,,
302,10/13/18 04:00:00 AM,2.730,0.0,,,,,
303,10/13/18 07:00:00 AM,2.195,0.0,,,,,
304,10/13/18 10:00:00 AM,4.727,1894.5,,,,,
305,10/13/18 01:00:00 PM,12.207,4305.6,,,,,
306,10/13/18 04:00:00 PM,6.775,1550.0,,,,,
307,10/13/18 07:00:00 PM,4.831,0.0,,,,,
308,10/13/18 10:00:00 PM,3.049,0.0,,,,,
309,10/14/18 01:00:00 AM,1.764,0.0,,,,,
310,10/14/18 04:00:00 AM,0.563,0.0,,,,,
311,10/14/18 07:00:00 AM,0.674,0.0,,,,,
312,10/14/18 10:00:00 AM,2.730,1980.6,,,,,
313,10/14/18 01:00:00 PM,10.748,5166.7,,,,,
314,10/14/18 04:00:00 PM,7.280,1324.0,,,,,
315,10/14/18 07:00:00 PM,5.037,0.0,,,,,
316,10/14/18 10:00:00 PM,4.623,0.0,,,,,
317,10/15/18 01:00:00 AM,5.347,0.0,,,,,
318,10/15/18 04:00:00 AM,5.860,0.0,,,,,
319,10/15/18 07:00:00 AM,6.674,0.0,,,,,
320,10/15/18 10:00:00 AM,9.571,1894.5,,,,,
321,10/15/18 01:00:00 PM,17.284,4477.8,,,,,
322,10/15/18 04:00:00 PM,12.690,1313.2,,,,,
323,10/15/18 07:00:00 PM,9.571,0.0,,,,,
324,10/15/18 10:00:00 PM,8.481,0.0,,,,,
325,10/16/18 01:00:00 AM,8.182,0.0,,,,,
326,10/16/18 04:00:00 AM,8.779,0.0,,,,,
327,10/16/18 07:00:00 AM,8.382,0.0,,,,,
328,10/16/18 10:00:00 AM,10.651,1894.5,,,,,
329,10/16/18 01:00:00 PM,18.521,4994.5,,,,,
330,10/16/18 04:00:00 PM,13.750,1356.3,,,,,
331,10/16/18 07:00:00 PM,9.965,0.0,,,,,
332,10/16/18 10:00:00 PM,8.680,0.0,,,,,
333,10/17/18 01:00:00 AM,8.779,0.0,,,,,
334,10/17/18 04:00:00 AM,8.382,0.0,,,,,
335,10/17/18 07:00:00 AM,7.582,0.0,,,,,
336,10/17/18 10:00:00 AM,9.472,1894.5,,,,,
337,10/17/18 01:00:00 PM,17.570,3961.1,,,,,
338,10/17/18 04:00:00 PM,12.980,1324.0,,,,,
339,10/17/18 07:00:00 PM,10.455,0.0,,,,,
340,10/17/18 10:00:00 PM,9.571,0.0,,,,,
341,10/18/18 01:00:00 AM,9.275,0.0,,,,,
342,10/18/18 04:00:00 AM,8.879,0.0,,,,,
343,10/18/18 07:00:00 AM,8.581,0.0,,,,,
344,10/18/18 10:00:00 AM,9.965,688.9,,,,,
345,10/18/18 01:00:00 PM,19.853,4305.6,,,,,
346,10/18/18 04:00:00 PM,12.497,1377.8,,,,,
347,10/18/18 07:00:00 PM,9.965,0.0,,,,,
348,10/18/18 10:00:00 PM,9.373,0.0,,,,,
349,10/19/18 01:00:00 AM,9.768,0.0,,,,,
350,10/19/18 04:00:00 AM,9.965,0.0,,,,,
351,10/19/18 07:00:00 AM,9.768,0.0,,,,,
352,10/19/18 10:00:00 AM,11.916,1894.5,,,,,
353,10/19/18 01:00:00 PM,19.758,4133.4,,,,,
354,10/19/18 04:00:00 PM,14.421,1280.9,,,,,
355,10/19/18 07:00:00 PM,12.110,0.0,,,,,
356,10/19/18 10:00:00 PM,11.722,0.0,,,,,
357,10/20/18 01:00:00 AM,11.722,0.0,,,,,
358,10/20/18 04:00:00 AM,11.334,0.0,,,,,
