"Plot Title: AB08-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578614, SEN S/N: 10578614, LBL: C)","Intensity, Lux (LGR S/N: 10578614, SEN S/N: 10578614, LBL: Lux)","Coupler Attached (LGR S/N: 10578614)","Host Connected (LGR S/N: 10578614)","Stopped (LGR S/N: 10578614)","End Of File (LGR S/N: 10578614)"
1,09/13/18 01:00:00 PM,11.041,6200.0,,,,
2,09/13/18 04:00:00 PM,9.669,2927.8,,,,
3,09/13/18 07:00:00 PM,8.680,118.4,,,,
4,09/13/18 10:00:00 PM,7.179,0.0,,,,
5,09/14/18 01:00:00 AM,6.978,0.0,,,,
6,09/14/18 04:00:00 AM,6.268,0.0,,,,
7,09/14/18 07:00:00 AM,6.370,129.2,,,,
8,09/14/18 10:00:00 AM,6.166,484.4,,,,
9,09/14/18 01:00:00 PM,9.571,6200.0,,,,
10,09/14/18 04:00:00 PM,11.041,4133.4,,,,
11,09/14/18 07:00:00 PM,8.879,215.3,,,,
12,09/14/18 10:00:00 PM,7.983,0.0,,,,
13,09/15/18 01:00:00 AM,7.582,0.0,,,,
14,09/15/18 04:00:00 AM,6.573,0.0,,,,
15,09/15/18 07:00:00 AM,5.860,118.4,,,,
16,09/15/18 10:00:00 AM,8.082,3961.1,,,,
17,09/15/18 01:00:00 PM,11.916,8266.7,,,,
18,09/15/18 04:00:00 PM,10.944,4305.6,,,,
19,09/15/18 07:00:00 PM,8.581,150.7,,,,
20,09/15/18 10:00:00 PM,7.682,0.0,,,,
21,09/16/18 01:00:00 AM,7.280,0.0,,,,
22,09/16/18 04:00:00 AM,6.978,0.0,,,,
23,09/16/18 07:00:00 AM,6.978,53.8,,,,
24,09/16/18 10:00:00 AM,7.882,2755.6,,,,
25,09/16/18 01:00:00 PM,9.768,4477.8,,,,
26,09/16/18 04:00:00 PM,9.768,5166.7,,,,
27,09/16/18 07:00:00 PM,8.182,32.3,,,,
28,09/16/18 10:00:00 PM,6.877,0.0,,,,
29,09/17/18 01:00:00 AM,5.860,0.0,,,,
30,09/17/18 04:00:00 AM,5.347,0.0,,,,
31,09/17/18 07:00:00 AM,5.450,75.3,,,,
32,09/17/18 10:00:00 AM,4.831,1259.4,,,,
33,09/17/18 01:00:00 PM,8.182,2755.6,,,,
34,09/17/18 04:00:00 PM,11.139,3616.7,,,,
35,09/17/18 07:00:00 PM,8.581,129.2,,,,
36,09/17/18 10:00:00 PM,8.082,0.0,,,,
37,09/18/18 01:00:00 AM,7.782,0.0,,,,
38,09/18/18 04:00:00 AM,5.450,0.0,,,,
39,09/18/18 07:00:00 AM,4.207,75.3,,,,
40,09/18/18 10:00:00 AM,5.450,1130.2,,,,
41,09/18/18 01:00:00 PM,9.571,2583.4,,,,
42,09/18/18 04:00:00 PM,12.497,3100.0,,,,
43,09/18/18 07:00:00 PM,9.373,107.6,,,,
44,09/18/18 10:00:00 PM,8.481,0.0,,,,
45,09/19/18 01:00:00 AM,6.877,0.0,,,,
46,09/19/18 04:00:00 AM,5.962,0.0,,,,
47,09/19/18 07:00:00 AM,5.552,139.9,,,,
48,09/19/18 10:00:00 AM,6.268,1130.2,,,,
49,09/19/18 01:00:00 PM,9.472,2583.4,,,,
50,09/19/18 04:00:00 PM,12.110,6544.5,,,,
51,09/19/18 07:00:00 PM,9.571,215.3,,,,
52,09/19/18 10:00:00 PM,7.481,0.0,,,,
53,09/20/18 01:00:00 AM,7.280,0.0,,,,
54,09/20/18 04:00:00 AM,6.573,0.0,,,,
55,09/20/18 07:00:00 AM,5.347,53.8,,,,
56,09/20/18 10:00:00 AM,7.381,3272.2,,,,
57,09/20/18 01:00:00 PM,9.275,2755.6,,,,
58,09/20/18 04:00:00 PM,11.625,2497.2,,,,
59,09/20/18 07:00:00 PM,9.571,32.3,,,,
60,09/20/18 10:00:00 PM,8.282,0.0,,,,
61,09/21/18 01:00:00 AM,7.582,0.0,,,,
62,09/21/18 04:00:00 AM,6.877,0.0,,,,
63,09/21/18 07:00:00 AM,6.573,75.3,,,,
64,09/21/18 10:00:00 AM,8.680,1980.6,,,,
65,09/21/18 01:00:00 PM,14.230,7577.8,,,,
66,09/21/18 04:00:00 PM,15.091,4994.5,,,,
67,09/21/18 07:00:00 PM,12.401,64.6,,,,
68,09/21/18 10:00:00 PM,10.455,0.0,,,,
69,09/22/18 01:00:00 AM,9.571,0.0,,,,
70,09/22/18 04:00:00 AM,8.879,0.0,,,,
71,09/22/18 07:00:00 AM,7.280,21.5,,,,
72,09/22/18 10:00:00 AM,9.571,3272.2,,,,
73,09/22/18 01:00:00 PM,12.110,5511.1,,,,
74,09/22/18 04:00:00 PM,11.528,2583.4,,,,
75,09/22/18 07:00:00 PM,9.077,10.8,,,,
76,09/22/18 10:00:00 PM,7.481,0.0,,,,
77,09/23/18 01:00:00 AM,5.655,0.0,,,,
78,09/23/18 04:00:00 AM,3.683,0.0,,,,
79,09/23/18 07:00:00 AM,3.367,53.8,,,,
80,09/23/18 10:00:00 AM,3.578,1173.3,,,,
81,09/23/18 01:00:00 PM,5.860,2755.6,,,,
82,09/23/18 04:00:00 PM,8.680,2411.1,,,,
83,09/23/18 07:00:00 PM,6.268,53.8,,,,
84,09/23/18 10:00:00 PM,4.934,0.0,,,,
85,09/24/18 01:00:00 AM,3.578,0.0,,,,
86,09/24/18 04:00:00 AM,2.943,0.0,,,,
87,09/24/18 07:00:00 AM,2.943,43.1,,,,
88,09/24/18 10:00:00 AM,4.102,958.0,,,,
89,09/24/18 01:00:00 PM,8.082,2152.8,,,,
90,09/24/18 04:00:00 PM,11.139,2583.4,,,,
91,09/24/18 07:00:00 PM,8.978,32.3,,,,
92,09/24/18 10:00:00 PM,6.471,0.0,,,,
93,09/25/18 01:00:00 AM,5.244,0.0,,,,
94,09/25/18 04:00:00 AM,4.519,0.0,,,,
95,09/25/18 07:00:00 AM,4.415,32.3,,,,
96,09/25/18 10:00:00 AM,6.370,936.5,,,,
97,09/25/18 01:00:00 PM,10.357,2325.0,,,,
98,09/25/18 04:00:00 PM,12.883,2669.5,,,,
99,09/25/18 07:00:00 PM,10.944,43.1,,,,
100,09/25/18 10:00:00 PM,8.481,0.0,,,,
101,09/26/18 01:00:00 AM,7.682,0.0,,,,
102,09/26/18 04:00:00 AM,7.481,0.0,,,,
103,09/26/18 07:00:00 AM,7.179,10.8,,,,
104,09/26/18 10:00:00 AM,8.581,839.6,,,,
105,09/26/18 01:00:00 PM,13.269,2152.8,,,,
106,09/26/18 04:00:00 PM,16.332,2497.2,,,,
107,09/26/18 07:00:00 PM,12.980,21.5,,,,
108,09/26/18 10:00:00 PM,10.357,0.0,,,,
109,09/27/18 01:00:00 AM,9.866,0.0,,,,
110,09/27/18 04:00:00 AM,9.669,0.0,,,,
111,09/27/18 07:00:00 AM,9.965,21.5,,,,
112,09/27/18 10:00:00 AM,11.625,807.3,,,,
113,09/27/18 01:00:00 PM,16.427,2238.9,,,,
114,09/27/18 04:00:00 PM,18.901,2669.5,,,,
115,09/27/18 07:00:00 PM,15.187,21.5,,,,
116,09/27/18 10:00:00 PM,12.594,0.0,,,,
117,09/28/18 01:00:00 AM,12.497,0.0,,,,
118,09/28/18 04:00:00 AM,11.819,0.0,,,,
119,09/28/18 07:00:00 AM,11.041,32.3,,,,
120,09/28/18 10:00:00 AM,11.916,871.9,,,,
121,09/28/18 01:00:00 PM,15.569,2238.9,,,,
122,09/28/18 04:00:00 PM,18.236,2927.8,,,,
123,09/28/18 07:00:00 PM,14.421,21.5,,,,
124,09/28/18 10:00:00 PM,11.916,0.0,,,,
125,09/29/18 01:00:00 AM,11.236,0.0,,,,
126,09/29/18 04:00:00 AM,10.651,0.0,,,,
127,09/29/18 07:00:00 AM,10.161,21.5,,,,
128,09/29/18 10:00:00 AM,10.651,1076.4,,,,
129,09/29/18 01:00:00 PM,14.038,3616.7,,,,
130,09/29/18 04:00:00 PM,15.855,3961.1,,,,
131,09/29/18 07:00:00 PM,12.690,0.0,,,,
132,09/29/18 10:00:00 PM,10.553,0.0,,,,
133,09/30/18 01:00:00 AM,8.680,0.0,,,,
134,09/30/18 04:00:00 AM,7.481,0.0,,,,
135,09/30/18 07:00:00 AM,6.877,10.8,,,,
136,09/30/18 10:00:00 AM,8.581,2755.6,,,,
137,09/30/18 01:00:00 PM,12.110,6200.0,,,,
138,09/30/18 04:00:00 PM,10.846,3961.1,,,,
139,09/30/18 07:00:00 PM,10.259,0.0,,,,
140,09/30/18 10:00:00 PM,9.373,0.0,,,,
141,10/01/18 01:00:00 AM,8.581,0.0,,,,
142,10/01/18 04:00:00 AM,7.682,0.0,,,,
143,10/01/18 07:00:00 AM,8.581,0.0,,,,
144,10/01/18 10:00:00 AM,10.357,2497.2,,,,
145,10/01/18 01:00:00 PM,13.269,6200.0,,,,
146,10/01/18 04:00:00 PM,12.110,1345.5,,,,
147,10/01/18 07:00:00 PM,10.357,0.0,,,,
148,10/01/18 10:00:00 PM,9.768,0.0,,,,
149,10/02/18 01:00:00 AM,9.571,0.0,,,,
150,10/02/18 04:00:00 AM,9.373,0.0,,,,
151,10/02/18 07:00:00 AM,7.983,10.8,,,,
152,10/02/18 10:00:00 AM,7.983,473.6,,,,
153,10/02/18 01:00:00 PM,10.259,3788.9,,,,
154,10/02/18 04:00:00 PM,10.846,5166.7,,,,
155,10/02/18 07:00:00 PM,5.757,0.0,,,,
156,10/02/18 10:00:00 PM,3.049,0.0,,,,
157,10/03/18 01:00:00 AM,2.517,0.0,,,,
158,10/03/18 04:00:00 AM,1.330,0.0,,,,
159,10/03/18 07:00:00 AM,0.343,10.8,,,,
160,10/03/18 10:00:00 AM,1.872,1550.0,,,,
161,10/03/18 01:00:00 PM,8.779,5511.1,,,,
162,10/03/18 04:00:00 PM,9.866,3444.5,,,,
163,10/03/18 07:00:00 PM,6.471,0.0,,,,
164,10/03/18 10:00:00 PM,5.552,0.0,,,,
165,10/04/18 01:00:00 AM,5.347,0.0,,,,
166,10/04/18 04:00:00 AM,3.998,0.0,,,,
167,10/04/18 07:00:00 AM,3.472,0.0,,,,
168,10/04/18 10:00:00 AM,4.727,1119.5,,,,
169,10/04/18 01:00:00 PM,9.866,5166.7,,,,
170,10/04/18 04:00:00 PM,8.382,1894.5,,,,
171,10/04/18 07:00:00 PM,6.268,0.0,,,,
172,10/04/18 10:00:00 PM,5.347,0.0,,,,
173,10/05/18 01:00:00 AM,3.998,0.0,,,,
174,10/05/18 04:00:00 AM,3.155,0.0,,,,
175,10/05/18 07:00:00 AM,3.578,0.0,,,,
