"Plot Title: AG05-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2409574, SEN S/N: 2409574, LBL: C)","Intensity, Lux (LGR S/N: 2409574, SEN S/N: 2409574, LBL: Lux)","Coupler Attached (LGR S/N: 2409574)","Host Connected (LGR S/N: 2409574)","Stopped (LGR S/N: 2409574)","End Of File (LGR S/N: 2409574)"
1,09/06/18 01:00:00 PM,20.519,3444.5,,,,
2,09/06/18 04:00:00 PM,23.581,4133.4,,,,
3,09/06/18 07:00:00 PM,19.853,236.8,,,,
4,09/06/18 10:00:00 PM,16.237,0.0,,,,
5,09/07/18 01:00:00 AM,14.230,0.0,,,,
6,09/07/18 04:00:00 AM,13.269,0.0,,,,
7,09/07/18 07:00:00 AM,12.787,32.3,,,,
8,09/07/18 10:00:00 AM,14.230,753.5,,,,
9,09/07/18 01:00:00 PM,19.662,3444.5,,,,
10,09/07/18 04:00:00 PM,23.677,1722.2,,,,
11,09/07/18 07:00:00 PM,16.713,193.8,,,,
12,09/07/18 10:00:00 PM,13.750,0.0,,,,
13,09/08/18 01:00:00 AM,12.690,0.0,,,,
14,09/08/18 04:00:00 AM,11.625,0.0,,,,
15,09/08/18 07:00:00 AM,10.944,21.5,,,,
16,09/08/18 10:00:00 AM,12.497,1722.2,,,,
17,09/08/18 01:00:00 PM,14.900,3272.2,,,,
18,09/08/18 04:00:00 PM,15.187,3961.1,,,,
19,09/08/18 07:00:00 PM,13.269,183.0,,,,
20,09/08/18 10:00:00 PM,11.819,0.0,,,,
21,09/09/18 01:00:00 AM,10.944,0.0,,,,
22,09/09/18 04:00:00 AM,10.455,0.0,,,,
23,09/09/18 07:00:00 AM,10.357,21.5,,,,
24,09/09/18 10:00:00 AM,11.431,775.0,,,,
25,09/09/18 01:00:00 PM,15.569,3444.5,,,,
26,09/09/18 04:00:00 PM,16.427,1808.3,,,,
27,09/09/18 07:00:00 PM,14.709,204.5,,,,
28,09/09/18 10:00:00 PM,13.461,0.0,,,,
29,09/10/18 01:00:00 AM,12.690,0.0,,,,
30,09/10/18 04:00:00 AM,10.651,0.0,,,,
31,09/10/18 07:00:00 AM,8.779,96.9,,,,
32,09/10/18 10:00:00 AM,9.472,1377.8,,,,
33,09/10/18 01:00:00 PM,10.944,2152.8,,,,
34,09/10/18 04:00:00 PM,11.334,1184.0,,,,
35,09/10/18 07:00:00 PM,10.259,21.5,,,,
36,09/10/18 10:00:00 PM,9.866,0.0,,,,
37,09/11/18 01:00:00 AM,9.571,0.0,,,,
38,09/11/18 04:00:00 AM,9.077,0.0,,,,
39,09/11/18 07:00:00 AM,8.879,32.3,,,,
40,09/11/18 10:00:00 AM,9.472,1270.1,,,,
41,09/11/18 01:00:00 PM,10.846,2927.8,,,,
42,09/11/18 04:00:00 PM,11.041,2152.8,,,,
43,09/11/18 07:00:00 PM,9.275,43.1,,,,
44,09/11/18 10:00:00 PM,8.282,0.0,,,,
45,09/12/18 01:00:00 AM,8.382,0.0,,,,
46,09/12/18 04:00:00 AM,8.382,0.0,,,,
47,09/12/18 07:00:00 AM,8.282,21.5,,,,
48,09/12/18 10:00:00 AM,8.779,828.8,,,,
49,09/12/18 01:00:00 PM,10.553,1377.8,,,,
50,09/12/18 04:00:00 PM,10.357,1636.1,,,,
51,09/12/18 07:00:00 PM,9.077,473.6,,,,
52,09/12/18 10:00:00 PM,7.280,0.0,,,,
53,09/13/18 01:00:00 AM,7.381,0.0,,,,
54,09/13/18 04:00:00 AM,7.381,0.0,,,,
55,09/13/18 07:00:00 AM,7.481,10.8,,,,
56,09/13/18 10:00:00 AM,8.680,1313.2,,,,
57,09/13/18 01:00:00 PM,10.553,2583.4,,,,
58,09/13/18 04:00:00 PM,10.846,1463.9,,,,
59,09/13/18 07:00:00 PM,9.866,75.3,,,,
60,09/13/18 10:00:00 PM,8.978,0.0,,,,
61,09/14/18 01:00:00 AM,7.983,0.0,,,,
62,09/14/18 04:00:00 AM,7.782,0.0,,,,
63,09/14/18 07:00:00 AM,7.983,43.1,,,,
64,09/14/18 10:00:00 AM,8.978,1130.2,,,,
65,09/14/18 01:00:00 PM,10.944,1980.6,,,,
66,09/14/18 04:00:00 PM,12.110,2066.7,,,,
67,09/14/18 07:00:00 PM,10.259,75.3,,,,
68,09/14/18 10:00:00 PM,8.879,0.0,,,,
69,09/15/18 01:00:00 AM,8.082,0.0,,,,
70,09/15/18 04:00:00 AM,7.782,0.0,,,,
71,09/15/18 07:00:00 AM,7.481,32.3,,,,
72,09/15/18 10:00:00 AM,9.077,1894.5,,,,
73,09/15/18 01:00:00 PM,11.722,4133.4,,,,
74,09/15/18 04:00:00 PM,10.553,355.2,,,,
75,09/15/18 07:00:00 PM,9.472,32.3,,,,
76,09/15/18 10:00:00 PM,8.182,0.0,,,,
77,09/16/18 01:00:00 AM,7.882,0.0,,,,
78,09/16/18 04:00:00 AM,7.882,0.0,,,,
79,09/16/18 07:00:00 AM,7.782,0.0,,,,
80,09/16/18 10:00:00 AM,7.381,731.9,,,,
81,09/16/18 01:00:00 PM,8.082,516.7,,,,
82,09/16/18 04:00:00 PM,8.581,753.5,,,,
83,09/16/18 07:00:00 PM,8.282,139.9,,,,
84,09/16/18 10:00:00 PM,7.782,0.0,,,,
85,09/17/18 01:00:00 AM,7.381,0.0,,,,
86,09/17/18 04:00:00 AM,6.166,0.0,,,,
87,09/17/18 07:00:00 AM,5.962,21.5,,,,
88,09/17/18 10:00:00 AM,5.450,549.0,,,,
89,09/17/18 01:00:00 PM,8.879,2583.4,,,,
90,09/17/18 04:00:00 PM,11.139,2325.0,,,,
91,09/17/18 07:00:00 PM,9.866,86.1,,,,
92,09/17/18 10:00:00 PM,8.978,0.0,,,,
93,09/18/18 01:00:00 AM,8.182,0.0,,,,
94,09/18/18 04:00:00 AM,7.782,0.0,,,,
95,09/18/18 07:00:00 AM,7.381,0.0,,,,
96,09/18/18 10:00:00 AM,7.179,516.7,,,,
97,09/18/18 01:00:00 PM,10.455,2497.2,,,,
98,09/18/18 04:00:00 PM,12.787,2411.1,,,,
99,09/18/18 07:00:00 PM,11.041,43.1,,,,
100,09/18/18 10:00:00 PM,9.077,0.0,,,,
101,09/19/18 01:00:00 AM,8.182,0.0,,,,
102,09/19/18 04:00:00 AM,7.983,0.0,,,,
103,09/19/18 07:00:00 AM,7.983,0.0,,,,
104,09/19/18 10:00:00 AM,8.978,764.2,,,,
105,09/19/18 01:00:00 PM,10.944,2411.1,,,,
106,09/19/18 04:00:00 PM,12.690,2497.2,,,,
107,09/19/18 07:00:00 PM,10.651,32.3,,,,
108,09/19/18 10:00:00 PM,9.176,0.0,,,,
109,09/20/18 01:00:00 AM,8.082,0.0,,,,
110,09/20/18 04:00:00 AM,7.179,0.0,,,,
111,09/20/18 07:00:00 AM,6.978,0.0,,,,
112,09/20/18 10:00:00 AM,8.082,1463.9,,,,
113,09/20/18 01:00:00 PM,10.161,2411.1,,,,
114,09/20/18 04:00:00 PM,12.304,2583.4,,,,
115,09/20/18 07:00:00 PM,11.139,10.8,,,,
116,09/20/18 10:00:00 PM,10.161,0.0,,,,
117,09/21/18 01:00:00 AM,9.965,0.0,,,,
118,09/21/18 04:00:00 AM,9.176,0.0,,,,
119,09/21/18 07:00:00 AM,8.680,43.1,,,,
120,09/21/18 10:00:00 AM,10.259,1044.1,,,,
121,09/21/18 01:00:00 PM,14.325,2755.6,,,,
122,09/21/18 04:00:00 PM,15.664,1463.9,,,,
123,09/21/18 07:00:00 PM,13.942,10.8,,,,
124,09/21/18 10:00:00 PM,12.497,0.0,,,,
125,09/22/18 01:00:00 AM,11.431,0.0,,,,
126,09/22/18 04:00:00 AM,10.161,0.0,,,,
127,09/22/18 07:00:00 AM,9.669,0.0,,,,
128,09/22/18 10:00:00 AM,10.259,1302.4,,,,
129,09/22/18 01:00:00 PM,10.846,1205.6,,,,
130,09/22/18 04:00:00 PM,10.553,667.4,,,,
131,09/22/18 07:00:00 PM,9.275,10.8,,,,
132,09/22/18 10:00:00 PM,7.882,0.0,,,,
133,09/23/18 01:00:00 AM,6.370,0.0,,,,
134,09/23/18 04:00:00 AM,5.141,0.0,,,,
135,09/23/18 07:00:00 AM,4.415,10.8,,,,
136,09/23/18 10:00:00 AM,4.623,484.4,,,,
137,09/23/18 01:00:00 PM,7.381,2152.8,,,,
138,09/23/18 04:00:00 PM,8.282,1044.1,,,,
