"Plot Title: PARA-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995191, SEN S/N: 9995191, LBL: C)","Intensity, Lux (LGR S/N: 9995191, SEN S/N: 9995191, LBL: Lux)","Coupler Attached (LGR S/N: 9995191)","Host Connected (LGR S/N: 9995191)","Stopped (LGR S/N: 9995191)","End Of File (LGR S/N: 9995191)"
1,09/19/18 01:00:00 PM,9.077,16533.4,,,,
2,09/19/18 04:00:00 PM,7.481,2497.2,,,,
3,09/19/18 07:00:00 PM,5.244,279.9,,,,
4,09/19/18 10:00:00 PM,4.519,0.0,,,,
5,09/20/18 01:00:00 AM,3.893,0.0,,,,
6,09/20/18 04:00:00 AM,2.624,0.0,,,,
7,09/20/18 07:00:00 AM,2.410,32.3,,,,
8,09/20/18 10:00:00 AM,4.102,3272.2,,,,
9,09/20/18 01:00:00 PM,6.471,9300.1,,,,
10,09/20/18 04:00:00 PM,7.582,2927.8,,,,
11,09/20/18 07:00:00 PM,5.962,21.5,,,,
12,09/20/18 10:00:00 PM,5.450,0.0,,,,
13,09/21/18 01:00:00 AM,5.347,0.0,,,,
14,09/21/18 04:00:00 AM,5.347,0.0,,,,
15,09/21/18 07:00:00 AM,5.347,129.2,,,,
16,09/21/18 10:00:00 AM,7.481,3788.9,,,,
17,09/21/18 01:00:00 PM,11.236,12400.1,,,,
18,09/21/18 04:00:00 PM,10.944,3788.9,,,,
19,09/21/18 07:00:00 PM,9.176,64.6,,,,
20,09/21/18 10:00:00 PM,8.082,0.0,,,,
21,09/22/18 01:00:00 AM,7.079,0.0,,,,
22,09/22/18 04:00:00 AM,5.552,0.0,,,,
23,09/22/18 07:00:00 AM,5.347,10.8,,,,
24,09/22/18 10:00:00 AM,5.962,3100.0,,,,
25,09/22/18 01:00:00 PM,6.471,5166.7,,,,
26,09/22/18 04:00:00 PM,6.370,1463.9,,,,
27,09/22/18 07:00:00 PM,4.831,10.8,,,,
28,09/22/18 10:00:00 PM,3.155,0.0,,,,
29,09/23/18 01:00:00 AM,1.330,0.0,,,,
30,09/23/18 04:00:00 AM,0.010,0.0,,,,
31,09/23/18 07:00:00 AM,-0.325,96.9,,,,
32,09/23/18 10:00:00 AM,0.121,1636.1,,,,
33,09/23/18 01:00:00 PM,2.837,7233.4,,,,
34,09/23/18 04:00:00 PM,3.367,4477.8,,,,
35,09/23/18 07:00:00 PM,2.730,43.1,,,,
36,09/23/18 10:00:00 PM,1.764,0.0,,,,
37,09/24/18 01:00:00 AM,0.674,0.0,,,,
38,09/24/18 04:00:00 AM,0.453,0.0,,,,
39,09/24/18 07:00:00 AM,0.232,96.9,,,,
40,09/24/18 10:00:00 AM,1.439,1065.6,,,,
41,09/24/18 01:00:00 PM,6.978,3961.1,,,,
42,09/24/18 04:00:00 PM,7.882,2152.8,,,,
43,09/24/18 07:00:00 PM,6.674,107.6,,,,
44,09/24/18 10:00:00 PM,5.347,0.0,,,,
45,09/25/18 01:00:00 AM,4.519,0.0,,,,
46,09/25/18 04:00:00 AM,3.578,0.0,,,,
47,09/25/18 07:00:00 AM,3.578,64.6,,,,
48,09/25/18 10:00:00 AM,5.141,1141.0,,,,
49,09/25/18 01:00:00 PM,9.866,4994.5,,,,
50,09/25/18 04:00:00 PM,9.768,2066.7,,,,
51,09/25/18 07:00:00 PM,8.879,118.4,,,,
52,09/25/18 10:00:00 PM,6.978,0.0,,,,
53,09/26/18 01:00:00 AM,6.877,0.0,,,,
54,09/26/18 04:00:00 AM,6.877,0.0,,,,
55,09/26/18 07:00:00 AM,6.877,32.3,,,,
56,09/26/18 10:00:00 AM,8.481,968.8,,,,
57,09/26/18 01:00:00 PM,12.883,5511.1,,,,
58,09/26/18 04:00:00 PM,12.980,1980.6,,,,
59,09/26/18 07:00:00 PM,11.625,86.1,,,,
60,09/26/18 10:00:00 PM,10.259,0.0,,,,
61,09/27/18 01:00:00 AM,10.259,0.0,,,,
62,09/27/18 04:00:00 AM,10.357,0.0,,,,
63,09/27/18 07:00:00 AM,10.651,43.1,,,,
64,09/27/18 10:00:00 AM,12.207,968.8,,,,
65,09/27/18 01:00:00 PM,16.523,7577.8,,,,
66,09/27/18 04:00:00 PM,14.996,1980.6,,,,
67,09/27/18 07:00:00 PM,13.173,75.3,,,,
68,09/27/18 10:00:00 PM,10.651,0.0,,,,
69,09/28/18 01:00:00 AM,9.373,0.0,,,,
70,09/28/18 04:00:00 AM,8.481,0.0,,,,
71,09/28/18 07:00:00 AM,7.582,53.8,,,,
72,09/28/18 10:00:00 AM,8.382,958.0,,,,
73,09/28/18 01:00:00 PM,13.461,24800.2,,,,
74,09/28/18 04:00:00 PM,13.269,1894.5,,,,
75,09/28/18 07:00:00 PM,11.819,53.8,,,,
76,09/28/18 10:00:00 PM,9.373,0.0,,,,
77,09/29/18 01:00:00 AM,8.382,0.0,,,,
78,09/29/18 04:00:00 AM,7.280,0.0,,,,
79,09/29/18 07:00:00 AM,6.674,43.1,,,,
80,09/29/18 10:00:00 AM,7.582,1377.8,,,,
81,09/29/18 01:00:00 PM,11.528,8266.7,,,,
82,09/29/18 04:00:00 PM,11.236,2927.8,,,,
83,09/29/18 07:00:00 PM,8.481,0.0,,,,
84,09/29/18 10:00:00 PM,7.079,0.0,,,,
85,09/30/18 01:00:00 AM,4.934,0.0,,,,
86,09/30/18 04:00:00 AM,4.727,0.0,,,,
87,09/30/18 07:00:00 AM,3.788,21.5,,,,
88,09/30/18 10:00:00 AM,6.370,1151.7,,,,
89,09/30/18 01:00:00 PM,6.978,1894.5,,,,
90,09/30/18 04:00:00 PM,6.573,3444.5,,,,
91,09/30/18 07:00:00 PM,5.655,0.0,,,,
92,09/30/18 10:00:00 PM,5.450,0.0,,,,
93,10/01/18 01:00:00 AM,5.655,0.0,,,,
94,10/01/18 04:00:00 AM,5.347,0.0,,,,
95,10/01/18 07:00:00 AM,5.244,10.8,,,,
96,10/01/18 10:00:00 AM,5.860,2411.1,,,,
97,10/01/18 01:00:00 PM,7.179,3444.5,,,,
98,10/01/18 04:00:00 PM,7.280,1377.8,,,,
99,10/01/18 07:00:00 PM,6.877,0.0,,,,
100,10/01/18 10:00:00 PM,6.674,0.0,,,,
101,10/02/18 01:00:00 AM,6.674,0.0,,,,
102,10/02/18 04:00:00 AM,5.757,0.0,,,,
103,10/02/18 07:00:00 AM,4.519,0.0,,,,
104,10/02/18 10:00:00 AM,4.727,2066.7,,,,
105,10/02/18 01:00:00 PM,3.893,2755.6,,,,
106,10/02/18 04:00:00 PM,1.980,1313.2,,,,
107,10/02/18 07:00:00 PM,0.563,0.0,,,,
108,10/02/18 10:00:00 PM,-0.774,0.0,,,,
109,10/03/18 01:00:00 AM,-0.662,0.0,,,,
110,10/03/18 04:00:00 AM,-1.001,0.0,,,,
111,10/03/18 07:00:00 AM,-1.228,21.5,,,,
112,10/03/18 10:00:00 AM,-0.102,1550.0,,,,
113,10/03/18 01:00:00 PM,2.195,7577.8,,,,
114,10/03/18 04:00:00 PM,3.788,4994.5,,,,
115,10/03/18 07:00:00 PM,2.303,0.0,,,,
116,10/03/18 10:00:00 PM,2.088,0.0,,,,
117,10/04/18 01:00:00 AM,1.764,0.0,,,,
118,10/04/18 04:00:00 AM,1.112,0.0,,,,
119,10/04/18 07:00:00 AM,0.784,0.0,,,,
