"Plot Title: PP17-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995141, SEN S/N: 9995141, LBL: C)","Intensity, Lux (LGR S/N: 9995141, SEN S/N: 9995141, LBL: Lux)","End Of File (LGR S/N: 9995141)"
117,09/27/18 01:00:00 AM,7.582,0.0,
118,09/27/18 04:00:00 AM,7.079,0.0,
119,09/27/18 07:00:00 AM,7.079,86.1,
120,09/27/18 10:00:00 AM,12.883,4305.6,
121,09/27/18 01:00:00 PM,23.773,9644.5,
122,09/27/18 04:00:00 PM,22.812,3272.2,
123,09/27/18 07:00:00 PM,13.654,64.6,
124,09/27/18 10:00:00 PM,10.553,0.0,
125,09/28/18 01:00:00 AM,9.077,0.0,
126,09/28/18 04:00:00 AM,7.983,0.0,
127,09/28/18 07:00:00 AM,7.079,96.9,
128,09/28/18 10:00:00 AM,12.594,4305.6,
129,09/28/18 01:00:00 PM,21.473,16533.4,
130,09/28/18 04:00:00 PM,20.901,7233.4,
131,09/28/18 07:00:00 PM,12.690,53.8,
132,09/28/18 10:00:00 PM,9.669,0.0,
133,09/29/18 01:00:00 AM,8.382,0.0,
134,09/29/18 04:00:00 AM,7.179,0.0,
135,09/29/18 07:00:00 AM,6.268,75.3,
136,09/29/18 10:00:00 AM,11.528,5166.7,
137,09/29/18 01:00:00 PM,17.284,10677.8,
138,09/29/18 04:00:00 PM,18.236,9300.1,
139,09/29/18 07:00:00 PM,13.076,0.0,
140,09/29/18 10:00:00 PM,9.768,0.0,
141,09/30/18 01:00:00 AM,6.775,0.0,
142,09/30/18 04:00:00 AM,4.623,0.0,
143,09/30/18 07:00:00 AM,4.727,53.8,
144,09/30/18 10:00:00 AM,9.275,5338.9,
145,09/30/18 01:00:00 PM,14.134,11022.3,
146,09/30/18 04:00:00 PM,11.334,8266.7,
147,09/30/18 07:00:00 PM,8.978,21.5,
148,09/30/18 10:00:00 PM,7.882,0.0,
149,10/01/18 01:00:00 AM,7.582,0.0,
150,10/01/18 04:00:00 AM,7.280,0.0,
151,10/01/18 07:00:00 AM,6.674,32.3,
152,10/01/18 10:00:00 AM,10.357,5511.1,
153,10/01/18 01:00:00 PM,13.942,6200.0,
154,10/01/18 04:00:00 PM,11.819,1894.5,
155,10/01/18 07:00:00 PM,10.063,0.0,
156,10/01/18 10:00:00 PM,9.571,0.0,
157,10/02/18 01:00:00 AM,9.275,0.0,
158,10/02/18 04:00:00 AM,9.275,0.0,
159,10/02/18 07:00:00 AM,7.983,21.5,
160,10/02/18 10:00:00 AM,9.176,6200.0,
161,10/02/18 01:00:00 PM,18.331,16533.4,
162,10/02/18 04:00:00 PM,10.259,4477.8,
163,10/02/18 07:00:00 PM,5.962,0.0,
164,10/02/18 10:00:00 PM,2.088,0.0,
165,10/03/18 01:00:00 AM,0.784,0.0,
166,10/03/18 04:00:00 AM,-1.001,0.0,
167,10/03/18 07:00:00 AM,-1.799,53.8,
168,10/03/18 10:00:00 AM,3.578,5511.1,
169,10/03/18 01:00:00 PM,16.237,22044.6,
170,10/03/18 04:00:00 PM,13.076,8266.7,
171,10/03/18 07:00:00 PM,6.166,0.0,
172,10/03/18 10:00:00 PM,5.037,0.0,
173,10/04/18 01:00:00 AM,4.207,0.0,
174,10/04/18 04:00:00 AM,2.410,0.0,
175,10/04/18 07:00:00 AM,1.656,10.8,
176,10/04/18 10:00:00 AM,5.655,4822.3,
177,10/04/18 01:00:00 PM,11.236,6544.5,
178,10/04/18 04:00:00 PM,7.882,2755.6,
179,10/04/18 07:00:00 PM,6.064,0.0,
180,10/04/18 10:00:00 PM,4.415,0.0,
181,10/05/18 01:00:00 AM,3.367,0.0,
