"Plot Title: AM16-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574923, SEN S/N: 10574923, LBL: C)","Intensity, Lux (LGR S/N: 10574923, SEN S/N: 10574923, LBL: Lux)","Coupler Attached (LGR S/N: 10574923)","Host Connected (LGR S/N: 10574923)","Stopped (LGR S/N: 10574923)","End Of File (LGR S/N: 10574923)"
1,09/06/18 01:00:00 PM,17.475,3616.7,,,,
2,09/06/18 04:00:00 PM,17.665,2927.8,,,,
3,09/06/18 07:00:00 PM,15.282,86.1,,,,
4,09/06/18 10:00:00 PM,12.110,0.0,,,,
5,09/07/18 01:00:00 AM,10.748,0.0,,,,
6,09/07/18 04:00:00 AM,10.357,0.0,,,,
7,09/07/18 07:00:00 AM,9.965,32.3,,,,
8,09/07/18 10:00:00 AM,11.236,581.3,,,,
9,09/07/18 01:00:00 PM,16.903,3444.5,,,,
10,09/07/18 04:00:00 PM,17.379,2583.4,,,,
11,09/07/18 07:00:00 PM,13.365,452.1,,,,
12,09/07/18 10:00:00 PM,11.625,0.0,,,,
13,09/08/18 01:00:00 AM,11.041,0.0,,,,
14,09/08/18 04:00:00 AM,9.965,0.0,,,,
15,09/08/18 07:00:00 AM,9.571,53.8,,,,
16,09/08/18 10:00:00 AM,10.651,1722.2,,,,
17,09/08/18 01:00:00 PM,12.594,2755.6,,,,
18,09/08/18 04:00:00 PM,11.819,2927.8,,,,
19,09/08/18 07:00:00 PM,10.651,118.4,,,,
20,09/08/18 10:00:00 PM,9.373,0.0,,,,
21,09/09/18 01:00:00 AM,8.680,0.0,,,,
22,09/09/18 04:00:00 AM,8.680,0.0,,,,
23,09/09/18 07:00:00 AM,8.082,10.8,,,,
24,09/09/18 10:00:00 AM,9.373,613.5,,,,
25,09/09/18 01:00:00 PM,14.134,5338.9,,,,
26,09/09/18 04:00:00 PM,12.497,1377.8,,,,
27,09/09/18 07:00:00 PM,11.722,247.6,,,,
28,09/09/18 10:00:00 PM,10.748,0.0,,,,
29,09/10/18 01:00:00 AM,10.553,0.0,,,,
30,09/10/18 04:00:00 AM,9.669,0.0,,,,
31,09/10/18 07:00:00 AM,8.779,86.1,,,,
32,09/10/18 10:00:00 AM,8.879,979.5,,,,
33,09/10/18 01:00:00 PM,9.571,3100.0,,,,
34,09/10/18 04:00:00 PM,9.571,376.7,,,,
35,09/10/18 07:00:00 PM,8.978,64.6,,,,
36,09/10/18 10:00:00 PM,8.382,0.0,,,,
37,09/11/18 01:00:00 AM,8.082,0.0,,,,
38,09/11/18 04:00:00 AM,7.782,0.0,,,,
39,09/11/18 07:00:00 AM,7.582,43.1,,,,
40,09/11/18 10:00:00 AM,8.282,1808.3,,,,
41,09/11/18 01:00:00 PM,9.866,4133.4,,,,
42,09/11/18 04:00:00 PM,9.176,2325.0,,,,
43,09/11/18 07:00:00 PM,8.082,32.3,,,,
44,09/11/18 10:00:00 PM,7.381,0.0,,,,
45,09/12/18 01:00:00 AM,7.381,0.0,,,,
46,09/12/18 04:00:00 AM,7.481,0.0,,,,
47,09/12/18 07:00:00 AM,7.381,32.3,,,,
48,09/12/18 10:00:00 AM,8.182,2238.9,,,,
49,09/12/18 01:00:00 PM,9.077,3100.0,,,,
50,09/12/18 04:00:00 PM,8.978,1636.1,,,,
51,09/12/18 07:00:00 PM,7.682,355.2,,,,
52,09/12/18 10:00:00 PM,6.370,0.0,,,,
53,09/13/18 01:00:00 AM,6.370,0.0,,,,
54,09/13/18 04:00:00 AM,6.370,0.0,,,,
55,09/13/18 07:00:00 AM,6.370,107.6,,,,
56,09/13/18 10:00:00 AM,7.481,1636.1,,,,
57,09/13/18 01:00:00 PM,8.779,1722.2,,,,
58,09/13/18 04:00:00 PM,8.978,2755.6,,,,
59,09/13/18 07:00:00 PM,8.282,21.5,,,,
60,09/13/18 10:00:00 PM,7.582,0.0,,,,
61,09/14/18 01:00:00 AM,6.573,0.0,,,,
62,09/14/18 04:00:00 AM,6.268,0.0,,,,
63,09/14/18 07:00:00 AM,6.674,43.1,,,,
64,09/14/18 10:00:00 AM,7.381,904.2,,,,
65,09/14/18 01:00:00 PM,8.879,1808.3,,,,
66,09/14/18 04:00:00 PM,9.571,2238.9,,,,
67,09/14/18 07:00:00 PM,6.674,10.8,,,,
68,09/14/18 10:00:00 PM,7.179,0.0,,,,
69,09/15/18 01:00:00 AM,6.573,0.0,,,,
70,09/15/18 04:00:00 AM,6.166,0.0,,,,
71,09/15/18 07:00:00 AM,5.860,64.6,,,,
72,09/15/18 10:00:00 AM,7.179,1377.8,,,,
73,09/15/18 01:00:00 PM,8.581,2755.6,,,,
74,09/15/18 04:00:00 PM,8.282,904.2,,,,
75,09/15/18 07:00:00 PM,7.682,53.8,,,,
76,09/15/18 10:00:00 PM,6.978,0.0,,,,
77,09/16/18 01:00:00 AM,6.877,0.0,,,,
78,09/16/18 04:00:00 AM,6.775,0.0,,,,
79,09/16/18 07:00:00 AM,6.674,0.0,,,,
80,09/16/18 10:00:00 AM,6.166,376.7,,,,
81,09/16/18 01:00:00 PM,6.674,753.5,,,,
82,09/16/18 04:00:00 PM,7.179,1033.3,,,,
