"Plot Title: AB08-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401768, SEN S/N: 2401768)","Intensity, Lux (LGR S/N: 2401768, SEN S/N: 2401768)","Coupler Attached (LGR S/N: 2401768)","Coupler Detached (LGR S/N: 2401768)","Host Connected (LGR S/N: 2401768)","Stopped (LGR S/N: 2401768)","End Of File (LGR S/N: 2401768)"
215,10/14/14 07:00:00 AM,6.978,0.0,,,,,
216,10/14/14 10:00:00 AM,7.882,2669.5,,,,,
217,10/14/14 01:00:00 PM,9.768,4650.0,,,,,
218,10/14/14 04:00:00 PM,9.866,2325.0,,,,,
219,10/14/14 07:00:00 PM,8.481,0.0,,,,,
220,10/14/14 10:00:00 PM,7.983,0.0,,,,,
221,10/15/14 01:00:00 AM,7.582,0.0,,,,,
222,10/15/14 04:00:00 AM,7.079,0.0,,,,,
223,10/15/14 07:00:00 AM,6.775,0.0,,,,,
224,10/15/14 10:00:00 AM,7.381,4305.6,,,,,
225,10/15/14 01:00:00 PM,7.079,1636.1,,,,,
226,10/15/14 04:00:00 PM,7.381,1302.4,,,,,
227,10/15/14 07:00:00 PM,6.573,0.0,,,,,
228,10/15/14 10:00:00 PM,6.370,0.0,,,,,
229,10/16/14 01:00:00 AM,6.064,0.0,,,,,
230,10/16/14 04:00:00 AM,6.064,0.0,,,,,
231,10/16/14 07:00:00 AM,5.860,0.0,,,,,
232,10/16/14 10:00:00 AM,6.268,602.8,,,,,
233,10/16/14 01:00:00 PM,6.978,1377.8,,,,,
234,10/16/14 04:00:00 PM,8.082,1377.8,,,,,
235,10/16/14 07:00:00 PM,6.877,0.0,,,,,
236,10/16/14 10:00:00 PM,6.674,0.0,,,,,
237,10/17/14 01:00:00 AM,6.775,0.0,,,,,
238,10/17/14 04:00:00 AM,6.978,0.0,,,,,
239,10/17/14 07:00:00 AM,6.978,0.0,,,,,
240,10/17/14 10:00:00 AM,7.381,1894.5,,,,,
241,10/17/14 01:00:00 PM,8.879,2927.8,,,,,
242,10/17/14 04:00:00 PM,8.779,1270.1,,,,,
243,10/17/14 07:00:00 PM,8.581,0.0,,,,,
244,10/17/14 10:00:00 PM,8.481,0.0,,,,,
245,10/18/14 01:00:00 AM,8.481,0.0,,,,,
246,10/18/14 04:00:00 AM,8.581,0.0,,,,,
247,10/18/14 07:00:00 AM,8.082,0.0,,,,,
248,10/18/14 10:00:00 AM,9.275,1184.0,,,,,
249,10/18/14 01:00:00 PM,10.846,5166.7,,,,,
250,10/18/14 04:00:00 PM,11.041,1237.9,,,,,
251,10/18/14 07:00:00 PM,9.965,0.0,,,,,
252,10/18/14 10:00:00 PM,9.275,0.0,,,,,
253,10/19/14 01:00:00 AM,9.275,0.0,,,,,
254,10/19/14 04:00:00 AM,9.669,0.0,,,,,
255,10/19/14 07:00:00 AM,9.176,0.0,,,,,
256,10/19/14 10:00:00 AM,10.455,850.4,,,,,
257,10/19/14 01:00:00 PM,11.625,1894.5,,,,,
258,10/19/14 04:00:00 PM,11.819,322.9,,,,,
259,10/19/14 07:00:00 PM,10.553,0.0,,,,,
260,10/19/14 10:00:00 PM,10.161,0.0,,,,,
261,10/20/14 01:00:00 AM,10.063,0.0,,,,,
262,10/20/14 04:00:00 AM,9.373,0.0,,,,,
263,10/20/14 07:00:00 AM,9.472,0.0,,,,,
264,10/20/14 10:00:00 AM,9.866,807.3,,,,,
265,10/20/14 01:00:00 PM,10.553,2066.7,,,,,
266,10/20/14 04:00:00 PM,9.275,624.3,,,,,
267,10/20/14 07:00:00 PM,8.680,0.0,,,,,
268,10/20/14 10:00:00 PM,7.882,0.0,,,,,
269,10/21/14 01:00:00 AM,6.877,0.0,,,,,
270,10/21/14 04:00:00 AM,6.166,0.0,,,,,
271,10/21/14 07:00:00 AM,6.268,0.0,,,,,
272,10/21/14 10:00:00 AM,6.978,2497.2,,,,,
273,10/21/14 01:00:00 PM,7.882,1980.6,,,,,
274,10/21/14 04:00:00 PM,7.882,1722.2,,,,,
275,10/21/14 07:00:00 PM,6.877,0.0,,,,,
276,10/21/14 10:00:00 PM,7.280,0.0,,,,,
277,10/22/14 01:00:00 AM,6.978,0.0,,,,,
278,10/22/14 04:00:00 AM,6.877,0.0,,,,,
279,10/22/14 07:00:00 AM,7.280,0.0,,,,,
