"Plot Title: AB08-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578616, SEN S/N: 10578616)","Intensity, Lux (LGR S/N: 10578616, SEN S/N: 10578616)","Coupler Detached (LGR S/N: 10578616)","Coupler Attached (LGR S/N: 10578616)","Host Connected (LGR S/N: 10578616)","Stopped (LGR S/N: 10578616)","End Of File (LGR S/N: 10578616)"
433,11/09/14 06:40:57 AM,3.788,0.0,,,,,
434,11/09/14 09:40:57 AM,3.788,183.0,,,,,
435,11/09/14 12:40:57 PM,5.962,645.8,,,,,
436,11/09/14 03:40:57 PM,5.141,107.6,,,,,
437,11/09/14 06:40:57 PM,2.410,0.0,,,,,
438,11/09/14 09:40:57 PM,1.764,0.0,,,,,
439,11/10/14 12:40:57 AM,2.410,0.0,,,,,
440,11/10/14 03:40:57 AM,1.980,0.0,,,,,
441,11/10/14 06:40:57 AM,1.656,0.0,,,,,
442,11/10/14 09:40:57 AM,0.893,32.3,,,,,
443,11/10/14 12:40:57 PM,1.221,355.2,,,,,
444,11/10/14 03:40:57 PM,2.088,322.9,,,,,
445,11/10/14 06:40:57 PM,0.784,0.0,,,,,
446,11/10/14 09:40:57 PM,0.343,0.0,,,,,
447,11/11/14 12:40:57 AM,-0.102,0.0,,,,,
448,11/11/14 03:40:57 AM,-0.437,0.0,,,,,
449,11/11/14 06:40:57 AM,-0.887,0.0,,,,,
450,11/11/14 09:40:57 AM,-2.030,279.9,,,,,
451,11/11/14 12:40:57 PM,-2.844,452.1,,,,,
452,11/11/14 03:40:57 PM,-3.079,376.7,,,,,
453,11/11/14 06:40:57 PM,-4.393,0.0,,,,,
454,11/11/14 09:40:57 PM,-5.249,0.0,,,,,
455,11/12/14 12:40:57 AM,-5.745,0.0,,,,,
456,11/12/14 03:40:57 AM,-6.120,0.0,,,,,
457,11/12/14 06:40:57 AM,-6.246,0.0,,,,,
458,11/12/14 09:40:57 AM,-6.246,43.1,,,,,
459,11/12/14 12:40:57 PM,-4.514,441.3,,,,,
460,11/12/14 03:40:57 PM,-3.316,387.5,,,,,
461,11/12/14 06:40:57 PM,-5.125,0.0,,,,,
462,11/12/14 09:40:57 PM,-5.496,0.0,,,,,
463,11/13/14 12:40:57 AM,-5.372,0.0,,,,,
464,11/13/14 03:40:57 AM,-5.496,0.0,,,,,
465,11/13/14 06:40:57 AM,-5.249,0.0,,,,,
466,11/13/14 09:40:57 AM,-4.393,527.4,,,,,
467,11/13/14 12:40:57 PM,-2.610,1194.8,,,,,
468,11/13/14 03:40:57 PM,-2.377,441.3,,,,,
469,11/13/14 06:40:57 PM,-3.316,0.0,,,,,
470,11/13/14 09:40:57 PM,-4.514,0.0,,,,,
471,11/14/14 12:40:57 AM,-4.880,0.0,,,,,
472,11/14/14 03:40:57 AM,-4.393,0.0,,,,,
473,11/14/14 06:40:57 AM,-3.792,0.0,,,,,
474,11/14/14 09:40:57 AM,-3.792,86.1,,,,,
475,11/14/14 12:40:57 PM,-2.494,419.8,,,,,
476,11/14/14 03:40:57 PM,-1.684,355.2,,,,,
477,11/14/14 06:40:57 PM,-2.610,0.0,,,,,
478,11/14/14 09:40:57 PM,-3.792,0.0,,,,,
479,11/15/14 12:40:57 AM,-4.393,0.0,,,,,
480,11/15/14 03:40:57 AM,-4.393,0.0,,,,,
481,11/15/14 06:40:57 AM,-4.636,0.0,,,,,
482,11/15/14 09:40:57 AM,-4.880,43.1,,,,,
483,11/15/14 12:40:57 PM,-2.610,398.3,,,,,
484,11/15/14 03:40:57 PM,-1.456,344.4,,,,,
485,11/15/14 06:40:57 PM,-2.844,0.0,,,,,
486,11/15/14 09:40:57 PM,-3.672,0.0,,,,,
487,11/16/14 12:40:57 AM,-3.792,0.0,,,,,
488,11/16/14 03:40:57 AM,-2.844,0.0,,,,,
489,11/16/14 06:40:57 AM,-2.145,0.0,,,,,
490,11/16/14 09:40:57 AM,-0.887,32.3,,,,,
491,11/16/14 12:40:57 PM,1.112,376.7,,,,,
492,11/16/14 03:40:57 PM,1.980,322.9,,,,,
493,11/16/14 06:40:57 PM,0.674,0.0,,,,,
494,11/16/14 09:40:57 PM,0.010,0.0,,,,,
495,11/17/14 12:40:57 AM,0.453,0.0,,,,,
496,11/17/14 03:40:57 AM,0.232,0.0,,,,,
497,11/17/14 06:40:57 AM,0.674,0.0,,,,,
498,11/17/14 09:40:57 AM,-0.549,43.1,,,,,
499,11/17/14 12:40:57 PM,1.656,366.0,,,,,
500,11/17/14 03:40:57 PM,2.517,387.5,,,,,
501,11/17/14 06:40:57 PM,1.112,0.0,,,,,
502,11/17/14 09:40:57 PM,0.343,0.0,,,,,
503,11/18/14 12:40:57 AM,0.893,0.0,,,,,
504,11/18/14 03:40:57 AM,0.674,0.0,,,,,
505,11/18/14 06:40:57 AM,1.221,0.0,,,,,
506,11/18/14 09:40:57 AM,0.784,301.4,,,,,
507,11/18/14 12:40:57 PM,3.367,871.9,,,,,
508,11/18/14 03:40:57 PM,3.893,473.6,,,,,
509,11/18/14 06:40:57 PM,1.980,0.0,,,,,
510,11/18/14 09:40:57 PM,1.548,0.0,,,,,
511,11/19/14 12:40:57 AM,1.439,0.0,,,,,
512,11/19/14 03:40:57 AM,1.764,0.0,,,,,
513,11/19/14 06:40:57 AM,2.517,0.0,,,,,
514,11/19/14 09:40:57 AM,3.788,376.7,,,,,
515,11/19/14 12:40:57 PM,5.757,979.5,,,,,
516,11/19/14 03:40:57 PM,5.860,667.4,,,,,
517,11/19/14 06:40:57 PM,3.788,0.0,,,,,
518,11/19/14 09:40:57 PM,3.155,0.0,,,,,
519,11/20/14 12:40:57 AM,2.517,0.0,,,,,
520,11/20/14 03:40:57 AM,1.548,0.0,,,,,
521,11/20/14 06:40:57 AM,1.656,0.0,,,,,
522,11/20/14 09:40:57 AM,1.764,258.3,,,,,
523,11/20/14 12:40:57 PM,3.155,678.1,,,,,
524,11/20/14 03:40:57 PM,3.998,624.3,,,,,
525,11/20/14 06:40:57 PM,2.624,0.0,,,,,
526,11/20/14 09:40:57 PM,2.088,0.0,,,,,
527,11/21/14 12:40:57 AM,1.980,0.0,,,,,
528,11/21/14 03:40:57 AM,1.656,0.0,,,,,
529,11/21/14 06:40:57 AM,2.195,0.0,,,,,
530,11/21/14 09:40:57 AM,3.049,322.9,,,,,
531,11/21/14 12:40:57 PM,3.472,366.0,,,,,
532,11/21/14 03:40:57 PM,2.837,75.3,,,,,
533,11/21/14 06:40:57 PM,2.730,0.0,,,,,
534,11/21/14 09:40:57 PM,3.049,0.0,,,,,
535,11/22/14 12:40:57 AM,1.980,0.0,,,,,
536,11/22/14 03:40:57 AM,0.343,0.0,,,,,
537,11/22/14 06:40:57 AM,0.121,0.0,,,,,
538,11/22/14 09:40:57 AM,0.343,355.2,,,,,
539,11/22/14 12:40:57 PM,0.343,236.8,,,,,
540,11/22/14 03:40:57 PM,0.784,828.8,,,,,
541,11/22/14 06:40:57 PM,0.232,0.0,,,,,
542,11/22/14 09:40:57 PM,0.232,0.0,,,,,
543,11/23/14 12:40:57 AM,0.232,0.0,,,,,
544,11/23/14 03:40:57 AM,0.232,0.0,,,,,
545,11/23/14 06:40:57 AM,0.232,0.0,,,,,
546,11/23/14 09:40:57 AM,0.232,75.3,,,,,
547,11/23/14 12:40:57 PM,0.343,258.3,,,,,
548,11/23/14 03:40:57 PM,0.343,419.8,,,,,
549,11/23/14 06:40:57 PM,0.232,0.0,,,,,
550,11/23/14 09:40:57 PM,0.232,0.0,,,,,
551,11/24/14 12:40:57 AM,0.232,0.0,,,,,
552,11/24/14 03:40:57 AM,-0.325,0.0,,,,,
553,11/24/14 06:40:57 AM,-0.662,0.0,,,,,
554,11/24/14 09:40:57 AM,-0.213,301.4,,,,,
555,11/24/14 12:40:57 PM,0.343,871.9,,,,,
556,11/24/14 03:40:57 PM,0.343,592.0,,,,,
557,11/24/14 06:40:57 PM,0.343,0.0,,,,,
558,11/24/14 09:40:57 PM,0.232,0.0,,,,,
559,11/25/14 12:40:57 AM,0.343,0.0,,,,,
560,11/25/14 03:40:57 AM,0.563,0.0,,,,,
561,11/25/14 06:40:57 AM,1.330,0.0,,,,,
562,11/25/14 09:40:57 AM,2.624,96.9,,,,,
563,11/25/14 12:40:57 PM,4.415,818.1,,,,,
564,11/25/14 03:40:57 PM,5.141,419.8,,,,,
565,11/25/14 06:40:57 PM,4.623,0.0,,,,,
566,11/25/14 09:40:57 PM,4.311,0.0,,,,,
567,11/26/14 12:40:57 AM,4.415,0.0,,,,,
568,11/26/14 03:40:57 AM,4.311,0.0,,,,,
569,11/26/14 06:40:57 AM,3.998,0.0,,,,,
570,11/26/14 09:40:57 AM,4.415,172.2,,,,,
571,11/26/14 12:40:57 PM,6.166,785.8,,,,,
572,11/26/14 03:40:57 PM,5.757,333.7,,,,,
573,11/26/14 06:40:57 PM,5.141,0.0,,,,,
574,11/26/14 09:40:57 PM,6.471,0.0,,,,,
575,11/27/14 12:40:57 AM,5.962,0.0,,,,,
576,11/27/14 03:40:57 AM,5.141,0.0,,,,,
577,11/27/14 06:40:57 AM,5.347,0.0,,,,,
578,11/27/14 09:40:57 AM,5.860,581.3,,,,,
579,11/27/14 12:40:57 PM,6.775,1087.2,,,,,
580,11/27/14 03:40:57 PM,6.268,236.8,,,,,
581,11/27/14 06:40:57 PM,5.450,0.0,,,,,
582,11/27/14 09:40:57 PM,5.347,0.0,,,,,
583,11/28/14 12:40:57 AM,5.450,0.0,,,,,
584,11/28/14 03:40:57 AM,5.450,0.0,,,,,
585,11/28/14 06:40:57 AM,4.934,0.0,,,,,
586,11/28/14 09:40:57 AM,4.934,226.0,,,,,
587,11/28/14 12:40:57 PM,6.370,204.5,,,,,
588,11/28/14 03:40:57 PM,5.244,21.5,,,,,
589,11/28/14 06:40:57 PM,1.439,0.0,,,,,
590,11/28/14 09:40:57 PM,0.453,0.0,,,,,
591,11/29/14 12:40:57 AM,-0.102,0.0,,,,,
592,11/29/14 03:40:57 AM,-0.437,0.0,,,,,
593,11/29/14 06:40:57 AM,-0.549,0.0,,,,,
594,11/29/14 09:40:57 AM,-0.437,43.1,,,,,
595,11/29/14 12:40:57 PM,-0.213,409.0,,,,,
596,11/29/14 03:40:57 PM,-0.887,64.6,,,,,
597,11/29/14 06:40:57 PM,-1.456,0.0,,,,,
598,11/29/14 09:40:57 PM,-1.684,0.0,,,,,
599,11/30/14 12:40:57 AM,-2.030,0.0,,,,,
600,11/30/14 03:40:57 AM,-2.145,0.0,,,,,
601,11/30/14 06:40:57 AM,-2.377,0.0,,,,,
602,11/30/14 09:40:57 AM,-2.261,32.3,,,,,
603,11/30/14 12:40:57 PM,-2.030,161.5,,,,,
604,11/30/14 03:40:57 PM,-1.799,129.2,,,,,
605,11/30/14 06:40:57 PM,-2.494,0.0,,,,,
606,11/30/14 09:40:57 PM,-2.844,0.0,,,,,
607,12/01/14 12:40:57 AM,-2.844,0.0,,,,,
608,12/01/14 03:40:57 AM,-2.610,0.0,,,,,
609,12/01/14 06:40:57 AM,-2.727,0.0,,,,,
610,12/01/14 09:40:57 AM,-2.377,32.3,,,,,
611,12/01/14 12:40:57 PM,-1.570,172.2,,,,,
612,12/01/14 03:40:57 PM,-0.887,129.2,,,,,
613,12/01/14 06:40:57 PM,-1.456,0.0,,,,,
614,12/01/14 09:40:57 PM,-1.456,0.0,,,,,
615,12/02/14 12:40:57 AM,-2.145,0.0,,,,,
616,12/02/14 03:40:57 AM,-2.377,0.0,,,,,
617,12/02/14 06:40:57 AM,-2.494,0.0,,,,,
618,12/02/14 09:40:57 AM,-2.261,32.3,,,,,
619,12/02/14 12:40:57 PM,-1.341,161.5,,,,,
620,12/02/14 03:40:57 PM,-0.662,150.7,,,,,
621,12/02/14 06:40:57 PM,-1.228,0.0,,,,,
622,12/02/14 09:40:57 PM,-1.570,0.0,,,,,
623,12/03/14 12:40:57 AM,-1.570,0.0,,,,,
624,12/03/14 03:40:57 AM,-1.456,0.0,,,,,
625,12/03/14 06:40:57 AM,-1.228,0.0,,,,,
626,12/03/14 09:40:57 AM,-1.001,215.3,,,,,
627,12/03/14 12:40:57 PM,0.010,279.9,,,,,
628,12/03/14 03:40:57 PM,0.232,279.9,,,,,
629,12/03/14 06:40:57 PM,0.121,0.0,,,,,
630,12/03/14 09:40:57 PM,0.232,0.0,,,,,
631,12/04/14 12:40:57 AM,0.121,0.0,,,,,
632,12/04/14 03:40:57 AM,0.232,0.0,,,,,
633,12/04/14 06:40:57 AM,0.232,0.0,,,,,
634,12/04/14 09:40:57 AM,0.232,215.3,,,,,
635,12/04/14 12:40:57 PM,0.563,549.0,,,,,
636,12/04/14 03:40:57 PM,1.439,635.1,,,,,
637,12/04/14 06:40:57 PM,1.221,0.0,,,,,
638,12/04/14 09:40:57 PM,1.330,0.0,,,,,
639,12/05/14 12:40:57 AM,1.003,0.0,,,,,
640,12/05/14 03:40:57 AM,1.112,0.0,,,,,
641,12/05/14 06:40:57 AM,1.872,0.0,,,,,
642,12/05/14 09:40:57 AM,2.730,161.5,,,,,
643,12/05/14 12:40:57 PM,4.207,602.8,,,,,
644,12/05/14 03:40:57 PM,4.102,226.0,,,,,
645,12/05/14 06:40:57 PM,3.578,0.0,,,,,
646,12/05/14 09:40:57 PM,3.261,0.0,,,,,
647,12/06/14 12:40:57 AM,3.578,0.0,,,,,
648,12/06/14 03:40:57 AM,3.367,0.0,,,,,
649,12/06/14 06:40:57 AM,2.303,0.0,,,,,
650,12/06/14 09:40:57 AM,2.195,43.1,,,,,
651,12/06/14 12:40:57 PM,2.410,484.4,,,,,
652,12/06/14 03:40:57 PM,2.943,409.0,,,,,
653,12/06/14 06:40:57 PM,1.764,0.0,,,,,
654,12/06/14 09:40:57 PM,1.764,0.0,,,,,
655,12/07/14 12:40:57 AM,1.548,0.0,,,,,
656,12/07/14 03:40:57 AM,1.003,0.0,,,,,
657,12/07/14 06:40:57 AM,1.548,0.0,,,,,
658,12/07/14 09:40:57 AM,2.195,247.6,,,,,
659,12/07/14 12:40:57 PM,3.893,710.4,,,,,
660,12/07/14 03:40:57 PM,4.727,495.1,,,,,
661,12/07/14 06:40:57 PM,3.367,0.0,,,,,
662,12/07/14 09:40:57 PM,3.155,0.0,,,,,
663,12/08/14 12:40:57 AM,3.788,0.0,,,,,
664,12/08/14 03:40:57 AM,4.311,0.0,,,,,
665,12/08/14 06:40:57 AM,4.831,0.0,,,,,
666,12/08/14 09:40:57 AM,4.727,226.0,,,,,
667,12/08/14 12:40:57 PM,5.860,645.8,,,,,
668,12/08/14 03:40:57 PM,5.860,333.7,,,,,
669,12/08/14 06:40:57 PM,5.450,0.0,,,,,
670,12/08/14 09:40:57 PM,6.166,0.0,,,,,
671,12/09/14 12:40:57 AM,6.370,0.0,,,,,
672,12/09/14 03:40:57 AM,6.370,0.0,,,,,
673,12/09/14 06:40:57 AM,6.775,0.0,,,,,
674,12/09/14 09:40:57 AM,7.481,107.6,,,,,
675,12/09/14 12:40:57 PM,7.782,290.6,,,,,
676,12/09/14 03:40:57 PM,7.682,301.4,,,,,
677,12/09/14 06:40:57 PM,6.471,0.0,,,,,
678,12/09/14 09:40:57 PM,5.860,0.0,,,,,
679,12/10/14 12:40:57 AM,5.962,0.0,,,,,
680,12/10/14 03:40:57 AM,6.775,0.0,,,,,
681,12/10/14 06:40:57 AM,7.280,0.0,,,,,
682,12/10/14 09:40:57 AM,7.481,150.7,,,,,
683,12/10/14 12:40:57 PM,7.381,150.7,,,,,
684,12/10/14 03:40:57 PM,6.978,139.9,,,,,
685,12/10/14 06:40:57 PM,6.268,0.0,,,,,
686,12/10/14 09:40:57 PM,4.831,0.0,,,,,
687,12/11/14 12:40:57 AM,3.472,0.0,,,,,
688,12/11/14 03:40:57 AM,2.943,0.0,,,,,
689,12/11/14 06:40:57 AM,2.837,0.0,,,,,
690,12/11/14 09:40:57 AM,3.578,0.0,,,,,
691,12/11/14 12:40:57 PM,3.893,107.6,,,,,
692,12/11/14 03:40:57 PM,4.831,21.5,,,,,
693,12/11/14 06:40:57 PM,5.141,0.0,,,,,
694,12/11/14 09:40:57 PM,4.102,0.0,,,,,
695,12/12/14 12:40:57 AM,3.578,0.0,,,,,
696,12/12/14 03:40:57 AM,3.155,0.0,,,,,
697,12/12/14 06:40:57 AM,3.155,0.0,,,,,
698,12/12/14 09:40:57 AM,3.049,150.7,,,,,
699,12/12/14 12:40:57 PM,3.893,850.4,,,,,
700,12/12/14 03:40:57 PM,3.788,484.4,,,,,
701,12/12/14 06:40:57 PM,2.303,0.0,,,,,
702,12/12/14 09:40:57 PM,2.195,0.0,,,,,
703,12/13/14 12:40:57 AM,1.548,0.0,,,,,
704,12/13/14 03:40:57 AM,0.784,0.0,,,,,
705,12/13/14 06:40:57 AM,0.674,0.0,,,,,
706,12/13/14 09:40:57 AM,0.563,64.6,,,,,
707,12/13/14 12:40:57 PM,1.872,807.3,,,,,
708,12/13/14 03:40:57 PM,1.980,333.7,,,,,
709,12/13/14 06:40:57 PM,1.112,0.0,,,,,
710,12/13/14 09:40:57 PM,0.121,0.0,,,,,
711,12/14/14 12:40:57 AM,-0.437,0.0,,,,,
712,12/14/14 03:40:57 AM,-0.213,0.0,,,,,
713,12/14/14 06:40:57 AM,-0.325,0.0,,,,,
714,12/14/14 09:40:57 AM,-0.549,139.9,,,,,
715,12/14/14 12:40:57 PM,0.121,290.6,,,,,
716,12/14/14 03:40:57 PM,0.343,215.3,,,,,
717,12/14/14 06:40:57 PM,-0.102,0.0,,,,,
718,12/14/14 09:40:57 PM,-0.213,0.0,,,,,
719,12/15/14 12:40:57 AM,-0.437,0.0,,,,,
720,12/15/14 03:40:57 AM,-0.662,0.0,,,,,
721,12/15/14 06:40:57 AM,-0.437,0.0,,,,,
722,12/15/14 09:40:57 AM,-0.102,452.1,,,,,
723,12/15/14 12:40:57 PM,0.674,1119.5,,,,,
724,12/15/14 03:40:57 PM,0.453,64.6,,,,,
725,12/15/14 06:40:57 PM,0.453,0.0,,,,,
726,12/15/14 09:40:57 PM,0.232,0.0,,,,,
727,12/16/14 12:40:57 AM,0.121,0.0,,,,,
728,12/16/14 03:40:57 AM,0.010,0.0,,,,,
729,12/16/14 06:40:57 AM,-0.102,0.0,,,,,
730,12/16/14 09:40:57 AM,0.121,172.2,,,,,
731,12/16/14 12:40:57 PM,0.674,947.2,,,,,
732,12/16/14 03:40:57 PM,1.439,559.7,,,,,
733,12/16/14 06:40:57 PM,0.563,0.0,,,,,
734,12/16/14 09:40:57 PM,0.121,0.0,,,,,
735,12/17/14 12:40:57 AM,0.563,0.0,,,,,
736,12/17/14 03:40:57 AM,0.784,0.0,,,,,
737,12/17/14 06:40:57 AM,0.232,0.0,,,,,
738,12/17/14 09:40:57 AM,0.343,53.8,,,,,
739,12/17/14 12:40:57 PM,0.893,925.7,,,,,
740,12/17/14 03:40:57 PM,1.764,258.3,,,,,
741,12/17/14 06:40:57 PM,1.330,0.0,,,,,
742,12/17/14 09:40:57 PM,1.330,0.0,,,,,
743,12/18/14 12:40:57 AM,1.221,0.0,,,,,
744,12/18/14 03:40:57 AM,1.221,0.0,,,,,
745,12/18/14 06:40:57 AM,0.893,0.0,,,,,
746,12/18/14 09:40:57 AM,1.330,183.0,,,,,
747,12/18/14 12:40:57 PM,2.410,635.1,,,,,
748,12/18/14 03:40:57 PM,2.837,215.3,,,,,
749,12/18/14 06:40:57 PM,2.624,0.0,,,,,
750,12/18/14 09:40:57 PM,2.517,0.0,,,,,
751,12/19/14 12:40:57 AM,3.049,0.0,,,,,
752,12/19/14 03:40:57 AM,2.624,0.0,,,,,
753,12/19/14 06:40:57 AM,1.656,0.0,,,,,
754,12/19/14 09:40:57 AM,1.330,172.2,,,,,
755,12/19/14 12:40:57 PM,1.872,376.7,,,,,
756,12/19/14 03:40:57 PM,1.872,86.1,,,,,
757,12/19/14 06:40:57 PM,0.674,0.0,,,,,
758,12/19/14 09:40:57 PM,0.674,0.0,,,,,
759,12/20/14 12:40:57 AM,0.343,0.0,,,,,
760,12/20/14 03:40:57 AM,0.674,0.0,,,,,
761,12/20/14 06:40:57 AM,0.893,0.0,,,,,
762,12/20/14 09:40:57 AM,0.784,43.1,,,,,
763,12/20/14 12:40:57 PM,2.195,172.2,,,,,
764,12/20/14 03:40:57 PM,2.195,473.6,,,,,
765,12/20/14 06:40:57 PM,2.303,0.0,,,,,
766,12/20/14 09:40:57 PM,2.517,0.0,,,,,
767,12/21/14 12:40:57 AM,3.893,0.0,,,,,
768,12/21/14 03:40:57 AM,4.102,0.0,,,,,
769,12/21/14 06:40:57 AM,3.261,0.0,,,,,
770,12/21/14 09:40:57 AM,3.049,43.1,,,,,
771,12/21/14 12:40:57 PM,3.049,183.0,,,,,
772,12/21/14 03:40:57 PM,2.837,86.1,,,,,
773,12/21/14 06:40:57 PM,2.088,0.0,,,,,
774,12/21/14 09:40:57 PM,1.656,0.0,,,,,
775,12/22/14 12:40:57 AM,1.112,0.0,,,,,
776,12/22/14 03:40:57 AM,0.232,0.0,,,,,
777,12/22/14 06:40:57 AM,0.343,0.0,,,,,
778,12/22/14 09:40:57 AM,0.343,129.2,,,,,
779,12/22/14 12:40:57 PM,0.674,172.2,,,,,
780,12/22/14 03:40:57 PM,1.980,775.0,,,,,
781,12/22/14 06:40:57 PM,0.784,0.0,,,,,
782,12/22/14 09:40:57 PM,0.343,0.0,,,,,
783,12/23/14 12:40:57 AM,0.453,0.0,,,,,
784,12/23/14 03:40:57 AM,-0.102,0.0,,,,,
785,12/23/14 06:40:57 AM,0.232,0.0,,,,,
786,12/23/14 09:40:57 AM,1.003,613.5,,,,,
787,12/23/14 12:40:57 PM,2.837,839.6,,,,,
788,12/23/14 03:40:57 PM,3.683,226.0,,,,,
789,12/23/14 06:40:57 PM,2.943,0.0,,,,,
790,12/23/14 09:40:57 PM,2.837,0.0,,,,,
791,12/24/14 12:40:57 AM,1.112,0.0,,,,,
792,12/24/14 03:40:57 AM,0.232,0.0,,,,,
793,12/24/14 06:40:57 AM,0.232,0.0,,,,,
794,12/24/14 09:40:57 AM,0.343,86.1,,,,,
795,12/24/14 12:40:57 PM,0.453,86.1,,,,,
796,12/24/14 03:40:57 PM,0.453,193.8,,,,,
797,12/24/14 06:40:57 PM,0.232,0.0,,,,,
798,12/24/14 09:40:57 PM,0.232,0.0,,,,,
799,12/25/14 12:40:57 AM,0.121,0.0,,,,,
800,12/25/14 03:40:57 AM,0.121,0.0,,,,,
801,12/25/14 06:40:57 AM,0.010,0.0,,,,,
802,12/25/14 09:40:57 AM,0.010,96.9,,,,,
803,12/25/14 12:40:57 PM,-0.102,139.9,,,,,
804,12/25/14 03:40:57 PM,0.121,183.0,,,,,
805,12/25/14 06:40:57 PM,-0.213,0.0,,,,,
806,12/25/14 09:40:57 PM,-0.325,0.0,,,,,
807,12/26/14 12:40:57 AM,-0.325,0.0,,,,,
808,12/26/14 03:40:57 AM,-0.774,0.0,,,,,
809,12/26/14 06:40:57 AM,-0.887,0.0,,,,,
810,12/26/14 09:40:57 AM,-1.114,43.1,,,,,
811,12/26/14 12:40:57 PM,-0.437,387.5,,,,,
812,12/26/14 03:40:57 PM,-0.102,183.0,,,,,
813,12/26/14 06:40:57 PM,-0.662,0.0,,,,,
814,12/26/14 09:40:57 PM,-0.549,0.0,,,,,
815,12/27/14 12:40:57 AM,-0.662,0.0,,,,,
816,12/27/14 03:40:57 AM,-0.549,0.0,,,,,
817,12/27/14 06:40:57 AM,-0.213,0.0,,,,,
818,12/27/14 09:40:57 AM,0.010,21.5,,,,,
819,12/27/14 12:40:57 PM,0.232,301.4,,,,,
820,12/27/14 03:40:57 PM,0.232,96.9,,,,,
821,12/27/14 06:40:57 PM,0.232,0.0,,,,,
822,12/27/14 09:40:57 PM,0.010,0.0,,,,,
823,12/28/14 12:40:57 AM,0.010,0.0,,,,,
824,12/28/14 03:40:57 AM,0.121,0.0,,,,,
825,12/28/14 06:40:57 AM,0.121,0.0,,,,,
826,12/28/14 09:40:57 AM,0.121,32.3,,,,,
827,12/28/14 12:40:57 PM,0.232,118.4,,,,,
828,12/28/14 03:40:57 PM,0.121,64.6,,,,,
829,12/28/14 06:40:57 PM,0.121,0.0,,,,,
830,12/28/14 09:40:57 PM,0.010,0.0,,,,,
831,12/29/14 12:40:57 AM,0.010,0.0,,,,,
832,12/29/14 03:40:57 AM,0.010,0.0,,,,,
833,12/29/14 06:40:57 AM,0.010,0.0,,,,,
834,12/29/14 09:40:57 AM,0.010,0.0,,,,,
835,12/29/14 12:40:57 PM,0.010,86.1,,,,,
836,12/29/14 03:40:57 PM,0.010,75.3,,,,,
837,12/29/14 06:40:57 PM,-0.213,0.0,,,,,
838,12/29/14 09:40:57 PM,-0.437,0.0,,,,,
839,12/30/14 12:40:57 AM,-0.549,0.0,,,,,
840,12/30/14 03:40:57 AM,-0.662,0.0,,,,,
841,12/30/14 06:40:57 AM,-0.887,0.0,,,,,
842,12/30/14 09:40:57 AM,-1.114,0.0,,,,,
843,12/30/14 12:40:57 PM,-1.001,21.5,,,,,
844,12/30/14 03:40:57 PM,-0.774,21.5,,,,,
845,12/30/14 06:40:57 PM,-0.887,0.0,,,,,
846,12/30/14 09:40:57 PM,-1.001,0.0,,,,,
847,12/31/14 12:40:57 AM,-1.114,0.0,,,,,
848,12/31/14 03:40:57 AM,-1.001,0.0,,,,,
849,12/31/14 06:40:57 AM,-0.774,0.0,,,,,
850,12/31/14 09:40:57 AM,-1.001,0.0,,,,,
851,12/31/14 12:40:57 PM,-0.887,10.8,,,,,
852,12/31/14 03:40:57 PM,-0.549,10.8,,,,,
853,12/31/14 06:40:57 PM,-0.549,0.0,,,,,
854,12/31/14 09:40:57 PM,-0.662,0.0,,,,,
855,01/01/15 12:40:57 AM,-0.774,0.0,,,,,
856,01/01/15 03:40:57 AM,-0.662,0.0,,,,,
857,01/01/15 06:40:57 AM,-0.549,0.0,,,,,
858,01/01/15 09:40:57 AM,-0.437,0.0,,,,,
859,01/01/15 12:40:57 PM,-0.102,10.8,,,,,
860,01/01/15 03:40:57 PM,0.121,10.8,,,,,
861,01/01/15 06:40:57 PM,0.232,0.0,,,,,
862,01/01/15 09:40:57 PM,0.232,0.0,,,,,
863,01/02/15 12:40:57 AM,0.232,0.0,,,,,
864,01/02/15 03:40:57 AM,0.121,0.0,,,,,
865,01/02/15 06:40:57 AM,0.232,0.0,,,,,
866,01/02/15 09:40:57 AM,0.232,0.0,,,,,
867,01/02/15 12:40:57 PM,0.232,75.3,,,,,
868,01/02/15 03:40:57 PM,0.232,118.4,,,,,
869,01/02/15 06:40:57 PM,0.121,0.0,,,,,
870,01/02/15 09:40:57 PM,0.010,0.0,,,,,
871,01/03/15 12:40:57 AM,0.010,0.0,,,,,
872,01/03/15 03:40:57 AM,-0.102,0.0,,,,,
873,01/03/15 06:40:57 AM,-0.437,0.0,,,,,
874,01/03/15 09:40:57 AM,-0.549,10.8,,,,,
875,01/03/15 12:40:57 PM,-0.213,172.2,,,,,
876,01/03/15 03:40:57 PM,0.010,75.3,,,,,
877,01/03/15 06:40:57 PM,-0.213,0.0,,,,,
878,01/03/15 09:40:57 PM,-0.213,0.0,,,,,
879,01/04/15 12:40:57 AM,-0.102,0.0,,,,,
880,01/04/15 03:40:57 AM,-0.102,0.0,,,,,
881,01/04/15 06:40:57 AM,0.010,0.0,,,,,
882,01/04/15 09:40:57 AM,0.010,10.8,,,,,
883,01/04/15 12:40:57 PM,0.232,64.6,,,,,
884,01/04/15 03:40:57 PM,0.232,32.3,,,,,
885,01/04/15 06:40:57 PM,0.232,0.0,,,,,
886,01/04/15 09:40:57 PM,0.232,0.0,,,,,
887,01/05/15 12:40:57 AM,0.232,0.0,,,,,
