"Plot Title: AR07-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574909, SEN S/N: 10574909)","Intensity, Lux (LGR S/N: 10574909, SEN S/N: 10574909)","Coupler Attached (LGR S/N: 10574909)","Host Connected (LGR S/N: 10574909)","Coupler Detached (LGR S/N: 10574909)","Stopped (LGR S/N: 10574909)","End Of File (LGR S/N: 10574909)"
244,10/10/14 10:00:00 PM,8.779,0.0,,,,,
245,10/11/14 01:00:00 AM,7.079,0.0,,,,,
246,10/11/14 04:00:00 AM,8.182,0.0,,,,,
247,10/11/14 07:00:00 AM,5.757,0.0,,,,,
248,10/11/14 10:00:00 AM,15.855,79911.6,,,,,
249,10/11/14 01:00:00 PM,7.582,1550.0,,,,,
250,10/11/14 04:00:00 PM,5.450,882.6,,,,,
251,10/11/14 07:00:00 PM,5.757,0.0,,,,,
252,10/11/14 10:00:00 PM,4.415,0.0,,,,,
253,10/12/14 01:00:00 AM,5.244,0.0,,,,,
254,10/12/14 04:00:00 AM,4.623,0.0,,,,,
255,10/12/14 07:00:00 AM,4.623,0.0,,,,,
256,10/12/14 10:00:00 AM,6.674,10333.4,,,,,
257,10/12/14 01:00:00 PM,8.382,4822.3,,,,,
258,10/12/14 04:00:00 PM,8.182,2755.6,,,,,
259,10/12/14 07:00:00 PM,6.370,0.0,,,,,
260,10/12/14 10:00:00 PM,6.064,0.0,,,,,
261,10/13/14 01:00:00 AM,6.471,0.0,,,,,
262,10/13/14 04:00:00 AM,5.962,0.0,,,,,
263,10/13/14 07:00:00 AM,5.757,0.0,,,,,
264,10/13/14 10:00:00 AM,25.416,137778.7,,,,,
265,10/13/14 01:00:00 PM,12.497,7577.8,,,,,
266,10/13/14 04:00:00 PM,10.357,1280.9,,,,,
267,10/13/14 07:00:00 PM,9.571,0.0,,,,,
268,10/13/14 10:00:00 PM,8.581,0.0,,,,,
269,10/14/14 01:00:00 AM,6.674,0.0,,,,,
270,10/14/14 04:00:00 AM,5.037,0.0,,,,,
271,10/14/14 07:00:00 AM,4.727,0.0,,,,,
272,10/14/14 10:00:00 AM,5.655,2755.6,,,,,
273,10/14/14 01:00:00 PM,8.581,8266.7,,,,,
274,10/14/14 04:00:00 PM,7.481,3100.0,,,,,
275,10/14/14 07:00:00 PM,6.471,0.0,,,,,
276,10/14/14 10:00:00 PM,5.962,0.0,,,,,
277,10/15/14 01:00:00 AM,5.347,0.0,,,,,
