"Plot Title: AE10-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995206, SEN S/N: 9995206, LBL: TEMPERATURE)","Intensity, Lux (LGR S/N: 9995206, SEN S/N: 9995206, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 9995206)","Host Connected (LGR S/N: 9995206)","Stopped (LGR S/N: 9995206)","End Of File (LGR S/N: 9995206)"
103,09/24/14 07:00:00 AM,8.779,0.0,,,,
104,09/24/14 10:00:00 AM,8.282,0.0,,,,
105,09/24/14 01:00:00 PM,8.481,43.1,,,,
106,09/24/14 04:00:00 PM,8.879,129.2,,,,
107,09/24/14 07:00:00 PM,8.082,0.0,,,,
108,09/24/14 10:00:00 PM,8.082,0.0,,,,
109,09/25/14 01:00:00 AM,7.782,0.0,,,,
110,09/25/14 04:00:00 AM,7.280,0.0,,,,
111,09/25/14 07:00:00 AM,7.280,0.0,,,,
112,09/25/14 10:00:00 AM,8.282,193.8,,,,
113,09/25/14 01:00:00 PM,8.481,215.3,,,,
114,09/25/14 04:00:00 PM,8.879,150.7,,,,
115,09/25/14 07:00:00 PM,7.582,0.0,,,,
116,09/25/14 10:00:00 PM,6.775,0.0,,,,
117,09/26/14 01:00:00 AM,6.674,0.0,,,,
118,09/26/14 04:00:00 AM,6.573,0.0,,,,
119,09/26/14 07:00:00 AM,6.268,0.0,,,,
120,09/26/14 10:00:00 AM,6.471,53.8,,,,
121,09/26/14 01:00:00 PM,7.682,161.5,,,,
122,09/26/14 04:00:00 PM,8.182,75.3,,,,
123,09/26/14 07:00:00 PM,7.882,0.0,,,,
124,09/26/14 10:00:00 PM,7.682,0.0,,,,
125,09/27/14 01:00:00 AM,6.877,0.0,,,,
126,09/27/14 04:00:00 AM,6.573,0.0,,,,
127,09/27/14 07:00:00 AM,5.962,0.0,,,,
128,09/27/14 10:00:00 AM,7.983,193.8,,,,
129,09/27/14 01:00:00 PM,10.944,452.1,,,,
130,09/27/14 04:00:00 PM,10.161,215.3,,,,
131,09/27/14 07:00:00 PM,9.176,0.0,,,,
132,09/27/14 10:00:00 PM,8.182,0.0,,,,
133,09/28/14 01:00:00 AM,8.282,0.0,,,,
134,09/28/14 04:00:00 AM,8.282,0.0,,,,
135,09/28/14 07:00:00 AM,7.782,0.0,,,,
136,09/28/14 10:00:00 AM,9.669,269.1,,,,
137,09/28/14 01:00:00 PM,13.269,452.1,,,,
138,09/28/14 04:00:00 PM,12.883,161.5,,,,
139,09/28/14 07:00:00 PM,10.748,0.0,,,,
140,09/28/14 10:00:00 PM,9.571,0.0,,,,
141,09/29/14 01:00:00 AM,8.879,0.0,,,,
142,09/29/14 04:00:00 AM,8.182,0.0,,,,
143,09/29/14 07:00:00 AM,7.481,0.0,,,,
144,09/29/14 10:00:00 AM,8.978,269.1,,,,
145,09/29/14 01:00:00 PM,10.161,247.6,,,,
146,09/29/14 04:00:00 PM,8.282,53.8,,,,
147,09/29/14 07:00:00 PM,7.983,0.0,,,,
148,09/29/14 10:00:00 PM,4.623,0.0,,,,
149,09/30/14 01:00:00 AM,4.311,0.0,,,,
150,09/30/14 04:00:00 AM,4.207,0.0,,,,
151,09/30/14 07:00:00 AM,4.102,0.0,,,,
152,09/30/14 10:00:00 AM,4.623,118.4,,,,
153,09/30/14 01:00:00 PM,6.978,538.2,,,,
154,09/30/14 04:00:00 PM,5.962,236.8,,,,
155,09/30/14 07:00:00 PM,5.037,0.0,,,,
156,09/30/14 10:00:00 PM,5.141,0.0,,,,
157,10/01/14 01:00:00 AM,4.727,0.0,,,,
158,10/01/14 04:00:00 AM,4.311,0.0,,,,
159,10/01/14 07:00:00 AM,3.893,0.0,,,,
160,10/01/14 10:00:00 AM,4.311,96.9,,,,
161,10/01/14 01:00:00 PM,5.552,129.2,,,,
162,10/01/14 04:00:00 PM,5.860,118.4,,,,
163,10/01/14 07:00:00 PM,5.037,0.0,,,,
164,10/01/14 10:00:00 PM,4.415,0.0,,,,
165,10/02/14 01:00:00 AM,4.102,0.0,,,,
166,10/02/14 04:00:00 AM,3.367,0.0,,,,
167,10/02/14 07:00:00 AM,2.837,0.0,,,,
168,10/02/14 10:00:00 AM,4.311,193.8,,,,
169,10/02/14 01:00:00 PM,8.082,409.0,,,,
170,10/02/14 04:00:00 PM,9.275,409.0,,,,
171,10/02/14 07:00:00 PM,7.481,0.0,,,,
172,10/02/14 10:00:00 PM,6.471,0.0,,,,
173,10/03/14 01:00:00 AM,6.370,0.0,,,,
174,10/03/14 04:00:00 AM,6.471,0.0,,,,
175,10/03/14 07:00:00 AM,7.582,0.0,,,,
176,10/03/14 10:00:00 AM,10.161,258.3,,,,
177,10/03/14 01:00:00 PM,13.942,473.6,,,,
178,10/03/14 04:00:00 PM,13.461,193.8,,,,
179,10/03/14 07:00:00 PM,11.916,0.0,,,,
180,10/03/14 10:00:00 PM,11.139,0.0,,,,
181,10/04/14 01:00:00 AM,10.553,0.0,,,,
182,10/04/14 04:00:00 AM,10.161,0.0,,,,
183,10/04/14 07:00:00 AM,9.965,0.0,,,,
184,10/04/14 10:00:00 AM,11.334,161.5,,,,
185,10/04/14 01:00:00 PM,14.325,592.0,,,,
186,10/04/14 04:00:00 PM,12.207,86.1,,,,
187,10/04/14 07:00:00 PM,10.846,0.0,,,,
188,10/04/14 10:00:00 PM,10.357,0.0,,,,
189,10/05/14 01:00:00 AM,10.161,0.0,,,,
190,10/05/14 04:00:00 AM,9.965,0.0,,,,
191,10/05/14 07:00:00 AM,10.063,0.0,,,,
192,10/05/14 10:00:00 AM,12.013,279.9,,,,
193,10/05/14 01:00:00 PM,15.473,495.1,,,,
194,10/05/14 04:00:00 PM,15.282,183.0,,,,
195,10/05/14 07:00:00 PM,12.787,0.0,,,,
196,10/05/14 10:00:00 PM,11.916,0.0,,,,
197,10/06/14 01:00:00 AM,11.431,0.0,,,,
198,10/06/14 04:00:00 AM,11.334,0.0,,,,
199,10/06/14 07:00:00 AM,11.236,0.0,,,,
200,10/06/14 10:00:00 AM,12.690,258.3,,,,
201,10/06/14 01:00:00 PM,16.237,495.1,,,,
202,10/06/14 04:00:00 PM,16.046,301.4,,,,
203,10/06/14 07:00:00 PM,13.654,0.0,,,,
204,10/06/14 10:00:00 PM,13.173,0.0,,,,
205,10/07/14 01:00:00 AM,12.690,0.0,,,,
206,10/07/14 04:00:00 AM,12.690,0.0,,,,
207,10/07/14 07:00:00 AM,12.304,0.0,,,,
208,10/07/14 10:00:00 AM,13.269,269.1,,,,
209,10/07/14 01:00:00 PM,15.951,505.9,,,,
210,10/07/14 04:00:00 PM,15.282,462.9,,,,
211,10/07/14 07:00:00 PM,12.594,0.0,,,,
212,10/07/14 10:00:00 PM,11.139,0.0,,,,
213,10/08/14 01:00:00 AM,10.161,0.0,,,,
214,10/08/14 04:00:00 AM,8.680,0.0,,,,
215,10/08/14 07:00:00 AM,8.082,0.0,,,,
216,10/08/14 10:00:00 AM,9.472,312.2,,,,
217,10/08/14 01:00:00 PM,11.528,366.0,,,,
218,10/08/14 04:00:00 PM,12.013,183.0,,,,
219,10/08/14 07:00:00 PM,10.161,0.0,,,,
220,10/08/14 10:00:00 PM,9.275,0.0,,,,
221,10/09/14 01:00:00 AM,9.275,0.0,,,,
222,10/09/14 04:00:00 AM,9.275,0.0,,,,
223,10/09/14 07:00:00 AM,9.275,0.0,,,,
224,10/09/14 10:00:00 AM,11.041,333.7,,,,
225,10/09/14 01:00:00 PM,14.517,527.4,,,,
226,10/09/14 04:00:00 PM,13.846,161.5,,,,
227,10/09/14 07:00:00 PM,11.334,0.0,,,,
228,10/09/14 10:00:00 PM,10.553,0.0,,,,
229,10/10/14 01:00:00 AM,10.161,0.0,,,,
230,10/10/14 04:00:00 AM,9.669,0.0,,,,
231,10/10/14 07:00:00 AM,9.373,0.0,,,,
232,10/10/14 10:00:00 AM,10.553,301.4,,,,
233,10/10/14 01:00:00 PM,13.942,559.7,,,,
234,10/10/14 04:00:00 PM,12.497,183.0,,,,
235,10/10/14 07:00:00 PM,9.669,0.0,,,,
236,10/10/14 10:00:00 PM,8.182,0.0,,,,
237,10/11/14 01:00:00 AM,6.471,0.0,,,,
238,10/11/14 04:00:00 AM,8.182,0.0,,,,
239,10/11/14 07:00:00 AM,4.831,0.0,,,,
240,10/11/14 10:00:00 AM,6.166,279.9,,,,
241,10/11/14 01:00:00 PM,5.962,21.5,,,,
242,10/11/14 04:00:00 PM,4.831,32.3,,,,
243,10/11/14 07:00:00 PM,4.727,0.0,,,,
244,10/11/14 10:00:00 PM,4.623,0.0,,,,
245,10/12/14 01:00:00 AM,4.623,0.0,,,,
246,10/12/14 04:00:00 AM,3.998,0.0,,,,
247,10/12/14 07:00:00 AM,3.788,0.0,,,,
248,10/12/14 10:00:00 AM,5.141,247.6,,,,
249,10/12/14 01:00:00 PM,6.573,344.4,,,,
250,10/12/14 04:00:00 PM,7.079,150.7,,,,
251,10/12/14 07:00:00 PM,5.655,0.0,,,,
252,10/12/14 10:00:00 PM,5.552,0.0,,,,
253,10/13/14 01:00:00 AM,6.268,0.0,,,,
254,10/13/14 04:00:00 AM,6.064,0.0,,,,
255,10/13/14 07:00:00 AM,6.166,0.0,,,,
256,10/13/14 10:00:00 AM,8.382,333.7,,,,
257,10/13/14 01:00:00 PM,11.528,742.7,,,,
258,10/13/14 04:00:00 PM,10.161,193.8,,,,
259,10/13/14 07:00:00 PM,9.373,0.0,,,,
260,10/13/14 10:00:00 PM,8.282,0.0,,,,
261,10/14/14 01:00:00 AM,5.244,0.0,,,,
262,10/14/14 04:00:00 AM,3.788,0.0,,,,
263,10/14/14 07:00:00 AM,3.998,0.0,,,,
264,10/14/14 10:00:00 AM,5.037,129.2,,,,
265,10/14/14 01:00:00 PM,6.877,366.0,,,,
266,10/14/14 04:00:00 PM,6.370,150.7,,,,
267,10/14/14 07:00:00 PM,5.860,0.0,,,,
268,10/14/14 10:00:00 PM,5.450,0.0,,,,
269,10/15/14 01:00:00 AM,4.727,0.0,,,,
270,10/15/14 04:00:00 AM,4.727,0.0,,,,
271,10/15/14 07:00:00 AM,4.102,0.0,,,,
272,10/15/14 10:00:00 AM,3.893,107.6,,,,
273,10/15/14 01:00:00 PM,2.943,43.1,,,,
274,10/15/14 04:00:00 PM,3.367,0.0,,,,
275,10/15/14 07:00:00 PM,3.049,0.0,,,,
276,10/15/14 10:00:00 PM,3.155,0.0,,,,
277,10/16/14 01:00:00 AM,3.367,0.0,,,,
278,10/16/14 04:00:00 AM,3.472,0.0,,,,
279,10/16/14 07:00:00 AM,3.367,0.0,,,,
280,10/16/14 10:00:00 AM,4.102,333.7,,,,
281,10/16/14 01:00:00 PM,6.775,484.4,,,,
282,10/16/14 04:00:00 PM,6.268,139.9,,,,
283,10/16/14 07:00:00 PM,4.727,0.0,,,,
284,10/16/14 10:00:00 PM,3.998,0.0,,,,
285,10/17/14 01:00:00 AM,4.102,0.0,,,,
286,10/17/14 04:00:00 AM,4.519,0.0,,,,
287,10/17/14 07:00:00 AM,4.207,0.0,,,,
288,10/17/14 10:00:00 AM,5.037,21.5,,,,
289,10/17/14 01:00:00 PM,5.860,53.8,,,,
