"Plot Title: SUNR-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574906, SEN S/N: 10574906)","Intensity, Lux (LGR S/N: 10574906, SEN S/N: 10574906)","Coupler Attached (LGR S/N: 10574906)","Host Connected (LGR S/N: 10574906)","Stopped (LGR S/N: 10574906)","End Of File (LGR S/N: 10574906)"
1,09/16/14 01:00:00 PM,16.523,3100.0,,,,
2,09/16/14 04:00:00 PM,15.951,3788.9,,,,
3,09/16/14 07:00:00 PM,12.497,107.6,,,,
4,09/16/14 10:00:00 PM,11.334,0.0,,,,
5,09/17/14 01:00:00 AM,10.944,0.0,,,,
6,09/17/14 04:00:00 AM,10.455,0.0,,,,
7,09/17/14 07:00:00 AM,10.846,505.9,,,,
8,09/17/14 10:00:00 AM,14.900,5338.9,,,,
9,09/17/14 01:00:00 PM,15.569,6200.0,,,,
10,09/17/14 04:00:00 PM,15.569,4133.4,,,,
11,09/17/14 07:00:00 PM,12.980,86.1,,,,
12,09/17/14 10:00:00 PM,10.455,0.0,,,,
13,09/18/14 01:00:00 AM,9.373,0.0,,,,
14,09/18/14 04:00:00 AM,8.581,0.0,,,,
15,09/18/14 07:00:00 AM,8.382,10.8,,,,
16,09/18/14 10:00:00 AM,8.082,1808.3,,,,
17,09/18/14 01:00:00 PM,8.382,1463.9,,,,
18,09/18/14 04:00:00 PM,8.182,2325.0,,,,
19,09/18/14 07:00:00 PM,6.978,21.5,,,,
20,09/18/14 10:00:00 PM,6.674,0.0,,,,
21,09/19/14 01:00:00 AM,6.775,0.0,,,,
22,09/19/14 04:00:00 AM,6.674,0.0,,,,
23,09/19/14 07:00:00 AM,6.674,64.6,,,,
24,09/19/14 10:00:00 AM,8.680,4305.6,,,,
25,09/19/14 01:00:00 PM,10.651,4133.4,,,,
26,09/19/14 04:00:00 PM,11.916,2755.6,,,,
27,09/19/14 07:00:00 PM,10.259,86.1,,,,
28,09/19/14 10:00:00 PM,8.879,0.0,,,,
29,09/20/14 01:00:00 AM,7.280,0.0,,,,
30,09/20/14 04:00:00 AM,6.775,0.0,,,,
31,09/20/14 07:00:00 AM,10.063,64.6,,,,
32,09/20/14 10:00:00 AM,12.401,1980.6,,,,
33,09/20/14 01:00:00 PM,14.996,5166.7,,,,
34,09/20/14 04:00:00 PM,16.046,1894.5,,,,
35,09/20/14 07:00:00 PM,13.558,64.6,,,,
36,09/20/14 10:00:00 PM,12.304,0.0,,,,
37,09/21/14 01:00:00 AM,12.497,0.0,,,,
38,09/21/14 04:00:00 AM,12.497,0.0,,,,
39,09/21/14 07:00:00 AM,11.431,64.6,,,,
40,09/21/14 10:00:00 AM,14.900,2066.7,,,,
41,09/21/14 01:00:00 PM,18.331,14466.8,,,,
42,09/21/14 04:00:00 PM,19.092,3444.5,,,,
43,09/21/14 07:00:00 PM,14.325,129.2,,,,
44,09/21/14 10:00:00 PM,12.980,0.0,,,,
45,09/22/14 01:00:00 AM,12.110,0.0,,,,
46,09/22/14 04:00:00 AM,12.110,0.0,,,,
47,09/22/14 07:00:00 AM,10.553,43.1,,,,
48,09/22/14 10:00:00 AM,11.236,3444.5,,,,
49,09/22/14 01:00:00 PM,13.269,7233.4,,,,
50,09/22/14 04:00:00 PM,12.690,1076.4,,,,
51,09/22/14 07:00:00 PM,9.866,21.5,,,,
