"Plot Title: PP17-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401803, SEN S/N: 2401803)","Intensity, Lux (LGR S/N: 2401803, SEN S/N: 2401803)","Coupler Attached (LGR S/N: 2401803)","Host Connected (LGR S/N: 2401803)","Stopped (LGR S/N: 2401803)","End Of File (LGR S/N: 2401803)"
1,09/16/14 01:00:00 PM,37.935,15155.7,,,,
2,09/16/14 04:00:00 PM,21.378,3444.5,,,,
3,09/16/14 07:00:00 PM,15.473,118.4,,,,
4,09/16/14 10:00:00 PM,11.916,0.0,,,,
5,09/17/14 01:00:00 AM,11.139,0.0,,,,
6,09/17/14 04:00:00 AM,10.553,0.0,,,,
7,09/17/14 07:00:00 AM,10.357,290.6,,,,
8,09/17/14 10:00:00 AM,17.570,3616.7,,,,
9,09/17/14 01:00:00 PM,29.652,14466.8,,,,
10,09/17/14 04:00:00 PM,22.238,5511.1,,,,
11,09/17/14 07:00:00 PM,16.999,86.1,,,,
12,09/17/14 10:00:00 PM,14.230,0.0,,,,
13,09/18/14 01:00:00 AM,13.173,0.0,,,,
14,09/18/14 04:00:00 AM,12.497,0.0,,,,
15,09/18/14 07:00:00 AM,12.110,21.5,,,,
16,09/18/14 10:00:00 AM,11.236,409.0,,,,
17,09/18/14 01:00:00 PM,12.207,968.8,,,,
18,09/18/14 04:00:00 PM,12.690,1216.3,,,,
19,09/18/14 07:00:00 PM,11.431,10.8,,,,
20,09/18/14 10:00:00 PM,9.571,0.0,,,,
21,09/19/14 01:00:00 AM,9.965,0.0,,,,
22,09/19/14 04:00:00 AM,9.176,0.0,,,,
23,09/19/14 07:00:00 AM,9.866,301.4,,,,
24,09/19/14 10:00:00 AM,15.091,3788.9,,,,
25,09/19/14 01:00:00 PM,34.479,22044.6,,,,
26,09/19/14 04:00:00 PM,18.711,1722.2,,,,
27,09/19/14 07:00:00 PM,14.230,21.5,,,,
28,09/19/14 10:00:00 PM,13.269,0.0,,,,
