"Plot Title: AO03-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2409563, SEN S/N: 2409563)","Intensity, Lux (LGR S/N: 2409563, SEN S/N: 2409563)","Coupler Attached (LGR S/N: 2409563)","Host Connected (LGR S/N: 2409563)","Stopped (LGR S/N: 2409563)","End Of File (LGR S/N: 2409563)"
1,09/17/14 01:00:00 PM,18.616,5338.9,,,,
2,09/17/14 04:00:00 PM,18.331,4305.6,,,,
3,09/17/14 07:00:00 PM,16.046,64.6,,,,
4,09/17/14 10:00:00 PM,14.804,0.0,,,,
5,09/18/14 01:00:00 AM,14.038,0.0,,,,
6,09/18/14 04:00:00 AM,13.654,0.0,,,,
7,09/18/14 07:00:00 AM,13.461,53.8,,,,
8,09/18/14 10:00:00 AM,12.980,818.1,,,,
9,09/18/14 01:00:00 PM,13.365,742.7,,,,
10,09/18/14 04:00:00 PM,12.980,1550.0,,,,
11,09/18/14 07:00:00 PM,12.497,10.8,,,,
12,09/18/14 10:00:00 PM,12.304,0.0,,,,
13,09/19/14 01:00:00 AM,12.207,0.0,,,,
14,09/19/14 04:00:00 AM,12.013,0.0,,,,
15,09/19/14 07:00:00 AM,11.916,236.8,,,,
16,09/19/14 10:00:00 AM,13.558,3100.0,,,,
17,09/19/14 01:00:00 PM,16.141,7577.8,,,,
18,09/19/14 04:00:00 PM,16.427,2497.2,,,,
19,09/19/14 07:00:00 PM,14.709,43.1,,,,
20,09/19/14 10:00:00 PM,13.269,0.0,,,,
21,09/20/14 01:00:00 AM,11.334,0.0,,,,
22,09/20/14 04:00:00 AM,10.357,0.0,,,,
23,09/20/14 07:00:00 AM,10.063,43.1,,,,
24,09/20/14 10:00:00 AM,11.431,3788.9,,,,
25,09/20/14 01:00:00 PM,16.713,3444.5,,,,
26,09/20/14 04:00:00 PM,17.855,1141.0,,,,
27,09/20/14 07:00:00 PM,14.900,32.3,,,,
28,09/20/14 10:00:00 PM,12.787,0.0,,,,
29,09/21/14 01:00:00 AM,11.528,0.0,,,,
30,09/21/14 04:00:00 AM,11.041,0.0,,,,
31,09/21/14 07:00:00 AM,10.651,53.8,,,,
32,09/21/14 10:00:00 AM,11.916,2927.8,,,,
33,09/21/14 01:00:00 PM,17.760,3788.9,,,,
34,09/21/14 04:00:00 PM,19.092,1377.8,,,,
35,09/21/14 07:00:00 PM,16.332,21.5,,,,
36,09/21/14 10:00:00 PM,14.325,0.0,,,,
37,09/22/14 01:00:00 AM,13.076,0.0,,,,
38,09/22/14 04:00:00 AM,12.594,0.0,,,,
39,09/22/14 07:00:00 AM,13.076,0.0,,,,
40,09/22/14 10:00:00 AM,13.365,204.5,,,,
41,09/22/14 01:00:00 PM,16.141,419.8,,,,
42,09/22/14 04:00:00 PM,16.427,161.5,,,,
43,09/22/14 07:00:00 PM,14.421,0.0,,,,
44,09/22/14 10:00:00 PM,12.980,0.0,,,,
45,09/23/14 01:00:00 AM,11.819,0.0,,,,
46,09/23/14 04:00:00 AM,10.944,0.0,,,,
47,09/23/14 07:00:00 AM,10.455,0.0,,,,
48,09/23/14 10:00:00 AM,12.207,53.8,,,,
49,09/23/14 01:00:00 PM,14.230,183.0,,,,
50,09/23/14 04:00:00 PM,13.750,86.1,,,,
51,09/23/14 07:00:00 PM,12.690,0.0,,,,
52,09/23/14 10:00:00 PM,12.304,0.0,,,,
53,09/24/14 01:00:00 AM,12.207,0.0,,,,
54,09/24/14 04:00:00 AM,12.497,0.0,,,,
55,09/24/14 07:00:00 AM,12.110,0.0,,,,
56,09/24/14 10:00:00 AM,12.304,21.5,,,,
57,09/24/14 01:00:00 PM,12.110,21.5,,,,
58,09/24/14 04:00:00 PM,12.401,32.3,,,,
59,09/24/14 07:00:00 PM,12.110,0.0,,,,
60,09/24/14 10:00:00 PM,11.528,0.0,,,,
61,09/25/14 01:00:00 AM,11.236,0.0,,,,
62,09/25/14 04:00:00 AM,11.041,0.0,,,,
63,09/25/14 07:00:00 AM,10.748,0.0,,,,
64,09/25/14 10:00:00 AM,11.334,64.6,,,,
65,09/25/14 01:00:00 PM,12.980,484.4,,,,
66,09/25/14 04:00:00 PM,12.401,118.4,,,,
67,09/25/14 07:00:00 PM,11.236,0.0,,,,
68,09/25/14 10:00:00 PM,10.553,0.0,,,,
69,09/26/14 01:00:00 AM,9.965,0.0,,,,
70,09/26/14 04:00:00 AM,9.866,0.0,,,,
71,09/26/14 07:00:00 AM,9.965,0.0,,,,
72,09/26/14 10:00:00 AM,10.455,118.4,,,,
73,09/26/14 01:00:00 PM,11.431,172.2,,,,
74,09/26/14 04:00:00 PM,11.819,193.8,,,,
75,09/26/14 07:00:00 PM,11.236,0.0,,,,
76,09/26/14 10:00:00 PM,10.846,0.0,,,,
77,09/27/14 01:00:00 AM,10.357,0.0,,,,
78,09/27/14 04:00:00 AM,8.779,0.0,,,,
79,09/27/14 07:00:00 AM,7.682,0.0,,,,
80,09/27/14 10:00:00 AM,7.782,193.8,,,,
81,09/27/14 01:00:00 PM,12.690,258.3,,,,
82,09/27/14 04:00:00 PM,13.461,75.3,,,,
83,09/27/14 07:00:00 PM,12.207,0.0,,,,
84,09/27/14 10:00:00 PM,10.455,0.0,,,,
85,09/28/14 01:00:00 AM,8.879,0.0,,,,
86,09/28/14 04:00:00 AM,8.779,0.0,,,,
87,09/28/14 07:00:00 AM,8.182,0.0,,,,
88,09/28/14 10:00:00 AM,8.978,204.5,,,,
89,09/28/14 01:00:00 PM,14.038,279.9,,,,
90,09/28/14 04:00:00 PM,14.517,64.6,,,,
91,09/28/14 07:00:00 PM,12.207,0.0,,,,
92,09/28/14 10:00:00 PM,10.161,0.0,,,,
93,09/29/14 01:00:00 AM,10.846,0.0,,,,
94,09/29/14 04:00:00 AM,10.748,0.0,,,,
95,09/29/14 07:00:00 AM,10.455,0.0,,,,
96,09/29/14 10:00:00 AM,12.304,301.4,,,,
97,09/29/14 01:00:00 PM,13.173,247.6,,,,
98,09/29/14 04:00:00 PM,12.594,269.1,,,,
99,09/29/14 07:00:00 PM,11.431,0.0,,,,
100,09/29/14 10:00:00 PM,9.768,0.0,,,,
101,09/30/14 01:00:00 AM,8.680,0.0,,,,
102,09/30/14 04:00:00 AM,8.581,0.0,,,,
103,09/30/14 07:00:00 AM,8.481,0.0,,,,
104,09/30/14 10:00:00 AM,8.978,236.8,,,,
105,09/30/14 01:00:00 PM,9.768,215.3,,,,
106,09/30/14 04:00:00 PM,9.965,172.2,,,,
107,09/30/14 07:00:00 PM,9.077,0.0,,,,
108,09/30/14 10:00:00 PM,8.779,0.0,,,,
109,10/01/14 01:00:00 AM,7.882,0.0,,,,
110,10/01/14 04:00:00 AM,7.280,0.0,,,,
111,10/01/14 07:00:00 AM,6.877,0.0,,,,
112,10/01/14 10:00:00 AM,8.282,236.8,,,,
113,10/01/14 01:00:00 PM,9.866,226.0,,,,
114,10/01/14 04:00:00 PM,9.669,129.2,,,,
115,10/01/14 07:00:00 PM,9.176,0.0,,,,
116,10/01/14 10:00:00 PM,8.182,0.0,,,,
117,10/02/14 01:00:00 AM,7.882,0.0,,,,
118,10/02/14 04:00:00 AM,7.582,0.0,,,,
119,10/02/14 07:00:00 AM,5.962,0.0,,,,
120,10/02/14 10:00:00 AM,5.244,107.6,,,,
121,10/02/14 01:00:00 PM,11.041,387.5,,,,
122,10/02/14 04:00:00 PM,11.528,75.3,,,,
123,10/02/14 07:00:00 PM,9.077,0.0,,,,
124,10/02/14 10:00:00 PM,7.481,0.0,,,,
125,10/03/14 01:00:00 AM,6.573,0.0,,,,
126,10/03/14 04:00:00 AM,5.962,0.0,,,,
127,10/03/14 07:00:00 AM,5.757,0.0,,,,
128,10/03/14 10:00:00 AM,6.268,75.3,,,,
129,10/03/14 01:00:00 PM,12.207,258.3,,,,
130,10/03/14 04:00:00 PM,13.846,96.9,,,,
131,10/03/14 07:00:00 PM,11.139,0.0,,,,
132,10/03/14 10:00:00 PM,9.472,0.0,,,,
133,10/04/14 01:00:00 AM,8.481,0.0,,,,
134,10/04/14 04:00:00 AM,8.282,0.0,,,,
135,10/04/14 07:00:00 AM,8.879,0.0,,,,
136,10/04/14 10:00:00 AM,9.965,96.9,,,,
137,10/04/14 01:00:00 PM,12.980,215.3,,,,
138,10/04/14 04:00:00 PM,14.421,139.9,,,,
139,10/04/14 07:00:00 PM,12.207,0.0,,,,
140,10/04/14 10:00:00 PM,10.161,0.0,,,,
141,10/05/14 01:00:00 AM,9.373,0.0,,,,
142,10/05/14 04:00:00 AM,8.779,0.0,,,,
143,10/05/14 07:00:00 AM,8.680,0.0,,,,
144,10/05/14 10:00:00 AM,8.879,21.5,,,,
145,10/05/14 01:00:00 PM,14.517,236.8,,,,
146,10/05/14 04:00:00 PM,15.569,53.8,,,,
147,10/05/14 07:00:00 PM,13.076,0.0,,,,
148,10/05/14 10:00:00 PM,11.431,0.0,,,,
149,10/06/14 01:00:00 AM,10.259,0.0,,,,
150,10/06/14 04:00:00 AM,9.275,0.0,,,,
151,10/06/14 07:00:00 AM,8.879,0.0,,,,
152,10/06/14 10:00:00 AM,9.373,10.8,,,,
153,10/06/14 01:00:00 PM,15.091,226.0,,,,
154,10/06/14 04:00:00 PM,16.237,53.8,,,,
