"Plot Title: AG05-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10517323, SEN S/N: 10517323)","Intensity, Lux (LGR S/N: 10517323, SEN S/N: 10517323)","Coupler Attached (LGR S/N: 10517323)","Host Connected (LGR S/N: 10517323)","Stopped (LGR S/N: 10517323)","End Of File (LGR S/N: 10517323)"
1,09/10/14 01:00:00 PM,13.558,1722.2,,,,
2,09/10/14 04:00:00 PM,15.282,2755.6,,,,
3,09/10/14 07:00:00 PM,13.654,43.1,,,,
4,09/10/14 10:00:00 PM,11.722,0.0,,,,
5,09/11/14 01:00:00 AM,10.259,0.0,,,,
6,09/11/14 04:00:00 AM,9.077,0.0,,,,
7,09/11/14 07:00:00 AM,7.782,10.8,,,,
8,09/11/14 10:00:00 AM,7.983,452.1,,,,
9,09/11/14 01:00:00 PM,10.944,1722.2,,,,
10,09/11/14 04:00:00 PM,13.076,2927.8,,,,
11,09/11/14 07:00:00 PM,11.722,43.1,,,,
12,09/11/14 10:00:00 PM,9.275,0.0,,,,
13,09/12/14 01:00:00 AM,8.581,0.0,,,,
14,09/12/14 04:00:00 AM,8.481,0.0,,,,
15,09/12/14 07:00:00 AM,8.282,10.8,,,,
16,09/12/14 10:00:00 AM,9.275,409.0,,,,
17,09/12/14 01:00:00 PM,13.750,1636.1,,,,
18,09/12/14 04:00:00 PM,16.618,2755.6,,,,
19,09/12/14 07:00:00 PM,14.900,32.3,,,,
20,09/12/14 10:00:00 PM,12.110,0.0,,,,
21,09/13/14 01:00:00 AM,10.944,0.0,,,,
22,09/13/14 04:00:00 AM,10.651,0.0,,,,
23,09/13/14 07:00:00 AM,10.455,10.8,,,,
24,09/13/14 10:00:00 AM,10.944,409.0,,,,
25,09/13/14 01:00:00 PM,14.804,1636.1,,,,
26,09/13/14 04:00:00 PM,17.475,2755.6,,,,
27,09/13/14 07:00:00 PM,16.237,32.3,,,,
28,09/13/14 10:00:00 PM,13.365,0.0,,,,
29,09/14/14 01:00:00 AM,12.401,0.0,,,,
30,09/14/14 04:00:00 AM,11.722,0.0,,,,
31,09/14/14 07:00:00 AM,11.528,10.8,,,,
32,09/14/14 10:00:00 AM,12.207,387.5,,,,
33,09/14/14 01:00:00 PM,16.618,1636.1,,,,
34,09/14/14 04:00:00 PM,19.377,2755.6,,,,
35,09/14/14 07:00:00 PM,17.665,43.1,,,,
36,09/14/14 10:00:00 PM,15.091,0.0,,,,
37,09/15/14 01:00:00 AM,14.325,0.0,,,,
38,09/15/14 04:00:00 AM,13.942,0.0,,,,
39,09/15/14 07:00:00 AM,13.750,10.8,,,,
40,09/15/14 10:00:00 AM,14.900,559.7,,,,
41,09/15/14 01:00:00 PM,19.377,1636.1,,,,
42,09/15/14 04:00:00 PM,21.569,1894.5,,,,
43,09/15/14 07:00:00 PM,19.187,86.1,,,,
44,09/15/14 10:00:00 PM,16.999,0.0,,,,
45,09/16/14 01:00:00 AM,16.237,0.0,,,,
46,09/16/14 04:00:00 AM,14.900,0.0,,,,
47,09/16/14 07:00:00 AM,14.613,10.8,,,,
48,09/16/14 10:00:00 AM,14.900,559.7,,,,
49,09/16/14 01:00:00 PM,17.094,1550.0,,,,
50,09/16/14 04:00:00 PM,17.284,2066.7,,,,
51,09/16/14 07:00:00 PM,16.237,53.8,,,,
52,09/16/14 10:00:00 PM,14.134,0.0,,,,
53,09/17/14 01:00:00 AM,13.558,0.0,,,,
54,09/17/14 04:00:00 AM,13.558,0.0,,,,
55,09/17/14 07:00:00 AM,13.173,32.3,,,,
56,09/17/14 10:00:00 AM,14.900,678.1,,,,
57,09/17/14 01:00:00 PM,16.332,1550.0,,,,
58,09/17/14 04:00:00 PM,17.570,1636.1,,,,
59,09/17/14 07:00:00 PM,15.760,10.8,,,,
60,09/17/14 10:00:00 PM,14.517,0.0,,,,
61,09/18/14 01:00:00 AM,13.654,0.0,,,,
62,09/18/14 04:00:00 AM,13.365,0.0,,,,
63,09/18/14 07:00:00 AM,13.076,0.0,,,,
64,09/18/14 10:00:00 AM,12.207,333.7,,,,
65,09/18/14 01:00:00 PM,12.690,473.6,,,,
66,09/18/14 04:00:00 PM,12.883,807.3,,,,
67,09/18/14 07:00:00 PM,12.497,0.0,,,,
68,09/18/14 10:00:00 PM,12.207,0.0,,,,
69,09/19/14 01:00:00 AM,12.013,0.0,,,,
70,09/19/14 04:00:00 AM,11.819,0.0,,,,
71,09/19/14 07:00:00 AM,11.722,10.8,,,,
72,09/19/14 10:00:00 AM,12.787,1022.6,,,,
73,09/19/14 01:00:00 PM,14.038,1463.9,,,,
74,09/19/14 04:00:00 PM,16.141,2755.6,,,,
75,09/19/14 07:00:00 PM,15.091,10.8,,,,
76,09/19/14 10:00:00 PM,13.269,0.0,,,,
77,09/20/14 01:00:00 AM,12.207,0.0,,,,
78,09/20/14 04:00:00 AM,11.722,0.0,,,,
79,09/20/14 07:00:00 AM,11.916,0.0,,,,
80,09/20/14 10:00:00 AM,13.365,301.4,,,,
81,09/20/14 01:00:00 PM,17.189,1377.8,,,,
82,09/20/14 04:00:00 PM,19.662,2325.0,,,,
83,09/20/14 07:00:00 PM,18.331,10.8,,,,
84,09/20/14 10:00:00 PM,15.951,0.0,,,,
85,09/21/14 01:00:00 AM,15.664,0.0,,,,
86,09/21/14 04:00:00 AM,15.569,0.0,,,,
87,09/21/14 07:00:00 AM,15.569,10.8,,,,
88,09/21/14 10:00:00 AM,16.332,387.5,,,,
89,09/21/14 01:00:00 PM,20.234,1377.8,,,,
90,09/21/14 04:00:00 PM,21.855,2325.0,,,,
91,09/21/14 07:00:00 PM,19.377,10.8,,,,
92,09/21/14 10:00:00 PM,16.999,0.0,,,,
93,09/22/14 01:00:00 AM,15.473,0.0,,,,
94,09/22/14 04:00:00 AM,14.804,0.0,,,,
95,09/22/14 07:00:00 AM,13.173,0.0,,,,
96,09/22/14 10:00:00 AM,13.942,269.1,,,,
97,09/22/14 01:00:00 PM,15.282,1636.1,,,,
98,09/22/14 04:00:00 PM,15.473,1463.9,,,,
99,09/22/14 07:00:00 PM,15.378,10.8,,,,
100,09/22/14 10:00:00 PM,13.750,0.0,,,,
101,09/23/14 01:00:00 AM,13.365,0.0,,,,
102,09/23/14 04:00:00 AM,12.883,0.0,,,,
103,09/23/14 07:00:00 AM,13.461,0.0,,,,
104,09/23/14 10:00:00 AM,13.076,161.5,,,,
105,09/23/14 01:00:00 PM,13.558,366.0,,,,
106,09/23/14 04:00:00 PM,13.076,549.0,,,,
107,09/23/14 07:00:00 PM,12.980,0.0,,,,
108,09/23/14 10:00:00 PM,12.690,0.0,,,,
109,09/24/14 01:00:00 AM,13.461,0.0,,,,
110,09/24/14 04:00:00 AM,12.690,0.0,,,,
111,09/24/14 07:00:00 AM,11.722,0.0,,,,
112,09/24/14 10:00:00 AM,11.528,301.4,,,,
113,09/24/14 01:00:00 PM,11.722,215.3,,,,
114,09/24/14 04:00:00 PM,12.401,1324.0,,,,
115,09/24/14 07:00:00 PM,11.334,43.1,,,,
116,09/24/14 10:00:00 PM,11.041,0.0,,,,
117,09/25/14 01:00:00 AM,10.944,0.0,,,,
118,09/25/14 04:00:00 AM,10.455,0.0,,,,
119,09/25/14 07:00:00 AM,10.259,0.0,,,,
120,09/25/14 10:00:00 AM,11.139,753.5,,,,
121,09/25/14 01:00:00 PM,11.819,1550.0,,,,
122,09/25/14 04:00:00 PM,11.916,419.8,,,,
123,09/25/14 07:00:00 PM,10.944,0.0,,,,
124,09/25/14 10:00:00 PM,10.063,0.0,,,,
125,09/26/14 01:00:00 AM,9.866,0.0,,,,
126,09/26/14 04:00:00 AM,9.768,0.0,,,,
127,09/26/14 07:00:00 AM,9.571,0.0,,,,
128,09/26/14 10:00:00 AM,9.669,419.8,,,,
129,09/26/14 01:00:00 PM,10.357,635.1,,,,
130,09/26/14 04:00:00 PM,11.139,678.1,,,,
131,09/26/14 07:00:00 PM,11.041,0.0,,,,
132,09/26/14 10:00:00 PM,10.651,0.0,,,,
133,09/27/14 01:00:00 AM,10.063,0.0,,,,
134,09/27/14 04:00:00 AM,9.866,0.0,,,,
135,09/27/14 07:00:00 AM,8.779,0.0,,,,
136,09/27/14 10:00:00 AM,9.077,204.5,,,,
137,09/27/14 01:00:00 PM,11.139,1722.2,,,,
138,09/27/14 04:00:00 PM,11.528,387.5,,,,
139,09/27/14 07:00:00 PM,11.139,0.0,,,,
140,09/27/14 10:00:00 PM,10.944,0.0,,,,
141,09/28/14 01:00:00 AM,10.553,0.0,,,,
142,09/28/14 04:00:00 AM,9.373,0.0,,,,
143,09/28/14 07:00:00 AM,9.077,0.0,,,,
144,09/28/14 10:00:00 AM,9.669,247.6,,,,
145,09/28/14 01:00:00 PM,12.401,1313.2,,,,
146,09/28/14 04:00:00 PM,14.134,1463.9,,,,
147,09/28/14 07:00:00 PM,13.076,0.0,,,,
148,09/28/14 10:00:00 PM,11.625,0.0,,,,
149,09/29/14 01:00:00 AM,10.846,0.0,,,,
150,09/29/14 04:00:00 AM,10.161,0.0,,,,
151,09/29/14 07:00:00 AM,9.669,0.0,,,,
152,09/29/14 10:00:00 AM,10.748,979.5,,,,
153,09/29/14 01:00:00 PM,11.722,484.4,,,,
154,09/29/14 04:00:00 PM,11.139,376.7,,,,
155,09/29/14 07:00:00 PM,11.041,0.0,,,,
156,09/29/14 10:00:00 PM,9.077,0.0,,,,
157,09/30/14 01:00:00 AM,8.481,0.0,,,,
158,09/30/14 04:00:00 AM,8.182,0.0,,,,
159,09/30/14 07:00:00 AM,7.882,0.0,,,,
160,09/30/14 10:00:00 AM,7.882,290.6,,,,
161,09/30/14 01:00:00 PM,8.779,1227.1,,,,
162,09/30/14 04:00:00 PM,9.077,527.4,,,,
163,09/30/14 07:00:00 PM,8.382,0.0,,,,
164,09/30/14 10:00:00 PM,8.382,0.0,,,,
165,10/01/14 01:00:00 AM,7.983,0.0,,,,
166,10/01/14 04:00:00 AM,7.682,0.0,,,,
167,10/01/14 07:00:00 AM,7.079,0.0,,,,
168,10/01/14 10:00:00 AM,7.481,742.7,,,,
169,10/01/14 01:00:00 PM,8.581,1248.6,,,,
170,10/01/14 04:00:00 PM,9.077,656.6,,,,
171,10/01/14 07:00:00 PM,8.581,0.0,,,,
172,10/01/14 10:00:00 PM,7.582,0.0,,,,
173,10/02/14 01:00:00 AM,7.582,0.0,,,,
174,10/02/14 04:00:00 AM,6.471,0.0,,,,
175,10/02/14 07:00:00 AM,5.552,0.0,,,,
176,10/02/14 10:00:00 AM,5.860,204.5,,,,
177,10/02/14 01:00:00 PM,8.382,1291.7,,,,
178,10/02/14 04:00:00 PM,10.553,1377.8,,,,
179,10/02/14 07:00:00 PM,9.965,0.0,,,,
180,10/02/14 10:00:00 PM,8.581,0.0,,,,
181,10/03/14 01:00:00 AM,7.983,0.0,,,,
182,10/03/14 04:00:00 AM,8.082,0.0,,,,
