"Plot Title: AE10-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401805, SEN S/N: 2401805)","Intensity, Lux (LGR S/N: 2401805, SEN S/N: 2401805)","Coupler Attached (LGR S/N: 2401805)","Host Connected (LGR S/N: 2401805)","Stopped (LGR S/N: 2401805)","End Of File (LGR S/N: 2401805)"
1,10/01/12 01:00:00 PM,16.999,4477.8,,,,
2,10/01/12 05:00:00 PM,14.709,764.2,,,,
3,10/01/12 09:00:00 PM,10.357,0.0,,,,
4,10/02/12 01:00:00 AM,9.965,0.0,,,,
5,10/02/12 05:00:00 AM,7.481,0.0,,,,
6,10/02/12 09:00:00 AM,5.860,731.9,,,,
7,10/02/12 01:00:00 PM,7.682,5511.1,,,,
8,10/02/12 05:00:00 PM,7.582,775.0,,,,
9,10/02/12 09:00:00 PM,3.578,0.0,,,,
10,10/03/12 01:00:00 AM,2.730,0.0,,,,
11,10/03/12 05:00:00 AM,1.872,0.0,,,,
12,10/03/12 09:00:00 AM,2.837,1550.0,,,,
13,10/03/12 01:00:00 PM,8.779,4650.0,,,,
14,10/03/12 05:00:00 PM,7.682,731.9,,,,
15,10/03/12 09:00:00 PM,3.998,0.0,,,,
16,10/04/12 01:00:00 AM,3.578,0.0,,,,
17,10/04/12 05:00:00 AM,2.837,0.0,,,,
18,10/04/12 09:00:00 AM,4.311,1463.9,,,,
19,10/04/12 01:00:00 PM,8.879,4477.8,,,,
20,10/04/12 05:00:00 PM,7.882,699.7,,,,
21,10/04/12 09:00:00 PM,3.788,0.0,,,,
22,10/05/12 01:00:00 AM,3.893,0.0,,,,
23,10/05/12 05:00:00 AM,3.049,0.0,,,,
24,10/05/12 09:00:00 AM,5.141,1463.9,,,,
25,10/05/12 01:00:00 PM,9.768,4477.8,,,,
26,10/05/12 05:00:00 PM,8.182,699.7,,,,
27,10/05/12 09:00:00 PM,4.519,0.0,,,,
28,10/06/12 01:00:00 AM,4.102,0.0,,,,
29,10/06/12 05:00:00 AM,3.893,0.0,,,,
30,10/06/12 09:00:00 AM,5.757,1377.8,,,,
31,10/06/12 01:00:00 PM,11.528,4477.8,,,,
32,10/06/12 05:00:00 PM,10.161,656.6,,,,
33,10/06/12 09:00:00 PM,6.877,0.0,,,,
34,10/07/12 01:00:00 AM,7.882,0.0,,,,
35,10/07/12 05:00:00 AM,7.882,0.0,,,,
36,10/07/12 09:00:00 AM,9.275,1377.8,,,,
37,10/07/12 01:00:00 PM,16.332,4650.0,,,,
38,10/07/12 05:00:00 PM,13.558,635.1,,,,
39,10/07/12 09:00:00 PM,10.455,0.0,,,,
40,10/08/12 01:00:00 AM,9.965,0.0,,,,
41,10/08/12 05:00:00 AM,9.176,0.0,,,,
42,10/08/12 09:00:00 AM,9.669,1377.8,,,,
43,10/08/12 01:00:00 PM,14.230,4477.8,,,,
44,10/08/12 05:00:00 PM,12.013,699.7,,,,
45,10/08/12 09:00:00 PM,8.481,0.0,,,,
46,10/09/12 01:00:00 AM,7.882,0.0,,,,
47,10/09/12 05:00:00 AM,7.983,0.0,,,,
48,10/09/12 09:00:00 AM,9.768,1377.8,,,,
49,10/09/12 01:00:00 PM,14.325,4477.8,,,,
50,10/09/12 05:00:00 PM,12.497,667.4,,,,
51,10/09/12 09:00:00 PM,9.965,0.0,,,,
52,10/10/12 01:00:00 AM,9.472,0.0,,,,
53,10/10/12 05:00:00 AM,8.879,0.0,,,,
54,10/10/12 09:00:00 AM,8.382,1377.8,,,,
55,10/10/12 01:00:00 PM,13.269,4305.6,,,,
56,10/10/12 05:00:00 PM,11.041,613.5,,,,
57,10/10/12 09:00:00 PM,7.983,0.0,,,,
58,10/11/12 01:00:00 AM,7.882,0.0,,,,
