"Plot Title: AV14-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995209, SEN S/N: 9995209)","Intensity, Lux (LGR S/N: 9995209, SEN S/N: 9995209)","End Of File (LGR S/N: 9995209)"
1,09/11/13 01:00:00 PM,18.901,1463.9,
2,09/11/13 04:00:00 PM,20.043,731.9,
3,09/11/13 07:00:00 PM,18.331,75.3,
4,09/11/13 10:00:00 PM,17.570,0.0,
5,09/12/13 01:00:00 AM,17.284,0.0,
6,09/12/13 04:00:00 AM,17.189,0.0,
7,09/12/13 07:00:00 AM,16.523,75.3,
8,09/12/13 10:00:00 AM,18.140,1324.0,
9,09/12/13 01:00:00 PM,19.472,1463.9,
10,09/12/13 04:00:00 PM,19.187,742.7,
11,09/12/13 07:00:00 PM,17.379,75.3,
12,09/12/13 10:00:00 PM,16.427,0.0,
13,09/13/13 01:00:00 AM,15.855,0.0,
14,09/13/13 04:00:00 AM,14.996,0.0,
15,09/13/13 07:00:00 AM,14.134,75.3,
16,09/13/13 10:00:00 AM,16.332,1280.9,
17,09/13/13 01:00:00 PM,16.713,1377.8,
18,09/13/13 04:00:00 PM,17.094,699.7,
19,09/13/13 07:00:00 PM,15.569,64.6,
20,09/13/13 10:00:00 PM,14.613,0.0,
21,09/14/13 01:00:00 AM,14.325,0.0,
22,09/14/13 04:00:00 AM,14.517,0.0,
23,09/14/13 07:00:00 AM,15.282,75.3,
24,09/14/13 10:00:00 AM,17.950,1270.1,
25,09/14/13 01:00:00 PM,19.092,1636.1,
26,09/14/13 04:00:00 PM,19.282,753.5,
27,09/14/13 07:00:00 PM,18.045,247.6,
28,09/14/13 10:00:00 PM,18.426,0.0,
29,09/15/13 01:00:00 AM,17.950,0.0,
30,09/15/13 04:00:00 AM,18.616,0.0,
31,09/15/13 07:00:00 AM,17.475,53.8,
32,09/15/13 10:00:00 AM,17.094,1722.2,
33,09/15/13 01:00:00 PM,18.045,3961.1,
34,09/15/13 04:00:00 PM,14.134,183.0,
35,09/15/13 07:00:00 PM,13.173,86.1,
36,09/15/13 10:00:00 PM,12.304,0.0,
37,09/16/13 01:00:00 AM,11.722,0.0,
38,09/16/13 04:00:00 AM,11.334,0.0,
39,09/16/13 07:00:00 AM,10.651,21.5,
40,09/16/13 10:00:00 AM,11.041,1270.1,
41,09/16/13 01:00:00 PM,11.722,2583.4,
42,09/16/13 04:00:00 PM,11.625,1722.2,
43,09/16/13 07:00:00 PM,11.041,118.4,
44,09/16/13 10:00:00 PM,10.553,0.0,
45,09/17/13 01:00:00 AM,10.161,0.0,
46,09/17/13 04:00:00 AM,9.866,0.0,
47,09/17/13 07:00:00 AM,9.373,0.0,
48,09/17/13 10:00:00 AM,8.581,1313.2,
49,09/17/13 01:00:00 PM,8.481,947.2,
50,09/17/13 04:00:00 PM,8.481,2325.0,
51,09/17/13 07:00:00 PM,8.082,0.0,
52,09/17/13 10:00:00 PM,7.983,0.0,
53,09/18/13 01:00:00 AM,7.179,0.0,
54,09/18/13 04:00:00 AM,7.381,0.0,
55,09/18/13 07:00:00 AM,7.280,21.5,
56,09/18/13 10:00:00 AM,8.082,2755.6,
57,09/18/13 01:00:00 PM,9.373,3616.7,
58,09/18/13 04:00:00 PM,9.669,1377.8,
59,09/18/13 07:00:00 PM,8.481,64.6,
60,09/18/13 10:00:00 PM,7.481,0.0,
61,09/19/13 01:00:00 AM,6.674,0.0,
62,09/19/13 04:00:00 AM,6.573,0.0,
63,09/19/13 07:00:00 AM,6.877,32.3,
64,09/19/13 10:00:00 AM,8.282,1097.9,
65,09/19/13 01:00:00 PM,10.651,1894.5,
66,09/19/13 04:00:00 PM,12.013,559.7,
67,09/19/13 07:00:00 PM,11.139,32.3,
68,09/19/13 10:00:00 PM,10.553,0.0,
69,09/20/13 01:00:00 AM,10.161,0.0,
70,09/20/13 04:00:00 AM,9.768,0.0,
71,09/20/13 07:00:00 AM,9.669,107.6,
72,09/20/13 10:00:00 AM,11.139,1722.2,
73,09/20/13 01:00:00 PM,12.304,2325.0,
74,09/20/13 04:00:00 PM,12.594,1173.3,
75,09/20/13 07:00:00 PM,10.944,0.0,
76,09/20/13 10:00:00 PM,10.063,0.0,
77,09/21/13 01:00:00 AM,9.472,0.0,
78,09/21/13 04:00:00 AM,9.373,0.0,
79,09/21/13 07:00:00 AM,8.978,0.0,
80,09/21/13 10:00:00 AM,9.275,1722.2,
81,09/21/13 01:00:00 PM,10.063,2325.0,
82,09/21/13 04:00:00 PM,10.063,1636.1,
83,09/21/13 07:00:00 PM,9.077,0.0,
84,09/21/13 10:00:00 PM,8.680,0.0,
85,09/22/13 01:00:00 AM,8.182,0.0,
86,09/22/13 04:00:00 AM,7.782,0.0,
87,09/22/13 07:00:00 AM,6.978,0.0,
88,09/22/13 10:00:00 AM,7.481,2066.7,
89,09/22/13 01:00:00 PM,8.382,549.0,
90,09/22/13 04:00:00 PM,7.782,721.2,
91,09/22/13 07:00:00 PM,7.079,0.0,
92,09/22/13 10:00:00 PM,7.079,0.0,
93,09/23/13 01:00:00 AM,6.674,0.0,
94,09/23/13 04:00:00 AM,6.370,0.0,
95,09/23/13 07:00:00 AM,6.064,0.0,
96,09/23/13 10:00:00 AM,6.573,1173.3,
97,09/23/13 01:00:00 PM,7.280,1980.6,
98,09/23/13 04:00:00 PM,6.877,1216.3,
99,09/23/13 07:00:00 PM,6.674,0.0,
100,09/23/13 10:00:00 PM,6.064,0.0,
101,09/24/13 01:00:00 AM,5.757,0.0,
102,09/24/13 04:00:00 AM,5.141,0.0,
103,09/24/13 07:00:00 AM,3.893,10.8,
104,09/24/13 10:00:00 AM,5.037,2669.5,
105,09/24/13 01:00:00 PM,6.674,2755.6,
106,09/24/13 04:00:00 PM,6.775,1227.1,
107,09/24/13 07:00:00 PM,5.037,0.0,
108,09/24/13 10:00:00 PM,4.831,0.0,
109,09/25/13 01:00:00 AM,4.831,0.0,
110,09/25/13 04:00:00 AM,4.623,0.0,
111,09/25/13 07:00:00 AM,4.519,0.0,
112,09/25/13 10:00:00 AM,5.244,1463.9,
113,09/25/13 01:00:00 PM,7.079,4994.5,
114,09/25/13 04:00:00 PM,6.674,602.8,
115,09/25/13 07:00:00 PM,5.860,0.0,
116,09/25/13 10:00:00 PM,5.655,0.0,
117,09/26/13 01:00:00 AM,5.141,0.0,
118,09/26/13 04:00:00 AM,4.415,0.0,
119,09/26/13 07:00:00 AM,3.998,10.8,
120,09/26/13 10:00:00 AM,5.037,1550.0,
121,09/26/13 01:00:00 PM,7.280,2927.8,
122,09/26/13 04:00:00 PM,6.775,688.9,
123,09/26/13 07:00:00 PM,5.655,0.0,
124,09/26/13 10:00:00 PM,4.727,0.0,
125,09/27/13 01:00:00 AM,3.893,0.0,
126,09/27/13 04:00:00 AM,4.311,0.0,
127,09/27/13 07:00:00 AM,4.934,0.0,
128,09/27/13 10:00:00 AM,5.347,753.5,
129,09/27/13 01:00:00 PM,6.978,1636.1,
130,09/27/13 04:00:00 PM,7.280,279.9,
131,09/27/13 07:00:00 PM,7.079,0.0,
132,09/27/13 10:00:00 PM,6.877,0.0,
133,09/28/13 01:00:00 AM,6.877,0.0,
134,09/28/13 04:00:00 AM,6.978,0.0,
135,09/28/13 07:00:00 AM,7.682,0.0,
136,09/28/13 10:00:00 AM,8.680,570.5,
137,09/28/13 01:00:00 PM,8.779,355.2,
138,09/28/13 04:00:00 PM,8.978,118.4,
139,09/28/13 07:00:00 PM,6.370,0.0,
140,09/28/13 10:00:00 PM,5.552,0.0,
141,09/29/13 01:00:00 AM,5.141,0.0,
142,09/29/13 04:00:00 AM,4.727,0.0,
143,09/29/13 07:00:00 AM,4.623,0.0,
144,09/29/13 10:00:00 AM,4.519,376.7,
145,09/29/13 01:00:00 PM,4.934,1463.9,
146,09/29/13 04:00:00 PM,5.244,484.4,
147,09/29/13 07:00:00 PM,6.166,0.0,
148,09/29/13 10:00:00 PM,4.934,0.0,
149,09/30/13 01:00:00 AM,3.683,0.0,
150,09/30/13 04:00:00 AM,2.730,0.0,
151,09/30/13 07:00:00 AM,2.088,0.0,
152,09/30/13 10:00:00 AM,3.683,473.6,
153,09/30/13 01:00:00 PM,2.837,624.3,
154,09/30/13 04:00:00 PM,3.683,247.6,
155,09/30/13 07:00:00 PM,3.261,0.0,
156,09/30/13 10:00:00 PM,3.155,0.0,
157,10/01/13 01:00:00 AM,2.624,0.0,
158,10/01/13 04:00:00 AM,2.730,0.0,
159,10/01/13 07:00:00 AM,2.517,0.0,
160,10/01/13 10:00:00 AM,3.049,1722.2,
161,10/01/13 01:00:00 PM,3.049,1636.1,
162,10/01/13 04:00:00 PM,3.578,2325.0,
163,10/01/13 07:00:00 PM,3.049,0.0,
164,10/01/13 10:00:00 PM,3.367,0.0,
165,10/02/13 01:00:00 AM,3.472,0.0,
166,10/02/13 04:00:00 AM,3.472,0.0,
167,10/02/13 07:00:00 AM,3.367,21.5,
168,10/02/13 10:00:00 AM,4.207,2669.5,
169,10/02/13 01:00:00 PM,5.141,1550.0,
170,10/02/13 04:00:00 PM,5.037,1808.3,
171,10/02/13 07:00:00 PM,3.578,0.0,
172,10/02/13 10:00:00 PM,3.261,0.0,
173,10/03/13 01:00:00 AM,2.837,0.0,
174,10/03/13 04:00:00 AM,2.837,0.0,
175,10/03/13 07:00:00 AM,2.517,0.0,
176,10/03/13 10:00:00 AM,2.943,1377.8,
177,10/03/13 01:00:00 PM,4.831,3788.9,
178,10/03/13 04:00:00 PM,5.141,1377.8,
179,10/03/13 07:00:00 PM,4.415,0.0,
180,10/03/13 10:00:00 PM,3.155,0.0,
181,10/04/13 01:00:00 AM,2.195,0.0,
