"Plot Title: AB08-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995168, SEN S/N: 9995168)","Intensity, Lux (LGR S/N: 9995168, SEN S/N: 9995168)","Bad Battery (LGR S/N: 9995168)","End Of File (LGR S/N: 9995168)"
526,11/17/13 04:00:00 AM,0.453,0.0,,
527,11/17/13 07:00:00 AM,0.563,0.0,,
528,11/17/13 10:00:00 AM,0.563,398.3,,
529,11/17/13 01:00:00 PM,0.563,710.4,,
530,11/17/13 04:00:00 PM,0.453,462.9,,
531,11/17/13 07:00:00 PM,0.343,0.0,,
532,11/17/13 10:00:00 PM,0.343,0.0,,
533,11/18/13 01:00:00 AM,0.453,0.0,,
534,11/18/13 04:00:00 AM,0.453,0.0,,
535,11/18/13 07:00:00 AM,0.453,0.0,,
536,11/18/13 10:00:00 AM,0.453,495.1,,
537,11/18/13 01:00:00 PM,0.563,1248.6,Logged,Logged
