"Plot Title: SUNR-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995174, SEN S/N: 9995174)","Intensity, Lux (LGR S/N: 9995174, SEN S/N: 9995174)","End Of File (LGR S/N: 9995174)"
1,09/13/13 01:00:00 PM,16.999,2325.0,
2,09/13/13 04:00:00 PM,17.855,2238.9,
3,09/13/13 07:00:00 PM,13.365,86.1,
4,09/13/13 10:00:00 PM,12.207,0.0,
5,09/14/13 01:00:00 AM,13.558,0.0,
6,09/14/13 04:00:00 AM,14.134,0.0,
7,09/14/13 07:00:00 AM,13.461,86.1,
8,09/14/13 10:00:00 AM,16.237,2152.8,
9,09/14/13 01:00:00 PM,18.901,5511.1,
10,09/14/13 04:00:00 PM,19.853,2325.0,
11,09/14/13 07:00:00 PM,17.094,322.9,
12,09/14/13 10:00:00 PM,14.996,0.0,
13,09/15/13 01:00:00 AM,14.325,0.0,
14,09/15/13 04:00:00 AM,15.378,0.0,
15,09/15/13 07:00:00 AM,15.091,290.6,
16,09/15/13 10:00:00 AM,17.570,4305.6,
17,09/15/13 01:00:00 PM,19.187,10333.4,
18,09/15/13 04:00:00 PM,16.523,2152.8,
19,09/15/13 07:00:00 PM,11.528,139.9,
20,09/15/13 10:00:00 PM,9.965,0.0,
21,09/16/13 01:00:00 AM,8.978,0.0,
22,09/16/13 04:00:00 AM,7.983,0.0,
23,09/16/13 07:00:00 AM,7.280,161.5,
24,09/16/13 10:00:00 AM,7.782,2152.8,
25,09/16/13 01:00:00 PM,8.581,1980.6,
26,09/16/13 04:00:00 PM,8.581,3100.0,
27,09/16/13 07:00:00 PM,7.481,118.4,
28,09/16/13 10:00:00 PM,6.775,0.0,
29,09/17/13 01:00:00 AM,6.166,0.0,
30,09/17/13 04:00:00 AM,5.552,0.0,
31,09/17/13 07:00:00 AM,5.141,32.3,
32,09/17/13 10:00:00 AM,5.244,1033.3,
33,09/17/13 01:00:00 PM,6.064,2325.0,
34,09/17/13 04:00:00 PM,4.311,1291.7,
35,09/17/13 07:00:00 PM,3.049,21.5,
36,09/17/13 10:00:00 PM,2.943,0.0,
37,09/18/13 01:00:00 AM,1.221,0.0,
38,09/18/13 04:00:00 AM,2.088,0.0,
39,09/18/13 07:00:00 AM,1.548,43.1,
40,09/18/13 10:00:00 AM,3.578,2927.8,
41,09/18/13 01:00:00 PM,5.037,4822.3,
42,09/18/13 04:00:00 PM,5.655,2238.9,
43,09/18/13 07:00:00 PM,4.727,64.6,
44,09/18/13 10:00:00 PM,2.410,0.0,
45,09/19/13 01:00:00 AM,2.303,0.0,
46,09/19/13 04:00:00 AM,2.730,0.0,
47,09/19/13 07:00:00 AM,3.578,43.1,
48,09/19/13 10:00:00 AM,6.268,2152.8,
49,09/19/13 01:00:00 PM,8.779,3616.7,
50,09/19/13 04:00:00 PM,10.259,2238.9,
51,09/19/13 07:00:00 PM,7.179,32.3,
52,09/19/13 10:00:00 PM,6.573,0.0,
53,09/20/13 01:00:00 AM,7.280,0.0,
54,09/20/13 04:00:00 AM,5.757,0.0,
55,09/20/13 07:00:00 AM,4.934,107.6,
56,09/20/13 10:00:00 AM,7.983,2152.8,
57,09/20/13 01:00:00 PM,10.748,3100.0,
58,09/20/13 04:00:00 PM,10.944,850.4,
59,09/20/13 07:00:00 PM,8.382,10.8,
60,09/20/13 10:00:00 PM,6.573,0.0,
61,09/21/13 01:00:00 AM,5.962,0.0,
62,09/21/13 04:00:00 AM,5.347,0.0,
63,09/21/13 07:00:00 AM,5.037,0.0,
64,09/21/13 10:00:00 AM,5.347,75.3,
65,09/21/13 01:00:00 PM,5.962,64.6,
66,09/21/13 04:00:00 PM,5.450,21.5,
67,09/21/13 07:00:00 PM,4.934,0.0,
68,09/21/13 10:00:00 PM,4.623,0.0,
69,09/22/13 01:00:00 AM,4.207,0.0,
70,09/22/13 04:00:00 AM,3.998,0.0,
71,09/22/13 07:00:00 AM,3.367,0.0,
72,09/22/13 10:00:00 AM,3.578,150.7,
73,09/22/13 01:00:00 PM,3.893,86.1,
74,09/22/13 04:00:00 PM,2.624,32.3,
75,09/22/13 07:00:00 PM,2.088,0.0,
76,09/22/13 10:00:00 PM,1.656,0.0,
77,09/23/13 01:00:00 AM,1.003,0.0,
78,09/23/13 04:00:00 AM,1.330,0.0,
79,09/23/13 07:00:00 AM,1.439,0.0,
80,09/23/13 10:00:00 AM,2.943,86.1,
81,09/23/13 01:00:00 PM,3.578,32.3,
82,09/23/13 04:00:00 PM,3.893,10.8,
83,09/23/13 07:00:00 PM,2.837,0.0,
84,09/23/13 10:00:00 PM,1.872,0.0,
85,09/24/13 01:00:00 AM,1.330,0.0,
86,09/24/13 04:00:00 AM,0.343,0.0,
87,09/24/13 07:00:00 AM,-0.213,0.0,
88,09/24/13 10:00:00 AM,0.674,322.9,
89,09/24/13 01:00:00 PM,2.517,333.7,
90,09/24/13 04:00:00 PM,2.517,172.2,
91,09/24/13 07:00:00 PM,0.343,0.0,
92,09/24/13 10:00:00 PM,0.453,0.0,
93,09/25/13 01:00:00 AM,0.343,0.0,
94,09/25/13 04:00:00 AM,0.121,0.0,
95,09/25/13 07:00:00 AM,0.232,0.0,
96,09/25/13 10:00:00 AM,0.343,183.0,
97,09/25/13 01:00:00 PM,0.784,484.4,
98,09/25/13 04:00:00 PM,2.410,366.0,
99,09/25/13 07:00:00 PM,0.453,0.0,
100,09/25/13 10:00:00 PM,0.563,0.0,
101,09/26/13 01:00:00 AM,0.674,0.0,
102,09/26/13 04:00:00 AM,0.121,0.0,
103,09/26/13 07:00:00 AM,0.010,0.0,
104,09/26/13 10:00:00 AM,1.872,1097.9,
