"Plot Title: TO04-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995204, SEN S/N: 9995204)","Intensity, Lux (LGR S/N: 9995204, SEN S/N: 9995204)","Bad Battery (LGR S/N: 9995204)","End Of File (LGR S/N: 9995204)"
113,09/30/13 04:00:00 PM,7.280,3100.0,,
114,09/30/13 07:00:00 PM,6.471,0.0,,
115,09/30/13 10:00:00 PM,5.450,0.0,,
116,10/01/13 01:00:00 AM,4.934,0.0,,
117,10/01/13 04:00:00 AM,4.831,0.0,,
118,10/01/13 07:00:00 AM,4.727,0.0,,
119,10/01/13 10:00:00 AM,5.347,1302.4,,
120,10/01/13 01:00:00 PM,6.674,4477.8,,
121,10/01/13 04:00:00 PM,6.978,1377.8,,
122,10/01/13 07:00:00 PM,6.064,0.0,,
123,10/01/13 10:00:00 PM,5.757,0.0,,
124,10/02/13 01:00:00 AM,5.757,0.0,,
125,10/02/13 04:00:00 AM,5.655,0.0,,
126,10/02/13 07:00:00 AM,5.347,10.8,,
127,10/02/13 10:00:00 AM,6.370,3616.7,,
128,10/02/13 01:00:00 PM,8.680,5511.1,,
129,10/02/13 04:00:00 PM,7.381,2755.6,,
130,10/02/13 07:00:00 PM,5.860,0.0,,
131,10/02/13 10:00:00 PM,5.552,0.0,,
132,10/03/13 01:00:00 AM,5.244,0.0,,
133,10/03/13 04:00:00 AM,5.141,0.0,,
134,10/03/13 07:00:00 AM,5.141,0.0,,
135,10/03/13 10:00:00 AM,6.370,4477.8,,
136,10/03/13 01:00:00 PM,7.983,5511.1,,
137,10/03/13 04:00:00 PM,8.581,3100.0,,
138,10/03/13 07:00:00 PM,7.280,0.0,,
139,10/03/13 10:00:00 PM,6.573,0.0,,
140,10/04/13 01:00:00 AM,4.727,0.0,,
141,10/04/13 04:00:00 AM,3.472,0.0,,
142,10/04/13 07:00:00 AM,2.943,43.1,,
143,10/04/13 10:00:00 AM,4.415,2583.4,,
144,10/04/13 01:00:00 PM,7.079,2755.6,,
145,10/04/13 04:00:00 PM,7.882,1980.6,,
146,10/04/13 07:00:00 PM,7.179,0.0,,
147,10/04/13 10:00:00 PM,5.757,0.0,,
148,10/05/13 01:00:00 AM,4.831,0.0,,
149,10/05/13 04:00:00 AM,4.415,0.0,,
150,10/05/13 07:00:00 AM,3.578,0.0,,
151,10/05/13 10:00:00 AM,4.727,1044.1,,
152,10/05/13 01:00:00 PM,8.481,2927.8,,
153,10/05/13 04:00:00 PM,9.866,1377.8,,
154,10/05/13 07:00:00 PM,8.779,0.0,,
155,10/05/13 10:00:00 PM,7.582,0.0,,
156,10/06/13 01:00:00 AM,6.877,0.0,,
157,10/06/13 04:00:00 AM,6.166,0.0,,
158,10/06/13 07:00:00 AM,5.655,0.0,,
159,10/06/13 10:00:00 AM,6.978,2755.6,,
160,10/06/13 01:00:00 PM,10.161,2927.8,,
161,10/06/13 04:00:00 PM,10.944,1302.4,,
162,10/06/13 07:00:00 PM,9.373,0.0,,
163,10/06/13 10:00:00 PM,7.481,0.0,,
164,10/07/13 01:00:00 AM,7.079,0.0,,
165,10/07/13 04:00:00 AM,7.481,0.0,,
166,10/07/13 07:00:00 AM,7.682,0.0,,
167,10/07/13 10:00:00 AM,7.983,1980.6,,
168,10/07/13 01:00:00 PM,7.481,2411.1,,
169,10/07/13 04:00:00 PM,7.983,1377.8,,
170,10/07/13 07:00:00 PM,6.978,0.0,,
171,10/07/13 10:00:00 PM,6.471,0.0,,
172,10/08/13 01:00:00 AM,6.573,0.0,,
173,10/08/13 04:00:00 AM,6.064,0.0,,
174,10/08/13 07:00:00 AM,5.962,0.0,,
175,10/08/13 10:00:00 AM,5.757,678.1,,
176,10/08/13 01:00:00 PM,6.775,2238.9,,
177,10/08/13 04:00:00 PM,5.757,3788.9,,
178,10/08/13 07:00:00 PM,5.037,0.0,,
179,10/08/13 10:00:00 PM,3.893,0.0,,
180,10/09/13 01:00:00 AM,3.578,0.0,,
181,10/09/13 04:00:00 AM,2.195,0.0,,
182,10/09/13 07:00:00 AM,1.112,0.0,,
183,10/09/13 10:00:00 AM,1.980,1302.4,,
184,10/09/13 01:00:00 PM,5.860,3788.9,,
185,10/09/13 04:00:00 PM,7.782,3788.9,,
186,10/09/13 07:00:00 PM,5.757,0.0,,
187,10/09/13 10:00:00 PM,4.831,0.0,,
188,10/10/13 01:00:00 AM,4.519,0.0,,
189,10/10/13 04:00:00 AM,3.578,0.0,,
190,10/10/13 07:00:00 AM,3.049,0.0,,
191,10/10/13 10:00:00 AM,5.037,3272.2,,
192,10/10/13 01:00:00 PM,6.877,4994.5,,
193,10/10/13 04:00:00 PM,7.983,3444.5,,
194,10/10/13 07:00:00 PM,7.079,0.0,,
195,10/10/13 10:00:00 PM,6.978,0.0,,
196,10/11/13 01:00:00 AM,6.370,0.0,,
197,10/11/13 04:00:00 AM,6.166,0.0,,
198,10/11/13 07:00:00 AM,5.450,0.0,,
199,10/11/13 10:00:00 AM,6.166,3616.7,,
200,10/11/13 01:00:00 PM,8.581,5511.1,,
201,10/11/13 04:00:00 PM,8.382,2497.2,,
202,10/11/13 07:00:00 PM,7.179,0.0,,
203,10/11/13 10:00:00 PM,6.674,0.0,,
204,10/12/13 01:00:00 AM,6.268,0.0,,
205,10/12/13 04:00:00 AM,6.166,0.0,,
206,10/12/13 07:00:00 AM,5.244,0.0,,
207,10/12/13 10:00:00 AM,5.757,3100.0,,
208,10/12/13 01:00:00 PM,7.179,3100.0,,
209,10/12/13 04:00:00 PM,7.882,3100.0,,
210,10/12/13 07:00:00 PM,6.877,0.0,,
211,10/12/13 10:00:00 PM,6.674,0.0,,
212,10/13/13 01:00:00 AM,6.064,0.0,,
213,10/13/13 04:00:00 AM,5.244,0.0,,
214,10/13/13 07:00:00 AM,4.831,0.0,,
215,10/13/13 10:00:00 AM,3.893,1324.0,,
216,10/13/13 01:00:00 PM,6.978,5338.9,,
217,10/13/13 04:00:00 PM,8.382,1722.2,,
218,10/13/13 07:00:00 PM,6.268,0.0,,
219,10/13/13 10:00:00 PM,4.623,0.0,,
220,10/14/13 01:00:00 AM,3.261,0.0,,
221,10/14/13 04:00:00 AM,2.410,0.0,,
222,10/14/13 07:00:00 AM,1.872,0.0,,
223,10/14/13 10:00:00 AM,2.943,1108.7,,
224,10/14/13 01:00:00 PM,6.268,2755.6,,
225,10/14/13 04:00:00 PM,7.582,1334.7,,
226,10/14/13 07:00:00 PM,6.166,0.0,,
227,10/14/13 10:00:00 PM,4.623,0.0,,
228,10/15/13 01:00:00 AM,3.578,0.0,,
229,10/15/13 04:00:00 AM,2.624,0.0,,
230,10/15/13 07:00:00 AM,2.195,0.0,,
231,10/15/13 10:00:00 AM,3.049,1076.4,,
232,10/15/13 01:00:00 PM,6.370,2755.6,,
233,10/15/13 04:00:00 PM,8.082,1259.4,,
234,10/15/13 07:00:00 PM,6.775,0.0,,
235,10/15/13 10:00:00 PM,5.552,0.0,,
236,10/16/13 01:00:00 AM,4.934,0.0,,
237,10/16/13 04:00:00 AM,3.893,0.0,,
238,10/16/13 07:00:00 AM,3.049,0.0,,
239,10/16/13 10:00:00 AM,3.893,1022.6,,
240,10/16/13 01:00:00 PM,6.978,2755.6,,
241,10/16/13 04:00:00 PM,8.382,1313.2,,
242,10/16/13 07:00:00 PM,6.877,0.0,,
