"Plot Title: PP17-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995243, SEN S/N: 9995243)","Intensity, Lux (LGR S/N: 9995243, SEN S/N: 9995243)","End Of File (LGR S/N: 9995243)"
1,09/12/13 01:00:00 PM,24.158,7233.4,
2,09/12/13 04:00:00 PM,26.097,5166.7,
3,09/12/13 07:00:00 PM,16.999,473.6,
4,09/12/13 10:00:00 PM,13.558,0.0,
5,09/13/13 01:00:00 AM,11.819,0.0,
6,09/13/13 04:00:00 AM,10.846,0.0,
7,09/13/13 07:00:00 AM,10.063,355.2,
8,09/13/13 10:00:00 AM,14.517,4994.5,
9,09/13/13 01:00:00 PM,21.473,8266.7,
10,09/13/13 04:00:00 PM,24.062,5166.7,
11,09/13/13 07:00:00 PM,15.091,419.8,
12,09/13/13 10:00:00 PM,11.916,0.0,
13,09/14/13 01:00:00 AM,10.259,0.0,
14,09/14/13 04:00:00 AM,9.965,0.0,
15,09/14/13 07:00:00 AM,10.161,376.7,
16,09/14/13 10:00:00 AM,15.187,5166.7,
17,09/14/13 01:00:00 PM,23.388,11711.2,
18,09/14/13 04:00:00 PM,24.835,5166.7,
19,09/14/13 07:00:00 PM,17.950,1463.9,
20,09/14/13 10:00:00 PM,13.942,0.0,
21,09/15/13 01:00:00 AM,13.269,0.0,
22,09/15/13 04:00:00 AM,13.654,0.0,
23,09/15/13 07:00:00 AM,12.883,785.8,
24,09/15/13 10:00:00 AM,18.996,8266.7,
25,09/15/13 01:00:00 PM,22.908,14466.8,
26,09/15/13 04:00:00 PM,19.377,3788.9,
27,09/15/13 07:00:00 PM,14.421,172.2,
28,09/15/13 10:00:00 PM,13.076,0.0,
29,09/16/13 01:00:00 AM,12.690,0.0,
30,09/16/13 04:00:00 AM,11.916,0.0,
31,09/16/13 07:00:00 AM,11.334,387.5,
32,09/16/13 10:00:00 AM,13.750,11022.3,
33,09/16/13 01:00:00 PM,15.473,11711.2,
34,09/16/13 04:00:00 PM,14.613,9644.5,
35,09/16/13 07:00:00 PM,12.110,301.4,
36,09/16/13 10:00:00 PM,11.041,0.0,
37,09/17/13 01:00:00 AM,10.651,0.0,
38,09/17/13 04:00:00 AM,10.161,0.0,
39,09/17/13 07:00:00 AM,9.472,183.0,
40,09/17/13 10:00:00 AM,11.139,6544.5,
41,09/17/13 01:00:00 PM,12.013,10333.4,
42,09/17/13 04:00:00 PM,11.528,10677.8,
43,09/17/13 07:00:00 PM,8.779,226.0,
44,09/17/13 10:00:00 PM,8.182,0.0,
45,09/18/13 01:00:00 AM,7.381,0.0,
46,09/18/13 04:00:00 AM,5.655,0.0,
47,09/18/13 07:00:00 AM,5.757,290.6,
48,09/18/13 10:00:00 AM,9.866,11711.2,
49,09/18/13 01:00:00 PM,13.076,23422.4,
50,09/18/13 04:00:00 PM,13.269,15155.7,
51,09/18/13 07:00:00 PM,8.680,355.2,
52,09/18/13 10:00:00 PM,5.757,0.0,
53,09/19/13 01:00:00 AM,4.207,0.0,
54,09/19/13 04:00:00 AM,3.578,0.0,
55,09/19/13 07:00:00 AM,3.261,236.8,
56,09/19/13 10:00:00 AM,7.481,4477.8,
57,09/19/13 01:00:00 PM,13.750,10677.8,
58,09/19/13 04:00:00 PM,16.523,8266.7,
59,09/19/13 07:00:00 PM,9.965,226.0,
60,09/19/13 10:00:00 PM,7.481,0.0,
61,09/20/13 01:00:00 AM,6.370,0.0,
62,09/20/13 04:00:00 AM,5.552,0.0,
63,09/20/13 07:00:00 AM,5.037,505.9,
64,09/20/13 10:00:00 AM,10.161,6200.0,
65,09/20/13 01:00:00 PM,16.332,13777.9,
66,09/20/13 04:00:00 PM,16.237,5511.1,
67,09/20/13 07:00:00 PM,11.916,96.9,
68,09/20/13 10:00:00 PM,10.063,0.0,
69,09/21/13 01:00:00 AM,9.472,0.0,
70,09/21/13 04:00:00 AM,9.176,0.0,
71,09/21/13 07:00:00 AM,8.382,129.2,
72,09/21/13 10:00:00 AM,10.944,7233.4,
73,09/21/13 01:00:00 PM,15.091,22044.6,
74,09/21/13 04:00:00 PM,10.846,5166.7,
75,09/21/13 07:00:00 PM,9.571,43.1,
76,09/21/13 10:00:00 PM,9.077,0.0,
77,09/22/13 01:00:00 AM,8.581,0.0,
78,09/22/13 04:00:00 AM,8.182,0.0,
79,09/22/13 07:00:00 AM,7.882,53.8,
80,09/22/13 10:00:00 AM,9.275,14466.8,
81,09/22/13 01:00:00 PM,10.455,10677.8,
82,09/22/13 04:00:00 PM,8.680,7577.8,
83,09/22/13 07:00:00 PM,6.573,150.7,
84,09/22/13 10:00:00 PM,6.471,0.0,
85,09/23/13 01:00:00 AM,6.268,0.0,
86,09/23/13 04:00:00 AM,6.268,0.0,
87,09/23/13 07:00:00 AM,6.268,193.8,
88,09/23/13 10:00:00 AM,8.481,13777.9,
89,09/23/13 01:00:00 PM,10.846,11022.3,
90,09/23/13 04:00:00 PM,9.669,5511.1,
91,09/23/13 07:00:00 PM,7.481,43.1,
92,09/23/13 10:00:00 PM,6.674,0.0,
93,09/24/13 01:00:00 AM,5.962,0.0,
94,09/24/13 04:00:00 AM,5.450,0.0,
95,09/24/13 07:00:00 AM,5.037,139.9,
96,09/24/13 10:00:00 AM,7.682,13089.0,
97,09/24/13 01:00:00 PM,11.041,22044.6,
98,09/24/13 04:00:00 PM,8.879,8611.2,
99,09/24/13 07:00:00 PM,6.370,53.8,
100,09/24/13 10:00:00 PM,5.860,0.0,
101,09/25/13 01:00:00 AM,5.244,0.0,
102,09/25/13 04:00:00 AM,4.831,0.0,
103,09/25/13 07:00:00 AM,4.207,64.6,
104,09/25/13 10:00:00 AM,6.370,8611.2,
105,09/25/13 01:00:00 PM,8.978,4822.3,
106,09/25/13 04:00:00 PM,10.748,12400.1,
107,09/25/13 07:00:00 PM,6.370,96.9,
108,09/25/13 10:00:00 PM,5.757,0.0,
109,09/26/13 01:00:00 AM,5.552,0.0,
110,09/26/13 04:00:00 AM,4.311,0.0,
111,09/26/13 07:00:00 AM,2.730,86.1,
112,09/26/13 10:00:00 AM,7.782,9300.1,
113,09/26/13 01:00:00 PM,10.748,14466.8,
114,09/26/13 04:00:00 PM,9.965,8611.2,
115,09/26/13 07:00:00 PM,5.552,75.3,
116,09/26/13 10:00:00 PM,4.311,0.0,
117,09/27/13 01:00:00 AM,1.764,0.0,
118,09/27/13 04:00:00 AM,1.764,0.0,
119,09/27/13 07:00:00 AM,2.837,64.6,
120,09/27/13 10:00:00 AM,6.978,16533.4,
121,09/27/13 01:00:00 PM,8.481,12400.1,
122,09/27/13 04:00:00 PM,8.680,4477.8,
123,09/27/13 07:00:00 PM,6.268,21.5,
124,09/27/13 10:00:00 PM,5.757,0.0,
125,09/28/13 01:00:00 AM,5.860,0.0,
126,09/28/13 04:00:00 AM,5.860,0.0,
127,09/28/13 07:00:00 AM,5.757,0.0,
128,09/28/13 10:00:00 AM,8.282,5511.1,
129,09/28/13 01:00:00 PM,9.571,4650.0,
130,09/28/13 04:00:00 PM,9.275,1356.3,
131,09/28/13 07:00:00 PM,8.082,0.0,
132,09/28/13 10:00:00 PM,5.655,0.0,
133,09/29/13 01:00:00 AM,4.415,0.0,
134,09/29/13 04:00:00 AM,4.831,0.0,
135,09/29/13 07:00:00 AM,4.519,0.0,
136,09/29/13 10:00:00 AM,4.415,2755.6,
137,09/29/13 01:00:00 PM,5.552,7233.4,
138,09/29/13 04:00:00 PM,4.207,2583.4,
139,09/29/13 07:00:00 PM,4.102,0.0,
140,09/29/13 10:00:00 PM,3.683,0.0,
141,09/30/13 01:00:00 AM,3.472,0.0,
142,09/30/13 04:00:00 AM,2.410,0.0,
143,09/30/13 07:00:00 AM,0.453,0.0,
144,09/30/13 10:00:00 AM,0.784,2325.0,
145,09/30/13 01:00:00 PM,0.784,5511.1,
146,09/30/13 04:00:00 PM,2.303,2411.1,
147,09/30/13 07:00:00 PM,2.730,0.0,
148,09/30/13 10:00:00 PM,1.112,0.0,
149,10/01/13 01:00:00 AM,1.872,0.0,
150,10/01/13 04:00:00 AM,1.656,0.0,
151,10/01/13 07:00:00 AM,1.764,53.8,
152,10/01/13 10:00:00 AM,2.303,3788.9,
153,10/01/13 01:00:00 PM,5.860,18600.1,
154,10/01/13 04:00:00 PM,5.757,8266.7,
155,10/01/13 07:00:00 PM,3.261,0.0,
156,10/01/13 10:00:00 PM,1.980,0.0,
157,10/02/13 01:00:00 AM,1.980,0.0,
158,10/02/13 04:00:00 AM,1.656,0.0,
159,10/02/13 07:00:00 AM,1.980,312.2,
160,10/02/13 10:00:00 AM,5.552,13089.0,
161,10/02/13 01:00:00 PM,9.472,20666.8,
162,10/02/13 04:00:00 PM,9.472,13089.0,
163,10/02/13 07:00:00 PM,2.517,0.0,
164,10/02/13 10:00:00 PM,0.893,0.0,
165,10/03/13 01:00:00 AM,1.221,0.0,
166,10/03/13 04:00:00 AM,1.112,0.0,
167,10/03/13 07:00:00 AM,1.439,43.1,
168,10/03/13 10:00:00 AM,4.415,11022.3,
169,10/03/13 01:00:00 PM,8.581,15844.5,
170,10/03/13 04:00:00 PM,7.582,6200.0,
171,10/03/13 07:00:00 PM,4.934,0.0,
172,10/03/13 10:00:00 PM,1.980,0.0,
173,10/04/13 01:00:00 AM,0.232,0.0,
174,10/04/13 04:00:00 AM,-0.102,0.0,
175,10/04/13 07:00:00 AM,-0.437,86.1,
176,10/04/13 10:00:00 AM,2.410,4650.0,
177,10/04/13 01:00:00 PM,6.775,8266.7,
178,10/04/13 04:00:00 PM,7.782,5511.1,
179,10/04/13 07:00:00 PM,3.788,0.0,
180,10/04/13 10:00:00 PM,2.088,0.0,
181,10/05/13 01:00:00 AM,1.439,0.0,
182,10/05/13 04:00:00 AM,1.656,0.0,
183,10/05/13 07:00:00 AM,1.656,10.8,
184,10/05/13 10:00:00 AM,5.037,3444.5,
185,10/05/13 01:00:00 PM,10.063,5166.7,
186,10/05/13 04:00:00 PM,9.965,3788.9,
187,10/05/13 07:00:00 PM,6.370,0.0,
188,10/05/13 10:00:00 PM,4.623,0.0,
189,10/06/13 01:00:00 AM,3.788,0.0,
190,10/06/13 04:00:00 AM,3.049,0.0,
191,10/06/13 07:00:00 AM,3.155,118.4,
192,10/06/13 10:00:00 AM,6.775,9644.5,
193,10/06/13 01:00:00 PM,11.528,12400.1,
194,10/06/13 04:00:00 PM,11.625,4305.6,
195,10/06/13 07:00:00 PM,7.179,0.0,
196,10/06/13 10:00:00 PM,5.860,0.0,
197,10/07/13 01:00:00 AM,5.347,0.0,
198,10/07/13 04:00:00 AM,5.655,0.0,
199,10/07/13 07:00:00 AM,5.757,0.0,
200,10/07/13 10:00:00 AM,7.381,9644.5,
201,10/07/13 01:00:00 PM,7.983,12400.1,
202,10/07/13 04:00:00 PM,7.481,5338.9,
203,10/07/13 07:00:00 PM,4.831,0.0,
204,10/07/13 10:00:00 PM,4.519,0.0,
205,10/08/13 01:00:00 AM,4.415,0.0,
206,10/08/13 04:00:00 AM,3.788,0.0,
207,10/08/13 07:00:00 AM,3.472,0.0,
208,10/08/13 10:00:00 AM,6.064,10677.8,
209,10/08/13 01:00:00 PM,8.082,24800.2,
210,10/08/13 04:00:00 PM,1.439,3616.7,
211,10/08/13 07:00:00 PM,1.221,0.0,
212,10/08/13 10:00:00 PM,0.563,0.0,
213,10/09/13 01:00:00 AM,0.232,0.0,
214,10/09/13 04:00:00 AM,-0.213,0.0,
215,10/09/13 07:00:00 AM,-0.102,0.0,
216,10/09/13 10:00:00 AM,0.784,2325.0,
217,10/09/13 01:00:00 PM,5.860,13777.9,
218,10/09/13 04:00:00 PM,7.882,8611.2,
219,10/09/13 07:00:00 PM,4.311,0.0,
220,10/09/13 10:00:00 PM,3.788,0.0,
221,10/10/13 01:00:00 AM,3.683,0.0,
222,10/10/13 04:00:00 AM,3.155,0.0,
223,10/10/13 07:00:00 AM,2.303,0.0,
224,10/10/13 10:00:00 AM,5.450,11711.2,
225,10/10/13 01:00:00 PM,9.768,30311.3,
226,10/10/13 04:00:00 PM,8.481,5166.7,
227,10/10/13 07:00:00 PM,5.860,0.0,
228,10/10/13 10:00:00 PM,5.450,0.0,
229,10/11/13 01:00:00 AM,4.311,0.0,
230,10/11/13 04:00:00 AM,3.788,0.0,
231,10/11/13 07:00:00 AM,1.656,0.0,
232,10/11/13 10:00:00 AM,5.552,12400.1,
233,10/11/13 01:00:00 PM,9.472,22044.6,
234,10/11/13 04:00:00 PM,7.882,5166.7,
235,10/11/13 07:00:00 PM,5.141,0.0,
236,10/11/13 10:00:00 PM,4.519,0.0,
237,10/12/13 01:00:00 AM,4.102,0.0,
238,10/12/13 04:00:00 AM,3.683,0.0,
239,10/12/13 07:00:00 AM,3.261,0.0,
240,10/12/13 10:00:00 AM,4.311,6200.0,
241,10/12/13 01:00:00 PM,7.481,10677.8,
