"Plot Title: AV14-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995193, SEN S/N: 9995193)","Intensity, Lux (LGR S/N: 9995193, SEN S/N: 9995193)","End Of File (LGR S/N: 9995193)"
1,09/11/13 01:00:00 PM,19.282,1894.5,
2,09/11/13 04:00:00 PM,20.234,968.8,
3,09/11/13 07:00:00 PM,18.806,107.6,
4,09/11/13 10:00:00 PM,17.950,0.0,
5,09/12/13 01:00:00 AM,17.570,0.0,
6,09/12/13 04:00:00 AM,17.475,0.0,
7,09/12/13 07:00:00 AM,16.808,118.4,
8,09/12/13 10:00:00 AM,18.426,1636.1,
9,09/12/13 01:00:00 PM,19.758,1808.3,
10,09/12/13 04:00:00 PM,19.472,968.8,
11,09/12/13 07:00:00 PM,17.760,107.6,
12,09/12/13 10:00:00 PM,16.618,0.0,
13,09/13/13 01:00:00 AM,16.141,0.0,
14,09/13/13 04:00:00 AM,15.282,0.0,
15,09/13/13 07:00:00 AM,14.230,107.6,
16,09/13/13 10:00:00 AM,16.713,1636.1,
17,09/13/13 01:00:00 PM,17.094,1808.3,
18,09/13/13 04:00:00 PM,17.379,925.7,
19,09/13/13 07:00:00 PM,15.951,96.9,
20,09/13/13 10:00:00 PM,14.804,0.0,
21,09/14/13 01:00:00 AM,14.517,0.0,
22,09/14/13 04:00:00 AM,14.804,0.0,
23,09/14/13 07:00:00 AM,15.569,107.6,
24,09/14/13 10:00:00 AM,18.331,1636.1,
25,09/14/13 01:00:00 PM,19.472,1808.3,
26,09/14/13 04:00:00 PM,19.567,1001.0,
27,09/14/13 07:00:00 PM,18.521,344.4,
28,09/14/13 10:00:00 PM,18.711,0.0,
29,09/15/13 01:00:00 AM,18.331,0.0,
30,09/15/13 04:00:00 AM,18.996,0.0,
31,09/15/13 07:00:00 AM,17.855,64.6,
32,09/15/13 10:00:00 AM,17.475,2238.9,
33,09/15/13 01:00:00 PM,18.521,5166.7,
34,09/15/13 04:00:00 PM,14.421,204.5,
35,09/15/13 07:00:00 PM,13.365,96.9,
36,09/15/13 10:00:00 PM,12.594,0.0,
37,09/16/13 01:00:00 AM,11.916,0.0,
38,09/16/13 04:00:00 AM,11.625,0.0,
39,09/16/13 07:00:00 AM,10.748,32.3,
40,09/16/13 10:00:00 AM,10.944,1636.1,
41,09/16/13 01:00:00 PM,11.916,3444.5,
42,09/16/13 04:00:00 PM,11.528,2152.8,
43,09/16/13 07:00:00 PM,11.139,150.7,
44,09/16/13 10:00:00 PM,10.651,0.0,
45,09/17/13 01:00:00 AM,10.259,0.0,
46,09/17/13 04:00:00 AM,9.866,0.0,
47,09/17/13 07:00:00 AM,9.472,10.8,
48,09/17/13 10:00:00 AM,8.680,1722.2,
49,09/17/13 01:00:00 PM,8.581,1184.0,
50,09/17/13 04:00:00 PM,8.581,2927.8,
51,09/17/13 07:00:00 PM,8.082,0.0,
52,09/17/13 10:00:00 PM,8.082,0.0,
53,09/18/13 01:00:00 AM,6.877,0.0,
54,09/18/13 04:00:00 AM,7.179,0.0,
55,09/18/13 07:00:00 AM,7.179,32.3,
56,09/18/13 10:00:00 AM,7.983,2755.6,
57,09/18/13 01:00:00 PM,9.373,4650.0,
58,09/18/13 04:00:00 PM,9.571,1980.6,
59,09/18/13 07:00:00 PM,8.481,75.3,
60,09/18/13 10:00:00 PM,7.280,0.0,
61,09/19/13 01:00:00 AM,6.471,0.0,
62,09/19/13 04:00:00 AM,6.370,0.0,
63,09/19/13 07:00:00 AM,6.674,53.8,
64,09/19/13 10:00:00 AM,8.481,1377.8,
65,09/19/13 01:00:00 PM,10.846,2497.2,
66,09/19/13 04:00:00 PM,12.304,775.0,
67,09/19/13 07:00:00 PM,11.334,53.8,
68,09/19/13 10:00:00 PM,10.651,0.0,
69,09/20/13 01:00:00 AM,10.259,0.0,
70,09/20/13 04:00:00 AM,9.768,0.0,
71,09/20/13 07:00:00 AM,9.669,150.7,
72,09/20/13 10:00:00 AM,11.334,2497.2,
73,09/20/13 01:00:00 PM,12.594,3100.0,
74,09/20/13 04:00:00 PM,12.883,1184.0,
75,09/20/13 07:00:00 PM,11.139,0.0,
76,09/20/13 10:00:00 PM,10.259,0.0,
77,09/21/13 01:00:00 AM,9.669,0.0,
78,09/21/13 04:00:00 AM,9.571,0.0,
79,09/21/13 07:00:00 AM,9.077,10.8,
80,09/21/13 10:00:00 AM,9.373,2152.8,
81,09/21/13 01:00:00 PM,10.259,2755.6,
82,09/21/13 04:00:00 PM,10.259,1980.6,
83,09/21/13 07:00:00 PM,9.176,0.0,
84,09/21/13 10:00:00 PM,8.779,0.0,
85,09/22/13 01:00:00 AM,8.282,0.0,
86,09/22/13 04:00:00 AM,7.782,0.0,
87,09/22/13 07:00:00 AM,7.079,0.0,
88,09/22/13 10:00:00 AM,7.582,2755.6,
89,09/22/13 01:00:00 PM,8.481,775.0,
90,09/22/13 04:00:00 PM,7.882,925.7,
91,09/22/13 07:00:00 PM,7.079,0.0,
92,09/22/13 10:00:00 PM,7.079,0.0,
