"Plot Title: AX15-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401799, SEN S/N: 2401799)","Intensity, Lux (LGR S/N: 2401799, SEN S/N: 2401799)","Coupler Attached (LGR S/N: 2401799)","Host Connected (LGR S/N: 2401799)","Stopped (LGR S/N: 2401799)","End Of File (LGR S/N: 2401799)"
1,09/17/13 07:00:00 PM,8.282,0.0,,,,
2,09/17/13 10:00:00 PM,8.282,0.0,,,,
3,09/18/13 01:00:00 AM,7.582,0.0,,,,
4,09/18/13 04:00:00 AM,7.481,0.0,,,,
5,09/18/13 07:00:00 AM,7.179,0.0,,,,
6,09/18/13 10:00:00 AM,7.882,1151.7,,,,
7,09/18/13 01:00:00 PM,10.063,4305.6,,,,
8,09/18/13 04:00:00 PM,10.553,1636.1,,,,
9,09/18/13 07:00:00 PM,9.275,21.5,,,,
10,09/18/13 10:00:00 PM,8.182,0.0,,,,
11,09/19/13 01:00:00 AM,7.882,0.0,,,,
12,09/19/13 04:00:00 AM,7.882,0.0,,,,
13,09/19/13 07:00:00 AM,8.680,21.5,,,,
14,09/19/13 10:00:00 AM,11.722,12400.1,,,,
15,09/19/13 01:00:00 PM,14.804,4305.6,,,,
16,09/19/13 04:00:00 PM,14.517,1550.0,,,,
17,09/19/13 07:00:00 PM,13.654,21.5,,,,
18,09/19/13 10:00:00 PM,13.076,0.0,,,,
19,09/20/13 01:00:00 AM,12.594,0.0,,,,
20,09/20/13 04:00:00 AM,12.304,0.0,,,,
21,09/20/13 07:00:00 AM,12.497,75.3,,,,
22,09/20/13 10:00:00 AM,14.517,3961.1,,,,
23,09/20/13 01:00:00 PM,16.618,3788.9,,,,
24,09/20/13 04:00:00 PM,15.473,1356.3,,,,
25,09/20/13 07:00:00 PM,13.269,0.0,,,,
26,09/20/13 10:00:00 PM,10.846,0.0,,,,
27,09/21/13 01:00:00 AM,10.846,0.0,,,,
28,09/21/13 04:00:00 AM,10.161,0.0,,,,
29,09/21/13 07:00:00 AM,9.373,0.0,,,,
30,09/21/13 10:00:00 AM,11.528,9300.1,,,,
31,09/21/13 01:00:00 PM,12.594,5338.9,,,,
32,09/21/13 04:00:00 PM,11.625,764.2,,,,
33,09/21/13 07:00:00 PM,9.866,0.0,,,,
34,09/21/13 10:00:00 PM,9.373,0.0,,,,
35,09/22/13 01:00:00 AM,8.879,0.0,,,,
36,09/22/13 04:00:00 AM,8.282,0.0,,,,
37,09/22/13 07:00:00 AM,7.782,0.0,,,,
38,09/22/13 10:00:00 AM,6.978,731.9,,,,
39,09/22/13 01:00:00 PM,7.381,150.7,,,,
40,09/22/13 04:00:00 PM,7.079,462.9,,,,
41,09/22/13 07:00:00 PM,7.381,0.0,,,,
42,09/22/13 10:00:00 PM,7.179,0.0,,,,
43,09/23/13 01:00:00 AM,6.775,0.0,,,,
44,09/23/13 04:00:00 AM,6.674,0.0,,,,
45,09/23/13 07:00:00 AM,6.471,0.0,,,,
46,09/23/13 10:00:00 AM,7.179,2238.9,,,,
47,09/23/13 01:00:00 PM,7.079,678.1,,,,
48,09/23/13 04:00:00 PM,7.381,495.1,,,,
49,09/23/13 07:00:00 PM,7.280,0.0,,,,
50,09/23/13 10:00:00 PM,6.573,0.0,,,,
51,09/24/13 01:00:00 AM,6.064,0.0,,,,
52,09/24/13 04:00:00 AM,5.141,0.0,,,,
53,09/24/13 07:00:00 AM,5.037,0.0,,,,
54,09/24/13 10:00:00 AM,5.860,2583.4,,,,
55,09/24/13 01:00:00 PM,6.775,2755.6,,,,
56,09/24/13 04:00:00 PM,7.179,1463.9,,,,
57,09/24/13 07:00:00 PM,5.757,0.0,,,,
58,09/24/13 10:00:00 PM,5.037,0.0,,,,
59,09/25/13 01:00:00 AM,5.141,0.0,,,,
60,09/25/13 04:00:00 AM,4.934,0.0,,,,
61,09/25/13 07:00:00 AM,4.831,0.0,,,,
62,09/25/13 10:00:00 AM,5.141,656.6,,,,
63,09/25/13 01:00:00 PM,6.471,2325.0,,,,
64,09/25/13 04:00:00 PM,6.268,753.5,,,,
65,09/25/13 07:00:00 PM,5.757,0.0,,,,
66,09/25/13 10:00:00 PM,5.244,0.0,,,,
67,09/26/13 01:00:00 AM,5.037,0.0,,,,
68,09/26/13 04:00:00 AM,4.519,0.0,,,,
69,09/26/13 07:00:00 AM,4.102,0.0,,,,
70,09/26/13 10:00:00 AM,5.244,2325.0,,,,
71,09/26/13 01:00:00 PM,6.674,1722.2,,,,
72,09/26/13 04:00:00 PM,7.079,936.5,,,,
73,09/26/13 07:00:00 PM,6.064,0.0,,,,
74,09/26/13 10:00:00 PM,5.552,0.0,,,,
75,09/27/13 01:00:00 AM,5.037,0.0,,,,
76,09/27/13 04:00:00 AM,5.141,0.0,,,,
77,09/27/13 07:00:00 AM,5.244,0.0,,,,
78,09/27/13 10:00:00 AM,5.347,914.9,,,,
79,09/27/13 01:00:00 PM,5.860,430.6,,,,
80,09/27/13 04:00:00 PM,6.471,96.9,,,,
81,09/27/13 07:00:00 PM,6.775,0.0,,,,
82,09/27/13 10:00:00 PM,6.978,0.0,,,,
83,09/28/13 01:00:00 AM,7.079,0.0,,,,
84,09/28/13 04:00:00 AM,7.280,0.0,,,,
85,09/28/13 07:00:00 AM,8.282,0.0,,,,
86,09/28/13 10:00:00 AM,9.077,344.4,,,,
87,09/28/13 01:00:00 PM,9.275,387.5,,,,
88,09/28/13 04:00:00 PM,9.571,247.6,,,,
89,09/28/13 07:00:00 PM,8.481,0.0,,,,
90,09/28/13 10:00:00 PM,5.860,0.0,,,,
91,09/29/13 01:00:00 AM,5.552,0.0,,,,
92,09/29/13 04:00:00 AM,5.347,0.0,,,,
93,09/29/13 07:00:00 AM,5.244,0.0,,,,
94,09/29/13 10:00:00 AM,4.831,269.1,,,,
95,09/29/13 01:00:00 PM,4.311,839.6,,,,
96,09/29/13 04:00:00 PM,4.207,721.2,,,,
97,09/29/13 07:00:00 PM,5.552,0.0,,,,
98,09/29/13 10:00:00 PM,6.370,0.0,,,,
99,09/30/13 01:00:00 AM,4.207,0.0,,,,
100,09/30/13 04:00:00 AM,3.683,0.0,,,,
101,09/30/13 07:00:00 AM,3.472,0.0,,,,
102,09/30/13 10:00:00 AM,4.207,258.3,,,,
103,09/30/13 01:00:00 PM,3.578,850.4,,,,
104,09/30/13 04:00:00 PM,4.207,592.0,,,,
105,09/30/13 07:00:00 PM,3.893,0.0,,,,
106,09/30/13 10:00:00 PM,2.517,0.0,,,,
107,10/01/13 01:00:00 AM,2.195,0.0,,,,
108,10/01/13 04:00:00 AM,2.624,0.0,,,,
109,10/01/13 07:00:00 AM,2.517,0.0,,,,
110,10/01/13 10:00:00 AM,2.303,914.9,,,,
111,10/01/13 01:00:00 PM,3.155,839.6,,,,
112,10/01/13 04:00:00 PM,3.998,430.6,,,,
113,10/01/13 07:00:00 PM,3.472,0.0,,,,
114,10/01/13 10:00:00 PM,3.367,0.0,,,,
115,10/02/13 01:00:00 AM,3.578,0.0,,,,
116,10/02/13 04:00:00 AM,3.367,0.0,,,,
117,10/02/13 07:00:00 AM,3.261,0.0,,,,
118,10/02/13 10:00:00 AM,3.683,1356.3,,,,
119,10/02/13 01:00:00 PM,5.037,2066.7,,,,
120,10/02/13 04:00:00 PM,4.831,1087.2,,,,
121,10/02/13 07:00:00 PM,3.155,0.0,,,,
122,10/02/13 10:00:00 PM,3.155,0.0,,,,
123,10/03/13 01:00:00 AM,3.049,0.0,,,,
