"Plot Title: SPRY-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995163, SEN S/N: 9995163)","Intensity, Lux (LGR S/N: 9995163, SEN S/N: 9995163)","End Of File (LGR S/N: 9995163)"
1,09/10/13 01:00:00 PM,17.189,12400.1,
2,09/10/13 02:00:00 PM,27.075,66133.8,
3,09/10/13 03:00:00 PM,19.758,4477.8,
4,09/10/13 04:00:00 PM,18.806,2927.8,
5,09/10/13 05:00:00 PM,17.760,1636.1,
6,09/10/13 06:00:00 PM,16.713,688.9,
7,09/10/13 07:00:00 PM,15.187,64.6,
8,09/10/13 08:00:00 PM,13.269,0.0,
9,09/10/13 09:00:00 PM,12.401,0.0,
10,09/10/13 10:00:00 PM,12.787,0.0,
11,09/10/13 11:00:00 PM,12.304,0.0,
12,09/11/13 12:00:00 AM,11.916,0.0,
13,09/11/13 01:00:00 AM,11.334,0.0,
14,09/11/13 02:00:00 AM,11.041,0.0,
15,09/11/13 03:00:00 AM,10.846,0.0,
16,09/11/13 04:00:00 AM,10.748,0.0,
17,09/11/13 05:00:00 AM,10.553,0.0,
18,09/11/13 06:00:00 AM,10.651,0.0,
19,09/11/13 07:00:00 AM,10.846,43.1,
20,09/11/13 08:00:00 AM,10.748,107.6,
21,09/11/13 09:00:00 AM,12.690,538.2,
22,09/11/13 10:00:00 AM,14.325,1151.7,
23,09/11/13 11:00:00 AM,15.473,3444.5,
24,09/11/13 12:00:00 PM,17.475,4822.3,
25,09/11/13 01:00:00 PM,19.377,7577.8,
26,09/11/13 02:00:00 PM,31.370,176356.7,
27,09/11/13 03:00:00 PM,21.664,4477.8,
28,09/11/13 04:00:00 PM,20.710,2927.8,
29,09/11/13 05:00:00 PM,19.377,1636.1,
30,09/11/13 06:00:00 PM,18.140,688.9,
31,09/11/13 07:00:00 PM,16.618,64.6,
32,09/11/13 08:00:00 PM,14.804,0.0,
33,09/11/13 09:00:00 PM,14.230,0.0,
34,09/11/13 10:00:00 PM,14.325,0.0,
35,09/11/13 11:00:00 PM,13.846,0.0,
36,09/12/13 12:00:00 AM,13.558,0.0,
37,09/12/13 01:00:00 AM,13.750,0.0,
38,09/12/13 02:00:00 AM,12.980,0.0,
39,09/12/13 03:00:00 AM,13.173,0.0,
40,09/12/13 04:00:00 AM,13.269,0.0,
41,09/12/13 05:00:00 AM,12.883,0.0,
42,09/12/13 06:00:00 AM,12.690,0.0,
43,09/12/13 07:00:00 AM,12.594,43.1,
44,09/12/13 08:00:00 AM,12.690,118.4,
45,09/12/13 09:00:00 AM,14.517,527.4,
46,09/12/13 10:00:00 AM,15.569,1130.2,
47,09/12/13 11:00:00 AM,16.808,2238.9,
48,09/12/13 12:00:00 PM,18.521,4650.0,
49,09/12/13 01:00:00 PM,20.234,8611.2,
50,09/12/13 02:00:00 PM,30.154,49600.3,
51,09/12/13 03:00:00 PM,20.996,4305.6,
52,09/12/13 04:00:00 PM,20.138,2927.8,
53,09/12/13 05:00:00 PM,19.092,1636.1,
