"Plot Title: SUNR-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995253, SEN S/N: 9995253)","Intensity, Lux (LGR S/N: 9995253, SEN S/N: 9995253)","Bad Battery (LGR S/N: 9995253)","End Of File (LGR S/N: 9995253)"
56,09/20/13 10:00:00 AM,8.082,2927.8,,
57,09/20/13 01:00:00 PM,11.334,5338.9,,
58,09/20/13 04:00:00 PM,11.334,1377.8,,
59,09/20/13 07:00:00 PM,8.481,21.5,,
60,09/20/13 10:00:00 PM,6.674,0.0,,
61,09/21/13 01:00:00 AM,6.166,0.0,,
62,09/21/13 04:00:00 AM,5.450,0.0,,
63,09/21/13 07:00:00 AM,5.141,0.0,,
64,09/21/13 10:00:00 AM,5.450,1894.5,,
65,09/21/13 01:00:00 PM,6.166,2152.8,,
66,09/21/13 04:00:00 PM,5.347,1022.6,,
67,09/21/13 07:00:00 PM,5.037,0.0,,
68,09/21/13 10:00:00 PM,4.831,0.0,,
69,09/22/13 01:00:00 AM,4.415,0.0,,
70,09/22/13 04:00:00 AM,4.207,0.0,,
71,09/22/13 07:00:00 AM,3.472,0.0,,
72,09/22/13 10:00:00 AM,3.683,4477.8,,
73,09/22/13 01:00:00 PM,4.102,2927.8,,
74,09/22/13 04:00:00 PM,2.195,1377.8,,
75,09/22/13 07:00:00 PM,2.195,0.0,,
76,09/22/13 10:00:00 PM,1.764,0.0,,
77,09/23/13 01:00:00 AM,0.453,0.0,,
78,09/23/13 04:00:00 AM,0.784,0.0,,
79,09/23/13 07:00:00 AM,0.784,53.8,,
80,09/23/13 10:00:00 AM,2.837,2755.6,,
81,09/23/13 01:00:00 PM,3.472,1324.0,,
82,09/23/13 04:00:00 PM,3.788,376.7,,
83,09/23/13 07:00:00 PM,2.943,0.0,,
84,09/23/13 10:00:00 PM,2.088,0.0,,
85,09/24/13 01:00:00 AM,1.548,0.0,,
86,09/24/13 04:00:00 AM,0.453,0.0,,
87,09/24/13 07:00:00 AM,-0.213,10.8,,
88,09/24/13 10:00:00 AM,0.784,3961.1,Logged,
89,09/24/13 01:00:00 PM,3.049,3100.0,,
90,09/24/13 04:00:00 PM,2.837,3272.2,,
91,09/24/13 07:00:00 PM,0.343,0.0,,
92,09/24/13 10:00:00 PM,0.343,0.0,,
93,09/25/13 01:00:00 AM,0.343,0.0,,
94,09/25/13 04:00:00 AM,0.343,0.0,,
95,09/25/13 07:00:00 AM,0.343,0.0,,
96,09/25/13 10:00:00 AM,0.453,301.4,,
97,09/25/13 01:00:00 PM,0.563,2669.5,,
98,09/25/13 04:00:00 PM,0.674,4477.8,,
99,09/25/13 07:00:00 PM,0.343,0.0,,
100,09/25/13 10:00:00 PM,0.343,0.0,,
101,09/26/13 01:00:00 AM,0.343,0.0,,
102,09/26/13 04:00:00 AM,0.343,0.0,,
103,09/26/13 07:00:00 AM,0.121,0.0,,
104,09/26/13 10:00:00 AM,0.563,1334.7,,
105,09/26/13 01:00:00 PM,1.439,4133.4,,
106,09/26/13 04:00:00 PM,3.683,2755.6,,
107,09/26/13 07:00:00 PM,0.893,0.0,,
108,09/26/13 10:00:00 PM,-0.102,0.0,,
109,09/27/13 01:00:00 AM,0.121,0.0,,
110,09/27/13 04:00:00 AM,0.343,0.0,,
111,09/27/13 07:00:00 AM,0.232,0.0,,
112,09/27/13 10:00:00 AM,1.548,4305.6,,
113,09/27/13 01:00:00 PM,5.552,3616.7,,
114,09/27/13 04:00:00 PM,4.934,1270.1,,
115,09/27/13 07:00:00 PM,3.788,0.0,,
116,09/27/13 10:00:00 PM,2.624,0.0,,
117,09/28/13 01:00:00 AM,2.730,0.0,,
118,09/28/13 04:00:00 AM,2.624,0.0,,
119,09/28/13 07:00:00 AM,3.472,0.0,,Logged
