"Plot Title: TO11-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163337, SEN S/N: 10163337)","Intensity, Lux (LGR S/N: 10163337, SEN S/N: 10163337)","Bad Battery (LGR S/N: 10163337)","Coupler Attached (LGR S/N: 10163337)","Host Connected (LGR S/N: 10163337)","Stopped (LGR S/N: 10163337)","End Of File (LGR S/N: 10163337)"
68,10/02/13 04:00:00 AM,6.471,0.0,,,,,
69,10/02/13 07:00:00 AM,6.268,0.0,,,,,
70,10/02/13 10:00:00 AM,7.280,1894.5,,,,,
71,10/02/13 01:00:00 PM,8.082,1194.8,,,,,
72,10/02/13 04:00:00 PM,7.682,452.1,,,,,
73,10/02/13 07:00:00 PM,6.674,0.0,,,,,
74,10/02/13 10:00:00 PM,6.471,0.0,,,,,
75,10/03/13 01:00:00 AM,6.166,0.0,,,,,
76,10/03/13 04:00:00 AM,6.064,0.0,,,,,
77,10/03/13 07:00:00 AM,5.962,0.0,,,,,
78,10/03/13 10:00:00 AM,6.471,1302.4,,,,,
79,10/03/13 01:00:00 PM,8.481,2927.8,,,,,
80,10/03/13 04:00:00 PM,8.382,1313.2,,,,,
81,10/03/13 07:00:00 PM,7.582,0.0,,,,,
82,10/03/13 10:00:00 PM,7.079,0.0,,,,,
83,10/04/13 01:00:00 AM,4.934,0.0,,,,,
84,10/04/13 04:00:00 AM,4.415,0.0,,,,,
85,10/04/13 07:00:00 AM,3.998,0.0,,,,,
86,10/04/13 10:00:00 AM,5.655,1463.9,,,,,
87,10/04/13 01:00:00 PM,9.866,1636.1,,,,,
88,10/04/13 04:00:00 PM,8.879,839.6,,,,,
89,10/04/13 07:00:00 PM,8.282,0.0,,,,,
90,10/04/13 10:00:00 PM,7.280,0.0,,,,,
91,10/05/13 01:00:00 AM,6.674,0.0,,,,,
92,10/05/13 04:00:00 AM,6.268,0.0,,,,,
93,10/05/13 07:00:00 AM,5.962,0.0,,,,,
94,10/05/13 10:00:00 AM,6.978,1119.5,,,,,
95,10/05/13 01:00:00 PM,12.401,1550.0,,,,,
96,10/05/13 04:00:00 PM,10.944,279.9,,,,,
97,10/05/13 07:00:00 PM,10.357,0.0,,,,,
98,10/05/13 10:00:00 PM,9.373,0.0,,,,,
99,10/06/13 01:00:00 AM,8.680,0.0,,,,,
100,10/06/13 04:00:00 AM,8.182,0.0,,,,,
101,10/06/13 07:00:00 AM,7.682,0.0,,,,,
102,10/06/13 10:00:00 AM,8.282,1377.8,,,,,
103,10/06/13 01:00:00 PM,11.819,818.1,,,,,
104,10/06/13 04:00:00 PM,11.722,193.8,,,,,
105,10/06/13 07:00:00 PM,10.748,0.0,,,,,
106,10/06/13 10:00:00 PM,10.161,0.0,,,,,
107,10/07/13 01:00:00 AM,10.259,0.0,,,,,
108,10/07/13 04:00:00 AM,9.275,0.0,,,,,
109,10/07/13 07:00:00 AM,9.077,0.0,,,,,
110,10/07/13 10:00:00 AM,8.779,226.0,,,,,
111,10/07/13 01:00:00 PM,8.581,2238.9,,,,,
112,10/07/13 04:00:00 PM,7.983,699.7,,,,,
113,10/07/13 07:00:00 PM,7.682,0.0,,,,,
114,10/07/13 10:00:00 PM,7.079,0.0,,,,,
115,10/08/13 01:00:00 AM,7.381,0.0,,,,,
116,10/08/13 04:00:00 AM,6.877,0.0,,,,,
117,10/08/13 07:00:00 AM,6.877,0.0,,,,,
118,10/08/13 10:00:00 AM,6.877,742.7,,,,,
119,10/08/13 01:00:00 PM,6.370,43.1,,,,,
120,10/08/13 04:00:00 PM,6.370,1463.9,,,,,
121,10/08/13 07:00:00 PM,5.962,0.0,,,,,
122,10/08/13 10:00:00 PM,5.037,0.0,,,,,
123,10/09/13 01:00:00 AM,3.893,0.0,,,,,
124,10/09/13 04:00:00 AM,3.472,0.0,,,,,
125,10/09/13 07:00:00 AM,3.367,0.0,,,,,
126,10/09/13 10:00:00 AM,3.998,1151.7,,,,,
127,10/09/13 01:00:00 PM,7.381,2755.6,,,,,
128,10/09/13 04:00:00 PM,8.082,818.1,,,,,
129,10/09/13 07:00:00 PM,7.280,0.0,,,,,
130,10/09/13 10:00:00 PM,5.860,0.0,,,,,
131,10/10/13 01:00:00 AM,5.655,0.0,,,,,
132,10/10/13 04:00:00 AM,4.934,0.0,,,,,
133,10/10/13 07:00:00 AM,4.831,0.0,,,,,
134,10/10/13 10:00:00 AM,6.268,1463.9,,,,,
135,10/10/13 01:00:00 PM,8.382,2497.2,,,,,
136,10/10/13 04:00:00 PM,8.879,1054.9,,,,,
137,10/10/13 07:00:00 PM,8.182,0.0,,,,,
138,10/10/13 10:00:00 PM,7.882,0.0,,,,,
139,10/11/13 01:00:00 AM,7.481,0.0,,,,,
140,10/11/13 04:00:00 AM,7.079,0.0,,,,,
141,10/11/13 07:00:00 AM,5.962,0.0,,,,,
142,10/11/13 10:00:00 AM,6.471,592.0,,,,,
143,10/11/13 01:00:00 PM,8.282,2066.7,,,,,
144,10/11/13 04:00:00 PM,7.882,990.3,,,,,
145,10/11/13 07:00:00 PM,7.381,0.0,,,,,
146,10/11/13 10:00:00 PM,7.179,0.0,,,,,
147,10/12/13 01:00:00 AM,6.775,0.0,,,,,
148,10/12/13 04:00:00 AM,6.573,0.0,,,,,
149,10/12/13 07:00:00 AM,5.860,0.0,,,,,
150,10/12/13 10:00:00 AM,5.962,1356.3,,,,,
151,10/12/13 01:00:00 PM,7.582,1980.6,,,,,
152,10/12/13 04:00:00 PM,7.682,656.6,,,,,
153,10/12/13 07:00:00 PM,7.381,0.0,,,,,
154,10/12/13 10:00:00 PM,7.280,0.0,,,,,
155,10/13/13 01:00:00 AM,6.166,0.0,,,,,
156,10/13/13 04:00:00 AM,4.831,0.0,,,,,
157,10/13/13 07:00:00 AM,4.311,0.0,,,,,
158,10/13/13 10:00:00 AM,4.623,1087.2,,,,,
159,10/13/13 01:00:00 PM,6.877,549.0,,,,,
160,10/13/13 04:00:00 PM,7.179,279.9,,,,,
161,10/13/13 07:00:00 PM,6.268,0.0,,,,,
162,10/13/13 10:00:00 PM,5.244,0.0,,,,,
163,10/14/13 01:00:00 AM,4.415,0.0,,,,,
164,10/14/13 04:00:00 AM,3.683,0.0,,,,,
165,10/14/13 07:00:00 AM,3.683,0.0,,,,,
166,10/14/13 10:00:00 AM,4.415,1033.3,,,,,
167,10/14/13 01:00:00 PM,6.674,312.2,,,,,
168,10/14/13 04:00:00 PM,7.280,161.5,,,,,
169,10/14/13 07:00:00 PM,6.674,0.0,,,,,
170,10/14/13 10:00:00 PM,5.962,0.0,,,,,
171,10/15/13 01:00:00 AM,5.450,0.0,,,,,
172,10/15/13 04:00:00 AM,4.727,0.0,,,,,
173,10/15/13 07:00:00 AM,4.519,0.0,,,,,
174,10/15/13 10:00:00 AM,5.244,958.0,,,,,
175,10/15/13 01:00:00 PM,7.582,828.8,,,,,
176,10/15/13 04:00:00 PM,8.879,1345.5,,,,,
177,10/15/13 07:00:00 PM,7.983,0.0,,,,,
178,10/15/13 10:00:00 PM,7.079,0.0,,,,,
179,10/16/13 01:00:00 AM,6.471,0.0,,,,,
180,10/16/13 04:00:00 AM,6.064,0.0,,,,,
181,10/16/13 07:00:00 AM,5.552,0.0,,,,,
182,10/16/13 10:00:00 AM,5.757,904.2,,,,,
183,10/16/13 01:00:00 PM,7.782,688.9,,,,,
184,10/16/13 04:00:00 PM,8.082,139.9,,,,,
185,10/16/13 07:00:00 PM,7.381,0.0,,,,,
186,10/16/13 10:00:00 PM,6.573,0.0,,,,,
187,10/17/13 01:00:00 AM,6.166,0.0,,,,,
188,10/17/13 04:00:00 AM,6.166,0.0,,,,,
189,10/17/13 07:00:00 AM,5.962,0.0,,,,,
190,10/17/13 10:00:00 AM,6.064,861.1,,,,,
191,10/17/13 01:00:00 PM,8.082,215.3,,,,,
192,10/17/13 04:00:00 PM,8.680,118.4,,,,,
193,10/17/13 07:00:00 PM,8.082,0.0,,,,,
194,10/17/13 10:00:00 PM,7.381,0.0,,,,,
195,10/18/13 01:00:00 AM,7.079,0.0,,,,,
196,10/18/13 04:00:00 AM,6.877,0.0,,,,,
197,10/18/13 07:00:00 AM,6.674,0.0,,,,,
198,10/18/13 10:00:00 AM,7.079,839.6,,,,,
199,10/18/13 01:00:00 PM,8.978,193.8,,,,,
200,10/18/13 04:00:00 PM,9.768,107.6,,,,,
201,10/18/13 07:00:00 PM,8.978,0.0,,,,,
202,10/18/13 10:00:00 PM,8.282,0.0,,,,,
203,10/19/13 01:00:00 AM,7.682,0.0,,,,,
204,10/19/13 04:00:00 AM,6.978,0.0,,,,,
205,10/19/13 07:00:00 AM,6.268,0.0,,,,,
206,10/19/13 10:00:00 AM,6.674,710.4,,,,,
207,10/19/13 01:00:00 PM,8.680,236.8,,,,,
208,10/19/13 04:00:00 PM,9.571,139.9,,,,,
209,10/19/13 07:00:00 PM,8.779,0.0,,,,,
210,10/19/13 10:00:00 PM,7.682,0.0,,,,,
211,10/20/13 01:00:00 AM,6.674,0.0,,,,,
212,10/20/13 04:00:00 AM,6.166,0.0,,,,,
213,10/20/13 07:00:00 AM,5.757,0.0,,,,,
214,10/20/13 10:00:00 AM,5.962,785.8,,,,,
215,10/20/13 01:00:00 PM,8.382,139.9,,,,,
216,10/20/13 04:00:00 PM,9.571,86.1,,,,,
217,10/20/13 07:00:00 PM,9.077,0.0,,,,,
218,10/20/13 10:00:00 PM,8.481,0.0,,,,,
219,10/21/13 01:00:00 AM,7.882,0.0,,,,,
220,10/21/13 04:00:00 AM,7.882,0.0,,,,,
221,10/21/13 07:00:00 AM,7.882,0.0,,,,,
222,10/21/13 10:00:00 AM,8.382,775.0,,,,,
223,10/21/13 01:00:00 PM,10.357,139.9,,,,,
224,10/21/13 04:00:00 PM,11.236,96.9,,,,,
225,10/21/13 07:00:00 PM,10.553,0.0,,,,,
226,10/21/13 10:00:00 PM,9.866,0.0,,,,,
227,10/22/13 01:00:00 AM,9.275,0.0,,,,,
228,10/22/13 04:00:00 AM,8.879,0.0,,,,,
229,10/22/13 07:00:00 AM,8.779,0.0,,,,,
230,10/22/13 10:00:00 AM,9.176,721.2,,,,,
231,10/22/13 01:00:00 PM,11.041,129.2,,,,,
232,10/22/13 04:00:00 PM,11.916,86.1,,,,,
233,10/22/13 07:00:00 PM,10.846,0.0,,,,,
234,10/22/13 10:00:00 PM,9.866,0.0,,,,,
235,10/23/13 01:00:00 AM,9.275,0.0,,,,,
236,10/23/13 04:00:00 AM,8.879,0.0,,,,,
237,10/23/13 07:00:00 AM,8.481,0.0,,,,,
238,10/23/13 10:00:00 AM,8.779,602.8,,,,,
239,10/23/13 01:00:00 PM,10.651,129.2,,,,,
240,10/23/13 04:00:00 PM,11.625,96.9,,,,,
241,10/23/13 07:00:00 PM,10.651,0.0,,,,,
242,10/23/13 10:00:00 PM,9.965,0.0,,,,,
243,10/24/13 01:00:00 AM,9.275,0.0,,,,,
244,10/24/13 04:00:00 AM,8.978,0.0,,,,,
245,10/24/13 07:00:00 AM,8.581,0.0,,,,,
246,10/24/13 10:00:00 AM,8.879,462.9,,,,,
247,10/24/13 01:00:00 PM,10.651,150.7,,,,,
248,10/24/13 04:00:00 PM,11.431,118.4,,,,,
249,10/24/13 07:00:00 PM,10.259,0.0,,,,,
250,10/24/13 10:00:00 PM,9.275,0.0,,,,,
251,10/25/13 01:00:00 AM,8.282,0.0,,,,,
252,10/25/13 04:00:00 AM,7.582,0.0,,,,,
253,10/25/13 07:00:00 AM,6.877,0.0,,,,,
254,10/25/13 10:00:00 AM,5.860,1237.9,,,,,
255,10/25/13 01:00:00 PM,7.381,484.4,,,,,
256,10/25/13 04:00:00 PM,8.082,236.8,,,,,
257,10/25/13 07:00:00 PM,8.282,0.0,,,,,
258,10/25/13 10:00:00 PM,7.983,0.0,,,,,
259,10/26/13 01:00:00 AM,7.179,0.0,,,,,
260,10/26/13 04:00:00 AM,5.655,0.0,,,,,
261,10/26/13 07:00:00 AM,4.934,0.0,,,,,
262,10/26/13 10:00:00 AM,4.727,1151.7,,,,,
263,10/26/13 01:00:00 PM,5.655,139.9,,,,,
264,10/26/13 04:00:00 PM,6.877,107.6,,,,,
265,10/26/13 07:00:00 PM,6.775,0.0,,,,,
266,10/26/13 10:00:00 PM,6.064,0.0,,,,,
267,10/27/13 01:00:00 AM,5.552,0.0,,,,,
268,10/27/13 04:00:00 AM,5.244,0.0,,,,,
269,10/27/13 07:00:00 AM,5.450,0.0,,,,,
270,10/27/13 10:00:00 AM,5.860,269.1,,,,,
271,10/27/13 01:00:00 PM,6.370,516.7,,,,,
272,10/27/13 04:00:00 PM,6.877,549.0,,,,,
273,10/27/13 07:00:00 PM,5.962,0.0,,,,,
274,10/27/13 10:00:00 PM,5.962,0.0,,,,,
275,10/28/13 01:00:00 AM,5.552,0.0,,,,,
276,10/28/13 04:00:00 AM,5.655,0.0,,,,,
277,10/28/13 07:00:00 AM,5.244,0.0,,,,,
278,10/28/13 10:00:00 AM,5.141,118.4,,,,,
279,10/28/13 01:00:00 PM,5.860,150.7,,,,,
280,10/28/13 04:00:00 PM,6.268,107.6,,,,,
281,10/28/13 07:00:00 PM,5.450,0.0,,,,,
282,10/28/13 10:00:00 PM,3.893,0.0,,,,,
283,10/29/13 01:00:00 AM,3.155,0.0,,,,,
284,10/29/13 04:00:00 AM,2.730,0.0,,,,,
285,10/29/13 07:00:00 AM,2.303,0.0,,,,,
286,10/29/13 10:00:00 AM,2.624,107.6,,,,,
287,10/29/13 01:00:00 PM,4.519,129.2,,,,,
288,10/29/13 04:00:00 PM,5.347,96.9,,,,,
289,10/29/13 07:00:00 PM,4.519,0.0,,,,,
290,10/29/13 10:00:00 PM,3.578,0.0,,,,,
291,10/30/13 01:00:00 AM,2.837,0.0,,,,,
292,10/30/13 04:00:00 AM,2.410,0.0,,,,,
293,10/30/13 07:00:00 AM,2.517,0.0,,,,,
294,10/30/13 10:00:00 AM,3.155,150.7,,,,,
295,10/30/13 01:00:00 PM,5.962,1722.2,,,,,
296,10/30/13 04:00:00 PM,7.179,1216.3,,,,,
297,10/30/13 07:00:00 PM,6.370,0.0,,,,,
298,10/30/13 10:00:00 PM,5.962,0.0,,,,,
299,10/31/13 01:00:00 AM,5.860,0.0,,,,,
300,10/31/13 04:00:00 AM,5.962,0.0,,,,,
301,10/31/13 07:00:00 AM,6.573,0.0,,,,,
302,10/31/13 10:00:00 AM,7.280,236.8,,,,,
303,10/31/13 01:00:00 PM,8.282,1808.3,,,,,
304,10/31/13 04:00:00 PM,8.581,387.5,,,,,
305,10/31/13 07:00:00 PM,8.082,0.0,,,,,
306,10/31/13 10:00:00 PM,7.582,0.0,,,,,
307,11/01/13 01:00:00 AM,6.166,0.0,,,,,
308,11/01/13 04:00:00 AM,5.347,0.0,,,,,
309,11/01/13 07:00:00 AM,4.623,0.0,,,,,
310,11/01/13 10:00:00 AM,5.450,96.9,,,,,
311,11/01/13 01:00:00 PM,6.573,129.2,,,,,
312,11/01/13 04:00:00 PM,8.581,1033.3,,,,,
313,11/01/13 07:00:00 PM,7.682,0.0,,,,,
314,11/01/13 10:00:00 PM,7.280,0.0,,,,,
315,11/02/13 01:00:00 AM,7.381,0.0,,,,,
316,11/02/13 04:00:00 AM,7.381,0.0,,,,,
317,11/02/13 07:00:00 AM,7.782,0.0,,,,,
318,11/02/13 10:00:00 AM,6.573,129.2,,,,,
319,11/02/13 01:00:00 PM,5.552,279.9,,,,,
320,11/02/13 04:00:00 PM,5.347,139.9,,,,,
321,11/02/13 07:00:00 PM,4.519,0.0,,,,,
322,11/02/13 10:00:00 PM,4.207,0.0,,,,,
323,11/03/13 01:00:00 AM,4.207,0.0,,,,,
324,11/03/13 04:00:00 AM,4.207,0.0,,,,,
325,11/03/13 07:00:00 AM,3.998,0.0,,,,,
326,11/03/13 10:00:00 AM,4.102,387.5,,,,,
327,11/03/13 01:00:00 PM,4.623,861.1,,,,,
328,11/03/13 04:00:00 PM,4.519,107.6,,,,,
329,11/03/13 07:00:00 PM,3.998,0.0,,,,,
330,11/03/13 10:00:00 PM,3.683,0.0,,,,,
331,11/04/13 01:00:00 AM,3.578,0.0,,,,,
332,11/04/13 04:00:00 AM,3.049,0.0,,,,,
333,11/04/13 07:00:00 AM,1.656,0.0,,,,,
334,11/04/13 10:00:00 AM,1.221,86.1,,,,,
335,11/04/13 01:00:00 PM,1.439,215.3,,,,,
336,11/04/13 04:00:00 PM,3.367,731.9,,,,,
337,11/04/13 07:00:00 PM,3.367,0.0,,,,,
338,11/04/13 10:00:00 PM,3.367,0.0,,,,,
339,11/05/13 01:00:00 AM,3.683,0.0,,,,,
340,11/05/13 04:00:00 AM,4.311,0.0,,,,,
341,11/05/13 07:00:00 AM,4.727,0.0,,,,,
342,11/05/13 10:00:00 AM,5.552,839.6,,,,,
343,11/05/13 01:00:00 PM,7.079,990.3,,,,,
344,11/05/13 04:00:00 PM,6.573,96.9,,,,,
345,11/05/13 07:00:00 PM,5.860,0.0,,,,,
346,11/05/13 10:00:00 PM,5.141,0.0,,,,,
347,11/06/13 01:00:00 AM,4.831,0.0,,,,,
348,11/06/13 04:00:00 AM,3.472,0.0,,,,,
349,11/06/13 07:00:00 AM,3.472,0.0,,,,,
350,11/06/13 10:00:00 AM,4.207,559.7,,,,,
351,11/06/13 01:00:00 PM,6.166,1636.1,,,,,
352,11/06/13 04:00:00 PM,6.674,322.9,,,,,
353,11/06/13 07:00:00 PM,5.962,0.0,,,,,
354,11/06/13 10:00:00 PM,5.962,0.0,,,,,
355,11/07/13 01:00:00 AM,6.674,0.0,,,,,
356,11/07/13 04:00:00 AM,6.877,0.0,,,,,
357,11/07/13 07:00:00 AM,7.381,0.0,,,,,
358,11/07/13 10:00:00 AM,7.582,32.3,,,,,
359,11/07/13 01:00:00 PM,5.860,699.7,,,,,
360,11/07/13 04:00:00 PM,5.552,86.1,,,,,
361,11/07/13 07:00:00 PM,5.450,0.0,,,,,
362,11/07/13 10:00:00 PM,5.860,0.0,,,,,
363,11/08/13 01:00:00 AM,5.552,0.0,,,,,
364,11/08/13 04:00:00 AM,5.141,0.0,,,,,
365,11/08/13 07:00:00 AM,4.727,0.0,,,,,
366,11/08/13 10:00:00 AM,5.244,731.9,,,,,
367,11/08/13 01:00:00 PM,6.370,2066.7,,,,,
368,11/08/13 04:00:00 PM,5.757,215.3,,,,,
369,11/08/13 07:00:00 PM,4.727,0.0,,,,,
370,11/08/13 10:00:00 PM,3.683,0.0,,,,,
371,11/09/13 01:00:00 AM,3.155,0.0,,,,,
372,11/09/13 04:00:00 AM,2.730,0.0,,,,,
373,11/09/13 07:00:00 AM,2.624,0.0,,,,,
374,11/09/13 10:00:00 AM,3.261,742.7,,,,,
375,11/09/13 01:00:00 PM,5.141,1108.7,,,,,
376,11/09/13 04:00:00 PM,5.757,247.6,,,,,
377,11/09/13 07:00:00 PM,5.141,0.0,,,,,
378,11/09/13 10:00:00 PM,4.934,0.0,,,,,
379,11/10/13 01:00:00 AM,4.934,0.0,,,,,
380,11/10/13 04:00:00 AM,4.934,0.0,,,,,
381,11/10/13 07:00:00 AM,5.037,0.0,,,,,
382,11/10/13 10:00:00 AM,5.450,807.3,,,,,
383,11/10/13 01:00:00 PM,6.978,1722.2,,,,,
384,11/10/13 04:00:00 PM,7.481,699.7,,,,,
385,11/10/13 07:00:00 PM,6.978,0.0,,,,,
386,11/10/13 10:00:00 PM,6.268,0.0,,,,,
387,11/11/13 01:00:00 AM,6.166,0.0,,,,,
388,11/11/13 04:00:00 AM,5.962,0.0,,,,,
389,11/11/13 07:00:00 AM,5.655,0.0,,,,,
390,11/11/13 10:00:00 AM,6.064,882.6,,,,,
391,11/11/13 01:00:00 PM,7.983,1367.0,,,,,
392,11/11/13 04:00:00 PM,7.782,527.4,,,,,
393,11/11/13 07:00:00 PM,6.978,0.0,,,,,
394,11/11/13 10:00:00 PM,6.471,0.0,,,,,
395,11/12/13 01:00:00 AM,6.166,0.0,,,,,
396,11/12/13 04:00:00 AM,6.370,0.0,,,,,
397,11/12/13 07:00:00 AM,6.775,0.0,,,,,
398,11/12/13 10:00:00 AM,7.582,462.9,,,,,
399,11/12/13 01:00:00 PM,9.275,764.2,,,,,
400,11/12/13 04:00:00 PM,9.077,258.3,,,,,
401,11/12/13 07:00:00 PM,8.382,0.0,,,,,
402,11/12/13 10:00:00 PM,7.882,0.0,,,,,
403,11/13/13 01:00:00 AM,7.381,0.0,,,,,
404,11/13/13 04:00:00 AM,6.877,0.0,,,,,
405,11/13/13 07:00:00 AM,6.877,0.0,,,,,
406,11/13/13 10:00:00 AM,7.179,764.2,,,,,
407,11/13/13 01:00:00 PM,6.877,635.1,,,,,
408,11/13/13 04:00:00 PM,6.877,516.7,,,,,
409,11/13/13 07:00:00 PM,6.877,0.0,,,,,
410,11/13/13 10:00:00 PM,6.268,0.0,,,,,
411,11/14/13 01:00:00 AM,5.655,0.0,,,,,
412,11/14/13 04:00:00 AM,4.831,0.0,,,,,
413,11/14/13 07:00:00 AM,4.623,0.0,,,,,
414,11/14/13 10:00:00 AM,5.037,764.2,,,,,
415,11/14/13 01:00:00 PM,6.166,1259.4,,,,,
416,11/14/13 04:00:00 PM,5.860,452.1,,,,,
417,11/14/13 07:00:00 PM,5.244,0.0,,,,,
418,11/14/13 10:00:00 PM,5.037,0.0,,,,,
419,11/15/13 01:00:00 AM,4.623,0.0,,,,,
420,11/15/13 04:00:00 AM,3.998,0.0,,,,,
421,11/15/13 07:00:00 AM,3.683,0.0,,,,,
422,11/15/13 10:00:00 AM,3.788,258.3,,,,,
423,11/15/13 01:00:00 PM,3.998,172.2,,,,,
424,11/15/13 04:00:00 PM,3.788,64.6,,,,,
425,11/15/13 07:00:00 PM,3.683,0.0,,,,,
426,11/15/13 10:00:00 PM,3.683,0.0,,,,,
427,11/16/13 01:00:00 AM,4.207,0.0,,,,,
428,11/16/13 04:00:00 AM,3.261,0.0,,,,,
429,11/16/13 07:00:00 AM,3.049,0.0,,,,,
430,11/16/13 10:00:00 AM,2.943,279.9,,,,,
431,11/16/13 01:00:00 PM,2.837,538.2,,,,,
432,11/16/13 04:00:00 PM,2.837,344.4,,,,,
433,11/16/13 07:00:00 PM,2.730,0.0,,,,,
434,11/16/13 10:00:00 PM,2.837,0.0,,,,,
435,11/17/13 01:00:00 AM,2.303,0.0,,,,,
436,11/17/13 04:00:00 AM,2.410,0.0,,,,,
437,11/17/13 07:00:00 AM,2.943,0.0,,,,,
438,11/17/13 10:00:00 AM,3.578,936.5,,,,,
439,11/17/13 01:00:00 PM,5.037,1248.6,,,,,
440,11/17/13 04:00:00 PM,5.347,570.5,,,,,
441,11/17/13 07:00:00 PM,5.141,0.0,,,,,
442,11/17/13 10:00:00 PM,5.450,0.0,,,,,
443,11/18/13 01:00:00 AM,5.552,0.0,,,,,
444,11/18/13 04:00:00 AM,5.860,0.0,,,,,
445,11/18/13 07:00:00 AM,5.962,0.0,,,,,
446,11/18/13 10:00:00 AM,6.166,484.4,,,,,
447,11/18/13 01:00:00 PM,7.079,344.4,,,,,
448,11/18/13 04:00:00 PM,6.775,269.1,,,,,
449,11/18/13 07:00:00 PM,6.471,0.0,,,,,
450,11/18/13 10:00:00 PM,6.573,0.0,,,,,
451,11/19/13 01:00:00 AM,7.280,0.0,,,,,
452,11/19/13 04:00:00 AM,7.381,0.0,,,,,
