"Plot Title: AG01-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995241, SEN S/N: 9995241)","Intensity, Lux (LGR S/N: 9995241, SEN S/N: 9995241)","End Of File (LGR S/N: 9995241)"
1,09/18/13 07:00:00 PM,10.553,21.5,
2,09/18/13 10:00:00 PM,8.680,0.0,
3,09/19/13 01:00:00 AM,7.682,0.0,
4,09/19/13 04:00:00 AM,7.179,0.0,
5,09/19/13 07:00:00 AM,7.381,0.0,
6,09/19/13 10:00:00 AM,8.282,301.4,
7,09/19/13 01:00:00 PM,12.304,1722.2,
8,09/19/13 04:00:00 PM,14.613,2238.9,
9,09/19/13 07:00:00 PM,13.654,10.8,
10,09/19/13 10:00:00 PM,11.819,0.0,
11,09/20/13 01:00:00 AM,11.139,0.0,
12,09/20/13 04:00:00 AM,10.748,0.0,
13,09/20/13 07:00:00 AM,10.553,21.5,
14,09/20/13 10:00:00 AM,11.722,710.4,
15,09/20/13 01:00:00 PM,14.325,1227.1,
16,09/20/13 04:00:00 PM,15.091,1001.0,
17,09/20/13 07:00:00 PM,13.461,0.0,
18,09/20/13 10:00:00 PM,11.625,0.0,
19,09/21/13 01:00:00 AM,11.041,0.0,
20,09/21/13 04:00:00 AM,10.357,0.0,
21,09/21/13 07:00:00 AM,9.768,0.0,
22,09/21/13 10:00:00 AM,10.259,904.2,
23,09/21/13 01:00:00 PM,11.431,914.9,
24,09/21/13 04:00:00 PM,12.013,473.6,
25,09/21/13 07:00:00 PM,10.553,0.0,
26,09/21/13 10:00:00 PM,9.965,0.0,
27,09/22/13 01:00:00 AM,9.571,0.0,
28,09/22/13 04:00:00 AM,9.077,0.0,
29,09/22/13 07:00:00 AM,8.481,0.0,
30,09/22/13 10:00:00 AM,8.182,409.0,
31,09/22/13 01:00:00 PM,8.481,107.6,
32,09/22/13 04:00:00 PM,8.082,279.9,
33,09/22/13 07:00:00 PM,8.282,0.0,
34,09/22/13 10:00:00 PM,8.082,0.0,
35,09/23/13 01:00:00 AM,7.582,0.0,
36,09/23/13 04:00:00 AM,7.481,0.0,
37,09/23/13 07:00:00 AM,7.280,0.0,
38,09/23/13 10:00:00 AM,7.782,742.7,
39,09/23/13 01:00:00 PM,7.983,462.9,
40,09/23/13 04:00:00 PM,8.282,419.8,
41,09/23/13 07:00:00 PM,8.182,0.0,
42,09/23/13 10:00:00 PM,7.280,0.0,
43,09/24/13 01:00:00 AM,6.674,0.0,
44,09/24/13 04:00:00 AM,6.064,0.0,
45,09/24/13 07:00:00 AM,5.655,0.0,
46,09/24/13 10:00:00 AM,6.064,764.2,
47,09/24/13 01:00:00 PM,7.381,1463.9,
48,09/24/13 04:00:00 PM,8.082,1022.6,
49,09/24/13 07:00:00 PM,6.471,0.0,
50,09/24/13 10:00:00 PM,5.860,0.0,
51,09/25/13 01:00:00 AM,5.860,0.0,
52,09/25/13 04:00:00 AM,5.450,0.0,
53,09/25/13 07:00:00 AM,5.450,0.0,
54,09/25/13 10:00:00 AM,5.757,559.7,
55,09/25/13 01:00:00 PM,6.775,1173.3,
56,09/25/13 04:00:00 PM,7.179,1291.7,
57,09/25/13 07:00:00 PM,6.573,0.0,
58,09/25/13 10:00:00 PM,5.962,0.0,
59,09/26/13 01:00:00 AM,5.655,0.0,
60,09/26/13 04:00:00 AM,5.450,0.0,
61,09/26/13 07:00:00 AM,4.415,0.0,
62,09/26/13 10:00:00 AM,4.727,215.3,
63,09/26/13 01:00:00 PM,6.978,1463.9,
64,09/26/13 04:00:00 PM,8.082,710.4,
65,09/26/13 07:00:00 PM,7.280,0.0,
66,09/26/13 10:00:00 PM,6.268,0.0,
67,09/27/13 01:00:00 AM,5.244,0.0,
68,09/27/13 04:00:00 AM,5.037,0.0,
69,09/27/13 07:00:00 AM,5.757,0.0,
70,09/27/13 10:00:00 AM,6.370,516.7,
71,09/27/13 01:00:00 PM,6.471,279.9,
72,09/27/13 04:00:00 PM,7.280,64.6,
73,09/27/13 07:00:00 PM,7.782,0.0,
74,09/27/13 10:00:00 PM,7.782,0.0,
75,09/28/13 01:00:00 AM,7.782,0.0,
76,09/28/13 04:00:00 AM,7.782,0.0,
77,09/28/13 07:00:00 AM,8.481,0.0,
78,09/28/13 10:00:00 AM,9.571,139.9,
79,09/28/13 01:00:00 PM,10.161,193.8,
80,09/28/13 04:00:00 PM,10.259,129.2,
81,09/28/13 07:00:00 PM,9.275,0.0,
82,09/28/13 10:00:00 PM,6.573,0.0,
83,09/29/13 01:00:00 AM,6.370,0.0,
84,09/29/13 04:00:00 AM,6.166,0.0,
85,09/29/13 07:00:00 AM,5.962,0.0,
86,09/29/13 10:00:00 AM,5.655,183.0,
87,09/29/13 01:00:00 PM,5.450,570.5,
88,09/29/13 04:00:00 PM,5.450,419.8,
89,09/29/13 07:00:00 PM,6.064,0.0,
90,09/29/13 10:00:00 PM,7.280,0.0,
91,09/30/13 01:00:00 AM,5.244,0.0,
92,09/30/13 04:00:00 AM,4.415,0.0,
93,09/30/13 07:00:00 AM,4.102,0.0,
94,09/30/13 10:00:00 AM,5.141,139.9,
95,09/30/13 01:00:00 PM,4.519,441.3,
96,09/30/13 04:00:00 PM,5.141,366.0,
97,09/30/13 07:00:00 PM,4.934,0.0,
98,09/30/13 10:00:00 PM,3.683,0.0,
99,10/01/13 01:00:00 AM,3.367,0.0,
100,10/01/13 04:00:00 AM,3.472,0.0,
101,10/01/13 07:00:00 AM,3.472,0.0,
102,10/01/13 10:00:00 AM,3.367,549.0,
103,10/01/13 01:00:00 PM,4.102,581.3,
104,10/01/13 04:00:00 PM,5.037,333.7,
105,10/01/13 07:00:00 PM,4.415,0.0,
106,10/01/13 10:00:00 PM,4.415,0.0,
107,10/02/13 01:00:00 AM,4.519,0.0,
108,10/02/13 04:00:00 AM,4.519,0.0,
109,10/02/13 07:00:00 AM,4.311,0.0,
110,10/02/13 10:00:00 AM,4.623,731.9,
111,10/02/13 01:00:00 PM,5.757,1216.3,
112,10/02/13 04:00:00 PM,5.655,1097.9,
113,10/02/13 07:00:00 PM,4.207,0.0,
114,10/02/13 10:00:00 PM,3.893,0.0,
115,10/03/13 01:00:00 AM,3.788,0.0,
116,10/03/13 04:00:00 AM,3.578,0.0,
117,10/03/13 07:00:00 AM,3.261,0.0,
118,10/03/13 10:00:00 AM,3.261,183.0,
119,10/03/13 01:00:00 PM,4.934,1377.8,
120,10/03/13 04:00:00 PM,5.962,462.9,
121,10/03/13 07:00:00 PM,5.655,0.0,
122,10/03/13 10:00:00 PM,5.141,0.0,
123,10/04/13 01:00:00 AM,3.578,0.0,
124,10/04/13 04:00:00 AM,3.683,0.0,
125,10/04/13 07:00:00 AM,3.578,0.0,
126,10/04/13 10:00:00 AM,3.998,473.6,
127,10/04/13 01:00:00 PM,6.370,1001.0,
128,10/04/13 04:00:00 PM,7.882,1259.4,
129,10/04/13 07:00:00 PM,7.481,0.0,
130,10/04/13 10:00:00 PM,6.166,0.0,
131,10/05/13 01:00:00 AM,5.450,0.0,
132,10/05/13 04:00:00 AM,4.831,0.0,
133,10/05/13 07:00:00 AM,4.934,0.0,
134,10/05/13 10:00:00 AM,6.268,226.0,
135,10/05/13 01:00:00 PM,10.063,1087.2,
136,10/05/13 04:00:00 PM,11.722,1463.9,
137,10/05/13 07:00:00 PM,10.748,0.0,
138,10/05/13 10:00:00 PM,8.978,0.0,
139,10/06/13 01:00:00 AM,8.382,0.0,
140,10/06/13 04:00:00 AM,8.282,0.0,
141,10/06/13 07:00:00 AM,8.082,0.0,
142,10/06/13 10:00:00 AM,8.481,505.9,
143,10/06/13 01:00:00 PM,11.236,1108.7,
144,10/06/13 04:00:00 PM,12.594,1377.8,
145,10/06/13 07:00:00 PM,10.651,0.0,
146,10/06/13 10:00:00 PM,8.581,0.0,
147,10/07/13 01:00:00 AM,8.382,0.0,
148,10/07/13 04:00:00 AM,7.481,0.0,
149,10/07/13 07:00:00 AM,7.280,0.0,
150,10/07/13 10:00:00 AM,6.674,355.2,
151,10/07/13 01:00:00 PM,5.757,376.7,
152,10/07/13 04:00:00 PM,5.962,236.8,
153,10/07/13 07:00:00 PM,5.655,0.0,
154,10/07/13 10:00:00 PM,4.934,0.0,
155,10/08/13 01:00:00 AM,5.141,0.0,
156,10/08/13 04:00:00 AM,4.727,0.0,
157,10/08/13 07:00:00 AM,4.623,0.0,
158,10/08/13 10:00:00 AM,4.311,355.2,
159,10/08/13 01:00:00 PM,4.831,441.3,
160,10/08/13 04:00:00 PM,3.578,430.6,
161,10/08/13 07:00:00 PM,3.683,0.0,
162,10/08/13 10:00:00 PM,2.943,0.0,
163,10/09/13 01:00:00 AM,2.624,0.0,
164,10/09/13 04:00:00 AM,1.980,0.0,
165,10/09/13 07:00:00 AM,1.656,0.0,
166,10/09/13 10:00:00 AM,2.410,161.5,
167,10/09/13 01:00:00 PM,5.141,1291.7,
168,10/09/13 04:00:00 PM,6.268,796.5,
169,10/09/13 07:00:00 PM,5.757,0.0,
170,10/09/13 10:00:00 PM,5.141,0.0,
171,10/10/13 01:00:00 AM,4.623,0.0,
172,10/10/13 04:00:00 AM,3.367,0.0,
173,10/10/13 07:00:00 AM,2.943,0.0,
174,10/10/13 10:00:00 AM,3.578,344.4,
175,10/10/13 01:00:00 PM,5.757,936.5,
176,10/10/13 04:00:00 PM,6.978,731.9,
177,10/10/13 07:00:00 PM,6.370,0.0,
178,10/10/13 10:00:00 PM,6.166,0.0,
179,10/11/13 01:00:00 AM,5.655,0.0,
180,10/11/13 04:00:00 AM,5.244,0.0,
181,10/11/13 07:00:00 AM,4.727,0.0,
182,10/11/13 10:00:00 AM,5.141,699.7,
183,10/11/13 01:00:00 PM,5.962,1065.6,
184,10/11/13 04:00:00 PM,6.166,269.1,
185,10/11/13 07:00:00 PM,5.757,0.0,
186,10/11/13 10:00:00 PM,5.450,0.0,
187,10/12/13 01:00:00 AM,5.141,0.0,
188,10/12/13 04:00:00 AM,5.037,0.0,
189,10/12/13 07:00:00 AM,3.893,0.0,
190,10/12/13 10:00:00 AM,3.893,409.0,
191,10/12/13 01:00:00 PM,4.831,667.4,
192,10/12/13 04:00:00 PM,5.347,527.4,
193,10/12/13 07:00:00 PM,5.347,0.0,
194,10/12/13 10:00:00 PM,5.244,0.0,
195,10/13/13 01:00:00 AM,4.831,0.0,
196,10/13/13 04:00:00 AM,3.998,0.0,
197,10/13/13 07:00:00 AM,3.155,0.0,
198,10/13/13 10:00:00 AM,3.261,161.5,
199,10/13/13 01:00:00 PM,5.244,1259.4,
200,10/13/13 04:00:00 PM,7.079,1636.1,
201,10/13/13 07:00:00 PM,6.166,0.0,
202,10/13/13 10:00:00 PM,5.552,0.0,
203,10/14/13 01:00:00 AM,4.311,0.0,
204,10/14/13 04:00:00 AM,3.893,0.0,
205,10/14/13 07:00:00 AM,3.893,0.0,
206,10/14/13 10:00:00 AM,4.207,161.5,
207,10/14/13 01:00:00 PM,6.471,958.0,
208,10/14/13 04:00:00 PM,8.082,893.4,
209,10/14/13 07:00:00 PM,7.280,0.0,
210,10/14/13 10:00:00 PM,5.860,0.0,
211,10/15/13 01:00:00 AM,5.244,0.0,
212,10/15/13 04:00:00 AM,4.934,0.0,
213,10/15/13 07:00:00 AM,4.623,0.0,
214,10/15/13 10:00:00 AM,4.727,172.2,
215,10/15/13 01:00:00 PM,6.978,968.8,
216,10/15/13 04:00:00 PM,8.879,828.8,
217,10/15/13 07:00:00 PM,7.882,0.0,
218,10/15/13 10:00:00 PM,6.775,0.0,
219,10/16/13 01:00:00 AM,6.471,0.0,
220,10/16/13 04:00:00 AM,5.860,0.0,
221,10/16/13 07:00:00 AM,5.450,0.0,
222,10/16/13 10:00:00 AM,5.655,161.5,
223,10/16/13 01:00:00 PM,7.882,1033.3,
224,10/16/13 04:00:00 PM,9.472,968.8,
225,10/16/13 07:00:00 PM,8.282,0.0,
226,10/16/13 10:00:00 PM,7.381,0.0,
227,10/17/13 01:00:00 AM,6.978,0.0,
228,10/17/13 04:00:00 AM,6.775,0.0,
229,10/17/13 07:00:00 AM,6.370,0.0,
230,10/17/13 10:00:00 AM,6.674,139.9,
231,10/17/13 01:00:00 PM,9.077,936.5,
232,10/17/13 04:00:00 PM,10.455,818.1,
233,10/17/13 07:00:00 PM,9.275,0.0,
234,10/17/13 10:00:00 PM,8.382,0.0,
235,10/18/13 01:00:00 AM,7.582,0.0,
236,10/18/13 04:00:00 AM,7.179,0.0,
237,10/18/13 07:00:00 AM,6.775,0.0,
238,10/18/13 10:00:00 AM,6.877,139.9,
239,10/18/13 01:00:00 PM,9.373,936.5,
240,10/18/13 04:00:00 PM,11.041,807.3,
241,10/18/13 07:00:00 PM,10.161,0.0,
242,10/18/13 10:00:00 PM,9.077,0.0,
243,10/19/13 01:00:00 AM,8.581,0.0,
244,10/19/13 04:00:00 AM,8.282,0.0,
245,10/19/13 07:00:00 AM,7.983,0.0,
246,10/19/13 10:00:00 AM,8.082,279.9,
247,10/19/13 01:00:00 PM,9.866,936.5,
248,10/19/13 04:00:00 PM,11.334,764.2,
249,10/19/13 07:00:00 PM,10.161,0.0,
250,10/19/13 10:00:00 PM,8.978,0.0,
251,10/20/13 01:00:00 AM,8.481,0.0,
252,10/20/13 04:00:00 AM,8.082,0.0,
253,10/20/13 07:00:00 AM,8.182,0.0,
254,10/20/13 10:00:00 AM,8.680,118.4,
255,10/20/13 01:00:00 PM,11.236,893.4,
256,10/20/13 04:00:00 PM,12.594,742.7,
257,10/20/13 07:00:00 PM,11.431,0.0,
