"Plot Title: TA01-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2409566, SEN S/N: 2409566)","Intensity, Lux (LGR S/N: 2409566, SEN S/N: 2409566)","Coupler Attached (LGR S/N: 2409566)","Coupler Detached (LGR S/N: 2409566)","Host Connected (LGR S/N: 2409566)","Stopped (LGR S/N: 2409566)","End Of File (LGR S/N: 2409566)"
437,11/05/13 01:00:00 AM,2.195,0.0,,,,,
438,11/05/13 04:00:00 AM,1.872,0.0,,,,,
439,11/05/13 07:00:00 AM,2.195,0.0,,,,,
440,11/05/13 10:00:00 AM,2.837,495.1,,,,,
441,11/05/13 01:00:00 PM,4.415,1377.8,,,,,
442,11/05/13 04:00:00 PM,5.347,150.7,,,,,
443,11/05/13 07:00:00 PM,5.141,0.0,,,,,
444,11/05/13 10:00:00 PM,4.207,0.0,,,,,
445,11/06/13 01:00:00 AM,3.578,0.0,,,,,
446,11/06/13 04:00:00 AM,3.261,0.0,,,,,
447,11/06/13 07:00:00 AM,3.155,0.0,,,,,
448,11/06/13 10:00:00 AM,3.893,1119.5,,,,,
449,11/06/13 01:00:00 PM,6.268,2411.1,,,,,
450,11/06/13 04:00:00 PM,6.674,1033.3,,,,,
451,11/06/13 07:00:00 PM,5.757,0.0,,,,,
452,11/06/13 10:00:00 PM,5.552,0.0,,,,,
453,11/07/13 01:00:00 AM,5.347,0.0,,,,,
454,11/07/13 04:00:00 AM,5.347,0.0,,,,,
455,11/07/13 07:00:00 AM,5.347,0.0,,,,,
456,11/07/13 10:00:00 AM,5.860,355.2,,,,,
457,11/07/13 01:00:00 PM,5.450,2411.1,,,,,
458,11/07/13 04:00:00 PM,4.727,247.6,,,,,
459,11/07/13 07:00:00 PM,4.623,0.0,,,,,
460,11/07/13 10:00:00 PM,5.347,0.0,,,,,
461,11/08/13 01:00:00 AM,5.244,0.0,,,,,
462,11/08/13 04:00:00 AM,4.102,0.0,,,,,
463,11/08/13 07:00:00 AM,3.998,0.0,,,,,
464,11/08/13 10:00:00 AM,4.727,882.6,,,,,
465,11/08/13 01:00:00 PM,5.552,1722.2,,,,,
466,11/08/13 04:00:00 PM,5.244,667.4,,,,,
467,11/08/13 07:00:00 PM,4.727,0.0,,,,,
468,11/08/13 10:00:00 PM,4.623,0.0,,,,,
469,11/09/13 01:00:00 AM,3.683,0.0,,,,,
470,11/09/13 04:00:00 AM,2.410,0.0,,,,,
471,11/09/13 07:00:00 AM,2.088,0.0,,,,,
472,11/09/13 10:00:00 AM,2.837,1259.4,,,,,
473,11/09/13 01:00:00 PM,5.347,1011.8,,,,,
474,11/09/13 04:00:00 PM,5.655,710.4,,,,,
475,11/09/13 07:00:00 PM,4.623,0.0,,,,,
476,11/09/13 10:00:00 PM,4.311,0.0,,,,,
477,11/10/13 01:00:00 AM,4.415,0.0,,,,,
478,11/10/13 04:00:00 AM,4.519,0.0,,,,,
479,11/10/13 07:00:00 AM,4.727,0.0,,,,,
480,11/10/13 10:00:00 AM,5.552,1130.2,,,,,
481,11/10/13 01:00:00 PM,7.983,2238.9,,,,,
482,11/10/13 04:00:00 PM,8.779,667.4,,,,,
483,11/10/13 07:00:00 PM,8.182,0.0,,,,,
484,11/10/13 10:00:00 PM,6.573,0.0,,,,,
485,11/11/13 01:00:00 AM,5.244,0.0,,,,,
486,11/11/13 04:00:00 AM,4.623,0.0,,,,,
487,11/11/13 07:00:00 AM,3.788,0.0,,,,,
488,11/11/13 10:00:00 AM,4.415,1463.9,,,,,
489,11/11/13 01:00:00 PM,7.381,2238.9,,,,,
490,11/11/13 04:00:00 PM,7.882,850.4,,,,,
491,11/11/13 07:00:00 PM,6.166,0.0,,,,,
492,11/11/13 10:00:00 PM,4.934,0.0,,,,,
493,11/12/13 01:00:00 AM,4.934,0.0,,,,,
494,11/12/13 04:00:00 AM,5.244,0.0,,,,,
495,11/12/13 07:00:00 AM,5.655,0.0,,,,,
496,11/12/13 10:00:00 AM,6.268,226.0,,,,,
497,11/12/13 01:00:00 PM,8.082,1722.2,,,,,
498,11/12/13 04:00:00 PM,8.978,796.5,,,,,
499,11/12/13 07:00:00 PM,8.481,0.0,,,,,
500,11/12/13 10:00:00 PM,8.382,0.0,,,,,
501,11/13/13 01:00:00 AM,7.983,0.0,,,,,
502,11/13/13 04:00:00 AM,7.280,0.0,,,,,
503,11/13/13 07:00:00 AM,6.877,0.0,,,,,
504,11/13/13 10:00:00 AM,6.978,1151.7,,,,,
505,11/13/13 01:00:00 PM,7.582,1980.6,,,,,
506,11/13/13 04:00:00 PM,7.882,1216.3,,,,,
507,11/13/13 07:00:00 PM,6.877,0.0,,,,,
508,11/13/13 10:00:00 PM,6.370,0.0,,,,,
509,11/14/13 01:00:00 AM,5.655,0.0,,,,,
510,11/14/13 04:00:00 AM,5.037,0.0,,,,,
511,11/14/13 07:00:00 AM,4.623,0.0,,,,,
512,11/14/13 10:00:00 AM,4.623,398.3,,,,,
513,11/14/13 01:00:00 PM,5.552,1722.2,,,,,
514,11/14/13 04:00:00 PM,5.655,699.7,,,,,
515,11/14/13 07:00:00 PM,4.934,0.0,,,,,
516,11/14/13 10:00:00 PM,4.519,0.0,,,,,
517,11/15/13 01:00:00 AM,4.415,0.0,,,,,
518,11/15/13 04:00:00 AM,4.207,0.0,,,,,
519,11/15/13 07:00:00 AM,3.683,0.0,,,,,
520,11/15/13 10:00:00 AM,2.943,290.6,,,,,
521,11/15/13 01:00:00 PM,3.893,1011.8,,,,,
522,11/15/13 04:00:00 PM,2.943,215.3,,,,,
523,11/15/13 07:00:00 PM,1.980,0.0,,,,,
524,11/15/13 10:00:00 PM,1.330,0.0,,,,,
525,11/16/13 01:00:00 AM,0.343,0.0,,,,,
526,11/16/13 04:00:00 AM,1.112,0.0,,,,,
527,11/16/13 07:00:00 AM,0.784,0.0,,,,,
528,11/16/13 10:00:00 AM,1.656,1205.6,,,,,
529,11/16/13 01:00:00 PM,2.410,2755.6,,,,,
530,11/16/13 04:00:00 PM,2.088,409.0,,,,,
531,11/16/13 07:00:00 PM,1.656,0.0,,,,,
532,11/16/13 10:00:00 PM,1.656,0.0,,,,,
533,11/17/13 01:00:00 AM,1.656,0.0,,,,,
534,11/17/13 04:00:00 AM,2.303,0.0,,,,,
535,11/17/13 07:00:00 AM,2.624,0.0,,,,,
536,11/17/13 10:00:00 AM,3.261,624.3,,,,,
537,11/17/13 01:00:00 PM,3.683,1636.1,,,,,
538,11/17/13 04:00:00 PM,4.311,1033.3,,,,,
539,11/17/13 07:00:00 PM,3.788,0.0,,,,,
540,11/17/13 10:00:00 PM,4.207,0.0,,,,,
541,11/18/13 01:00:00 AM,4.831,0.0,,,,,
542,11/18/13 04:00:00 AM,5.037,0.0,,,,,
543,11/18/13 07:00:00 AM,4.934,0.0,,,,,
544,11/18/13 10:00:00 AM,5.347,613.5,,,,,
545,11/18/13 01:00:00 PM,5.655,828.8,,,,,
546,11/18/13 04:00:00 PM,5.655,312.2,,,,,
547,11/18/13 07:00:00 PM,5.141,0.0,,,,,
548,11/18/13 10:00:00 PM,4.727,0.0,,,,,
549,11/19/13 01:00:00 AM,4.727,0.0,,,,,
550,11/19/13 04:00:00 AM,6.166,0.0,,,,,
551,11/19/13 07:00:00 AM,7.179,0.0,,,,,
552,11/19/13 10:00:00 AM,5.962,958.0,,,,,
553,11/19/13 01:00:00 PM,5.244,2066.7,,,,,
554,11/19/13 04:00:00 PM,4.311,796.5,,,,,
555,11/19/13 07:00:00 PM,2.837,0.0,,,,,
556,11/19/13 10:00:00 PM,1.980,0.0,,,,,
557,11/20/13 01:00:00 AM,1.439,0.0,,,,,
558,11/20/13 04:00:00 AM,0.784,0.0,,,,,
559,11/20/13 07:00:00 AM,-0.437,0.0,,,,,
560,11/20/13 10:00:00 AM,-1.114,290.6,,,,,
561,11/20/13 01:00:00 PM,-0.213,1463.9,,,,,
562,11/20/13 04:00:00 PM,0.343,839.6,,,,,
563,11/20/13 07:00:00 PM,-0.102,0.0,,,,,
564,11/20/13 10:00:00 PM,-0.662,0.0,,,,,
565,11/21/13 01:00:00 AM,-1.570,0.0,,,,,
566,11/21/13 04:00:00 AM,-2.030,0.0,,,,,
567,11/21/13 07:00:00 AM,-2.727,0.0,,,,,
568,11/21/13 10:00:00 AM,-2.377,172.2,,,,,
569,11/21/13 01:00:00 PM,-0.662,1463.9,,,,,
570,11/21/13 04:00:00 PM,0.343,828.8,,,,,
571,11/21/13 07:00:00 PM,-0.774,0.0,,,,,
572,11/21/13 10:00:00 PM,-1.228,0.0,,,,,
573,11/22/13 01:00:00 AM,-1.570,0.0,,,,,
574,11/22/13 04:00:00 AM,-1.799,0.0,,,,,
575,11/22/13 07:00:00 AM,-1.799,0.0,,,,,
576,11/22/13 10:00:00 AM,-1.799,215.3,,,,,
577,11/22/13 01:00:00 PM,0.674,1377.8,,,,,
578,11/22/13 04:00:00 PM,1.548,592.0,,,,,
579,11/22/13 07:00:00 PM,0.121,0.0,,,,,
580,11/22/13 10:00:00 PM,-0.213,0.0,,,,,
581,11/23/13 01:00:00 AM,-0.549,0.0,,,,,
582,11/23/13 04:00:00 AM,-0.887,0.0,,,,,
583,11/23/13 07:00:00 AM,-1.114,0.0,,,,,
584,11/23/13 10:00:00 AM,-1.114,150.7,,,,,
585,11/23/13 01:00:00 PM,1.548,1463.9,,,,,
586,11/23/13 04:00:00 PM,2.624,1141.0,,,,,
587,11/23/13 07:00:00 PM,0.563,0.0,,,,,
588,11/23/13 10:00:00 PM,0.010,0.0,,,,,
589,11/24/13 01:00:00 AM,0.010,0.0,,,,,
590,11/24/13 04:00:00 AM,0.121,0.0,,,,,
591,11/24/13 07:00:00 AM,0.343,0.0,,,,,
592,11/24/13 10:00:00 AM,0.784,290.6,,,,,
593,11/24/13 01:00:00 PM,4.727,1356.3,,,,,
594,11/24/13 04:00:00 PM,5.655,775.0,,,,,
595,11/24/13 07:00:00 PM,2.195,0.0,,,,,
596,11/24/13 10:00:00 PM,1.872,0.0,,,,,
597,11/25/13 01:00:00 AM,1.221,0.0,,,,,
598,11/25/13 04:00:00 AM,1.112,0.0,,,,,
599,11/25/13 07:00:00 AM,0.674,0.0,,,,,
600,11/25/13 10:00:00 AM,0.674,215.3,,,,,
601,11/25/13 01:00:00 PM,4.727,1313.2,,,,,
602,11/25/13 04:00:00 PM,5.757,1345.5,,,,,
603,11/25/13 07:00:00 PM,3.049,0.0,,,,,
604,11/25/13 10:00:00 PM,1.764,0.0,,,,,
605,11/26/13 01:00:00 AM,1.112,0.0,,,,,
606,11/26/13 04:00:00 AM,0.784,0.0,,,,,
607,11/26/13 07:00:00 AM,0.343,0.0,,,,,
608,11/26/13 10:00:00 AM,0.784,1463.9,,,,,
609,11/26/13 01:00:00 PM,4.207,2325.0,,,,,
610,11/26/13 04:00:00 PM,4.831,602.8,,,,,
611,11/26/13 07:00:00 PM,3.155,0.0,,,,,
612,11/26/13 10:00:00 PM,2.837,0.0,,,,,
613,11/27/13 01:00:00 AM,3.049,0.0,,,,,
614,11/27/13 04:00:00 AM,2.837,0.0,,,,,
615,11/27/13 07:00:00 AM,2.730,0.0,,,,,
616,11/27/13 10:00:00 AM,2.517,861.1,,,,,
617,11/27/13 01:00:00 PM,5.141,1808.3,,,,,
618,11/27/13 04:00:00 PM,6.674,495.1,,,,,
619,11/27/13 07:00:00 PM,4.207,0.0,,,,,
620,11/27/13 10:00:00 PM,2.195,0.0,,,,,
621,11/28/13 01:00:00 AM,1.221,0.0,,,,,
622,11/28/13 04:00:00 AM,0.784,0.0,,,,,
623,11/28/13 07:00:00 AM,0.784,0.0,,,,,
624,11/28/13 10:00:00 AM,1.112,150.7,,,,,
625,11/28/13 01:00:00 PM,5.141,1280.9,,,,,
626,11/28/13 04:00:00 PM,6.573,678.1,,,,,
627,11/28/13 07:00:00 PM,3.367,0.0,,,,,
628,11/28/13 10:00:00 PM,2.088,0.0,,,,,
629,11/29/13 01:00:00 AM,1.548,0.0,,,,,
630,11/29/13 04:00:00 AM,1.330,0.0,,,,,
631,11/29/13 07:00:00 AM,1.112,0.0,,,,,
632,11/29/13 10:00:00 AM,2.195,581.3,,,,,
633,11/29/13 01:00:00 PM,3.788,1808.3,,,,,
634,11/29/13 04:00:00 PM,4.623,635.1,,,,,
635,11/29/13 07:00:00 PM,4.102,0.0,,,,,
636,11/29/13 10:00:00 PM,3.683,0.0,,,,,
637,11/30/13 01:00:00 AM,3.683,0.0,,,,,
638,11/30/13 04:00:00 AM,3.472,0.0,,,,,
639,11/30/13 07:00:00 AM,3.367,0.0,,,,,
640,11/30/13 10:00:00 AM,3.578,484.4,,,,,
641,11/30/13 01:00:00 PM,4.934,1463.9,,,,,
642,11/30/13 04:00:00 PM,4.831,322.9,,,,,
643,11/30/13 07:00:00 PM,4.519,0.0,,,,,
644,11/30/13 10:00:00 PM,4.311,0.0,,,,,
645,12/01/13 01:00:00 AM,4.519,0.0,,,,,
646,12/01/13 04:00:00 AM,4.727,0.0,,,,,
647,12/01/13 07:00:00 AM,4.831,0.0,,,,,
648,12/01/13 10:00:00 AM,6.674,86.1,,,,,
649,12/01/13 01:00:00 PM,7.079,193.8,,,,,
650,12/01/13 04:00:00 PM,7.882,53.8,,,,,
651,12/01/13 07:00:00 PM,6.978,0.0,,,,,
652,12/01/13 10:00:00 PM,5.860,0.0,,,,,
653,12/02/13 01:00:00 AM,4.727,0.0,,,,,
654,12/02/13 04:00:00 AM,1.330,0.0,,,,,
655,12/02/13 07:00:00 AM,0.232,0.0,,,,,
656,12/02/13 10:00:00 AM,0.343,53.8,,,,,
657,12/02/13 01:00:00 PM,0.563,398.3,,,,,
658,12/02/13 04:00:00 PM,0.563,75.3,,,,,
659,12/02/13 07:00:00 PM,0.563,0.0,,,,,
660,12/02/13 10:00:00 PM,0.563,0.0,,,,,
661,12/03/13 01:00:00 AM,0.674,0.0,,,,,
662,12/03/13 04:00:00 AM,0.674,0.0,,,,,
663,12/03/13 07:00:00 AM,0.674,0.0,,,,,
664,12/03/13 10:00:00 AM,0.563,53.8,,,,,
665,12/03/13 01:00:00 PM,0.674,290.6,,,,,
666,12/03/13 04:00:00 PM,0.563,161.5,,,,,
667,12/03/13 07:00:00 PM,0.232,0.0,,,,,
668,12/03/13 10:00:00 PM,-0.437,0.0,,,,,
669,12/04/13 01:00:00 AM,-0.774,0.0,,,,,
670,12/04/13 04:00:00 AM,-1.001,0.0,,,,,
671,12/04/13 07:00:00 AM,-1.341,0.0,,,,,
672,12/04/13 10:00:00 AM,-1.570,21.5,,,,,
673,12/04/13 01:00:00 PM,-1.456,129.2,,,,,
674,12/04/13 04:00:00 PM,-0.887,107.6,,,,,
675,12/04/13 07:00:00 PM,-0.887,0.0,,,,,
676,12/04/13 10:00:00 PM,-1.228,0.0,,,,,
677,12/05/13 01:00:00 AM,-1.456,0.0,,,,,
678,12/05/13 04:00:00 AM,-2.261,0.0,,,,,
679,12/05/13 07:00:00 AM,-2.610,0.0,,,,,
680,12/05/13 10:00:00 AM,-2.377,236.8,,,,,
681,12/05/13 01:00:00 PM,-1.456,624.3,,,,,
682,12/05/13 04:00:00 PM,-1.228,226.0,,,,,
683,12/05/13 07:00:00 PM,-2.030,0.0,,,,,
684,12/05/13 10:00:00 PM,-3.079,0.0,,,,,
685,12/06/13 01:00:00 AM,-2.844,0.0,,,,,
686,12/06/13 04:00:00 AM,-2.962,0.0,,,,,
687,12/06/13 07:00:00 AM,-3.316,0.0,,,,,
688,12/06/13 10:00:00 AM,-3.434,333.7,,,,,
689,12/06/13 01:00:00 PM,-2.727,452.1,,,,,
690,12/06/13 04:00:00 PM,-2.727,247.6,,,,,
691,12/06/13 07:00:00 PM,-3.911,0.0,,,,,
692,12/06/13 10:00:00 PM,-4.152,0.0,,,,,
693,12/07/13 01:00:00 AM,-4.514,0.0,,,,,
694,12/07/13 04:00:00 AM,-5.372,0.0,,,,,
695,12/07/13 07:00:00 AM,-6.246,0.0,,,,,
696,12/07/13 10:00:00 AM,-6.120,43.1,,,,,
697,12/07/13 01:00:00 PM,-6.499,387.5,,,,,
698,12/07/13 04:00:00 PM,-4.514,215.3,,,,,
699,12/07/13 07:00:00 PM,-4.514,0.0,,,,,
700,12/07/13 10:00:00 PM,-5.745,0.0,,,,,
701,12/08/13 01:00:00 AM,-5.745,0.0,,,,,
702,12/08/13 04:00:00 AM,-6.246,0.0,,,,,
703,12/08/13 07:00:00 AM,-5.745,0.0,,,,,
704,12/08/13 10:00:00 AM,-5.249,355.2,,,,,
705,12/08/13 01:00:00 PM,-5.125,398.3,,,,,
706,12/08/13 04:00:00 PM,-3.434,215.3,,,,,
707,12/08/13 07:00:00 PM,-3.911,0.0,,,,,
708,12/08/13 10:00:00 PM,-4.393,0.0,,,,,
709,12/09/13 01:00:00 AM,-4.758,0.0,,,,,
710,12/09/13 04:00:00 AM,-4.880,0.0,,,,,
711,12/09/13 07:00:00 AM,-5.125,0.0,,,,,
712,12/09/13 10:00:00 AM,-4.758,139.9,,,,,
713,12/09/13 01:00:00 PM,-3.434,409.0,,,,,
714,12/09/13 04:00:00 PM,-2.844,107.6,,,,,
715,12/09/13 07:00:00 PM,-2.610,0.0,,,,,
716,12/09/13 10:00:00 PM,-2.494,0.0,,,,,
717,12/10/13 01:00:00 AM,-2.145,0.0,,,,,
718,12/10/13 04:00:00 AM,-2.030,0.0,,,,,
719,12/10/13 07:00:00 AM,-1.799,0.0,,,,,
720,12/10/13 10:00:00 AM,-1.570,43.1,,,,,
721,12/10/13 01:00:00 PM,-1.001,290.6,,,,,
722,12/10/13 04:00:00 PM,-0.662,96.9,,,,,
723,12/10/13 07:00:00 PM,-0.662,0.0,,,,,
724,12/10/13 10:00:00 PM,-0.662,0.0,,,,,
725,12/11/13 01:00:00 AM,-0.887,0.0,,,,,
726,12/11/13 04:00:00 AM,-1.341,0.0,,,,,
727,12/11/13 07:00:00 AM,-1.684,0.0,,,,,
728,12/11/13 10:00:00 AM,-1.456,172.2,,,,,
729,12/11/13 01:00:00 PM,-0.437,398.3,,,,,
730,12/11/13 04:00:00 PM,0.121,710.4,,,,,
731,12/11/13 07:00:00 PM,0.232,0.0,,,,,
732,12/11/13 10:00:00 PM,0.232,0.0,,,,,
733,12/12/13 01:00:00 AM,0.121,0.0,,,,,
734,12/12/13 04:00:00 AM,0.010,0.0,,,,,
735,12/12/13 07:00:00 AM,-0.437,0.0,,,,,
736,12/12/13 10:00:00 AM,-0.662,1011.8,,,,,
737,12/12/13 01:00:00 PM,0.232,1636.1,,,,,
738,12/12/13 04:00:00 PM,0.232,269.1,,,,,
739,12/12/13 07:00:00 PM,0.232,0.0,,,,,
740,12/12/13 10:00:00 PM,0.232,0.0,,,,,
741,12/13/13 01:00:00 AM,0.232,0.0,,,,,
742,12/13/13 04:00:00 AM,0.232,0.0,,,,,
743,12/13/13 07:00:00 AM,0.232,0.0,,,,,
744,12/13/13 10:00:00 AM,0.232,279.9,,,,,
745,12/13/13 01:00:00 PM,0.232,947.2,,,,,
746,12/13/13 04:00:00 PM,0.232,204.5,,,,,
747,12/13/13 07:00:00 PM,0.232,0.0,,,,,
748,12/13/13 10:00:00 PM,0.232,0.0,,,,,
749,12/14/13 01:00:00 AM,0.232,0.0,,,,,
750,12/14/13 04:00:00 AM,0.232,0.0,,,,,
751,12/14/13 07:00:00 AM,0.232,0.0,,,,,
752,12/14/13 10:00:00 AM,0.343,1463.9,,,,,
753,12/14/13 01:00:00 PM,0.893,2325.0,,,,,
754,12/14/13 04:00:00 PM,1.330,936.5,,,,,
755,12/14/13 07:00:00 PM,0.893,0.0,,,,,
756,12/14/13 10:00:00 PM,1.003,0.0,,,,,
757,12/15/13 01:00:00 AM,1.003,0.0,,,,,
758,12/15/13 04:00:00 AM,1.003,0.0,,,,,
759,12/15/13 07:00:00 AM,1.112,0.0,,,,,
760,12/15/13 10:00:00 AM,1.330,161.5,,,,,
761,12/15/13 01:00:00 PM,3.578,936.5,,,,,
762,12/15/13 04:00:00 PM,3.893,484.4,,,,,
763,12/15/13 07:00:00 PM,3.578,0.0,,,,,
764,12/15/13 10:00:00 PM,3.367,0.0,,,,,
765,12/16/13 01:00:00 AM,3.367,0.0,,,,,
766,12/16/13 04:00:00 AM,3.049,0.0,,,,,
767,12/16/13 07:00:00 AM,2.303,0.0,,,,,
768,12/16/13 10:00:00 AM,1.112,473.6,,,,,
769,12/16/13 01:00:00 PM,2.517,1377.8,,,,,
770,12/16/13 04:00:00 PM,3.155,635.1,,,,,
771,12/16/13 07:00:00 PM,1.439,0.0,,,,,
772,12/16/13 10:00:00 PM,0.784,0.0,,,,,
773,12/17/13 01:00:00 AM,0.674,0.0,,,,,
774,12/17/13 04:00:00 AM,0.674,0.0,,,,,
775,12/17/13 07:00:00 AM,0.343,0.0,,,,,
776,12/17/13 10:00:00 AM,0.232,150.7,,,,,
777,12/17/13 01:00:00 PM,2.517,1141.0,,,,,
778,12/17/13 04:00:00 PM,2.837,495.1,,,,,
779,12/17/13 07:00:00 PM,1.980,0.0,,,,,
780,12/17/13 10:00:00 PM,1.330,0.0,,,,,
781,12/18/13 01:00:00 AM,1.330,0.0,,,,,
782,12/18/13 04:00:00 AM,1.872,0.0,,,,,
783,12/18/13 07:00:00 AM,2.517,0.0,,,,,
784,12/18/13 10:00:00 AM,1.980,258.3,,,,,
785,12/18/13 01:00:00 PM,1.980,710.4,,,,,
786,12/18/13 04:00:00 PM,1.548,312.2,,,,,
787,12/18/13 07:00:00 PM,0.232,0.0,,,,,
788,12/18/13 10:00:00 PM,-0.213,0.0,,,,,
789,12/19/13 01:00:00 AM,-0.774,0.0,,,,,
790,12/19/13 04:00:00 AM,-1.570,0.0,,,,,
791,12/19/13 07:00:00 AM,-1.456,0.0,,,,,
792,12/19/13 10:00:00 AM,-2.030,226.0,,,,,
793,12/19/13 01:00:00 PM,-0.662,2066.7,,,,,
794,12/19/13 04:00:00 PM,-0.325,807.3,,,,,
795,12/19/13 07:00:00 PM,-1.228,0.0,,,,,
796,12/19/13 10:00:00 PM,-1.570,0.0,,,,,
797,12/20/13 01:00:00 AM,-1.570,0.0,,,,,
798,12/20/13 04:00:00 AM,-1.684,0.0,,,,,
799,12/20/13 07:00:00 AM,-1.570,0.0,,,,,
800,12/20/13 10:00:00 AM,-1.228,64.6,,,,,
801,12/20/13 01:00:00 PM,-1.001,32.3,,,,,
802,12/20/13 04:00:00 PM,-0.662,0.0,,,,,
803,12/20/13 07:00:00 PM,-0.325,0.0,,,,,
804,12/20/13 10:00:00 PM,-0.102,0.0,,,,,
805,12/21/13 01:00:00 AM,0.010,0.0,,,,,
806,12/21/13 04:00:00 AM,0.121,0.0,,,,,
807,12/21/13 07:00:00 AM,0.121,0.0,,,,,
808,12/21/13 10:00:00 AM,0.121,0.0,,,,,
809,12/21/13 01:00:00 PM,0.121,10.8,,,,,
810,12/21/13 04:00:00 PM,0.121,0.0,,,,,
811,12/21/13 07:00:00 PM,0.121,0.0,,,,,
812,12/21/13 10:00:00 PM,0.121,0.0,,,,,
813,12/22/13 01:00:00 AM,0.121,0.0,,,,,
814,12/22/13 04:00:00 AM,0.121,0.0,,,,,
815,12/22/13 07:00:00 AM,0.121,0.0,,,,,
816,12/22/13 10:00:00 AM,0.121,0.0,,,,,
817,12/22/13 01:00:00 PM,0.232,10.8,,,,,
818,12/22/13 04:00:00 PM,0.121,0.0,,,,,
819,12/22/13 07:00:00 PM,0.121,0.0,,,,,
820,12/22/13 10:00:00 PM,0.121,0.0,,,,,
821,12/23/13 01:00:00 AM,0.232,0.0,,,,,
822,12/23/13 04:00:00 AM,0.232,0.0,,,,,
823,12/23/13 07:00:00 AM,0.232,0.0,,,,,
824,12/23/13 10:00:00 AM,0.121,0.0,,,,,
825,12/23/13 01:00:00 PM,0.232,0.0,,,,,
826,12/23/13 04:00:00 PM,0.232,0.0,,,,,
827,12/23/13 07:00:00 PM,0.121,0.0,,,,,
828,12/23/13 10:00:00 PM,0.232,0.0,,,,,
829,12/24/13 01:00:00 AM,0.121,0.0,,,,,
830,12/24/13 04:00:00 AM,0.232,0.0,,,,,
831,12/24/13 07:00:00 AM,0.232,0.0,,,,,
832,12/24/13 10:00:00 AM,0.232,0.0,,,,,
833,12/24/13 01:00:00 PM,0.232,0.0,,,,,
834,12/24/13 04:00:00 PM,0.232,10.8,,,,,
835,12/24/13 07:00:00 PM,0.232,0.0,,,,,
836,12/24/13 10:00:00 PM,0.232,0.0,,,,,
837,12/25/13 01:00:00 AM,0.232,0.0,,,,,
838,12/25/13 04:00:00 AM,0.232,0.0,,,,,
839,12/25/13 07:00:00 AM,0.010,0.0,,,,,
840,12/25/13 10:00:00 AM,-0.102,10.8,,,,,
841,12/25/13 01:00:00 PM,0.232,32.3,,,,,
842,12/25/13 04:00:00 PM,0.232,0.0,,,,,
843,12/25/13 07:00:00 PM,0.232,0.0,,,,,
844,12/25/13 10:00:00 PM,0.232,0.0,,,,,
845,12/26/13 01:00:00 AM,0.232,0.0,,,,,
846,12/26/13 04:00:00 AM,0.121,0.0,,,,,
847,12/26/13 07:00:00 AM,0.121,0.0,,,,,
848,12/26/13 10:00:00 AM,0.121,0.0,,,,,
849,12/26/13 01:00:00 PM,0.232,21.5,,,,,
850,12/26/13 04:00:00 PM,0.232,10.8,,,,,
851,12/26/13 07:00:00 PM,0.232,0.0,,,,,
852,12/26/13 10:00:00 PM,0.232,0.0,,,,,
853,12/27/13 01:00:00 AM,0.232,0.0,,,,,
854,12/27/13 04:00:00 AM,0.232,0.0,,,,,
855,12/27/13 07:00:00 AM,0.232,0.0,,,,,
856,12/27/13 10:00:00 AM,0.232,0.0,,,,,
857,12/27/13 01:00:00 PM,0.232,64.6,,,,,
858,12/27/13 04:00:00 PM,0.232,21.5,,,,,
859,12/27/13 07:00:00 PM,0.232,0.0,,,,,
860,12/27/13 10:00:00 PM,0.232,0.0,,,,,
861,12/28/13 01:00:00 AM,0.232,0.0,,,,,
862,12/28/13 04:00:00 AM,0.232,0.0,,,,,
863,12/28/13 07:00:00 AM,0.232,0.0,,,,,
864,12/28/13 10:00:00 AM,0.232,43.1,,,,,
865,12/28/13 01:00:00 PM,0.232,139.9,,,,,
866,12/28/13 04:00:00 PM,0.232,139.9,,,,,
867,12/28/13 07:00:00 PM,0.232,0.0,,,,,
868,12/28/13 10:00:00 PM,0.232,0.0,,,,,
869,12/29/13 01:00:00 AM,0.232,0.0,,,,,
870,12/29/13 04:00:00 AM,0.232,0.0,,,,,
871,12/29/13 07:00:00 AM,0.232,0.0,,,,,
872,12/29/13 10:00:00 AM,0.232,96.9,,,,,
873,12/29/13 01:00:00 PM,0.343,258.3,,,,,
874,12/29/13 04:00:00 PM,0.343,269.1,,,,,
875,12/29/13 07:00:00 PM,0.232,0.0,,,,,
876,12/29/13 10:00:00 PM,0.343,0.0,,,,,
877,12/30/13 01:00:00 AM,0.232,0.0,,,,,
878,12/30/13 04:00:00 AM,0.232,0.0,,,,,
879,12/30/13 07:00:00 AM,0.343,0.0,,,,,
880,12/30/13 10:00:00 AM,0.343,226.0,,,,,
881,12/30/13 01:00:00 PM,0.343,538.2,,,,,
882,12/30/13 04:00:00 PM,0.343,193.8,,,,,
883,12/30/13 07:00:00 PM,0.343,0.0,,,,,
884,12/30/13 10:00:00 PM,0.453,0.0,,,,,
885,12/31/13 01:00:00 AM,1.003,0.0,,,,,
886,12/31/13 04:00:00 AM,1.656,0.0,,,,,
887,12/31/13 07:00:00 AM,1.656,0.0,,,,,
888,12/31/13 10:00:00 AM,1.548,387.5,,,,,
889,12/31/13 01:00:00 PM,1.872,559.7,,,,,
890,12/31/13 04:00:00 PM,2.195,344.4,,,,,
891,12/31/13 07:00:00 PM,2.195,0.0,,,,,
