"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995139, SEN S/N: 9995139)","Intensity, Lux (LGR S/N: 9995139, SEN S/N: 9995139)","Bad Battery (LGR S/N: 9995139)","End Of File (LGR S/N: 9995139)"
113,09/25/13 01:00:00 PM,6.877,4650.0,,
114,09/25/13 04:00:00 PM,6.573,581.3,,
115,09/25/13 07:00:00 PM,5.757,0.0,,
116,09/25/13 10:00:00 PM,5.450,0.0,,
117,09/26/13 01:00:00 AM,4.934,0.0,,
118,09/26/13 04:00:00 AM,4.102,0.0,,
119,09/26/13 07:00:00 AM,3.683,10.8,,
120,09/26/13 10:00:00 AM,4.727,1119.5,,
121,09/26/13 01:00:00 PM,7.079,2927.8,,
122,09/26/13 04:00:00 PM,6.877,796.5,,
123,09/26/13 07:00:00 PM,5.552,0.0,,
124,09/26/13 10:00:00 PM,4.519,0.0,,
125,09/27/13 01:00:00 AM,3.683,0.0,,
126,09/27/13 04:00:00 AM,4.102,0.0,,
127,09/27/13 07:00:00 AM,4.831,0.0,,
128,09/27/13 10:00:00 AM,5.141,775.0,,
129,09/27/13 01:00:00 PM,6.978,1636.1,,
130,09/27/13 04:00:00 PM,7.381,247.6,,
131,09/27/13 07:00:00 PM,7.179,0.0,,
132,09/27/13 10:00:00 PM,6.978,0.0,,
133,09/28/13 01:00:00 AM,6.978,0.0,,
134,09/28/13 04:00:00 AM,7.079,0.0,,
135,09/28/13 07:00:00 AM,7.882,0.0,,
136,09/28/13 10:00:00 AM,8.879,538.2,,
137,09/28/13 01:00:00 PM,8.978,355.2,,
138,09/28/13 04:00:00 PM,9.176,129.2,,
139,09/28/13 07:00:00 PM,6.573,0.0,,
140,09/28/13 10:00:00 PM,5.552,0.0,,
141,09/29/13 01:00:00 AM,5.037,0.0,,
142,09/29/13 04:00:00 AM,4.727,0.0,,
143,09/29/13 07:00:00 AM,4.623,0.0,,
144,09/29/13 10:00:00 AM,4.519,398.3,,
145,09/29/13 01:00:00 PM,4.831,1356.3,,
146,09/29/13 04:00:00 PM,5.244,409.0,,
147,09/29/13 07:00:00 PM,6.268,0.0,,
148,09/29/13 10:00:00 PM,5.552,0.0,,
149,09/30/13 01:00:00 AM,3.578,0.0,,
150,09/30/13 04:00:00 AM,2.624,0.0,,
151,09/30/13 07:00:00 AM,2.517,0.0,,
