"Plot Title: AV06-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995140, SEN S/N: 9995140)","Intensity, Lux (LGR S/N: 9995140, SEN S/N: 9995140)","Bad Battery (LGR S/N: 9995140)","Coupler Attached (LGR S/N: 9995140)","Host Connected (LGR S/N: 9995140)","Stopped (LGR S/N: 9995140)","End Of File (LGR S/N: 9995140)"
341,10/29/13 07:00:00 AM,0.232,0.0,,,,,
342,10/29/13 10:00:00 AM,0.563,258.3,,,,,
343,10/29/13 01:00:00 PM,4.102,2755.6,,,,,
344,10/29/13 04:00:00 PM,5.244,958.0,,,,,
345,10/29/13 07:00:00 PM,2.943,0.0,,,,,
346,10/29/13 10:00:00 PM,1.656,0.0,,,,,
347,10/30/13 01:00:00 AM,1.003,0.0,,,,,
348,10/30/13 04:00:00 AM,0.563,0.0,,,,,
349,10/30/13 07:00:00 AM,0.784,0.0,,,,,
350,10/30/13 10:00:00 AM,1.330,258.3,,,,,
351,10/30/13 01:00:00 PM,4.727,2755.6,,,,,
352,10/30/13 04:00:00 PM,5.450,947.2,,,,,
353,10/30/13 07:00:00 PM,4.311,0.0,,,,,
354,10/30/13 10:00:00 PM,3.578,0.0,,,,,
355,10/31/13 01:00:00 AM,2.943,0.0,,,,,
356,10/31/13 04:00:00 AM,3.155,0.0,,,,,
357,10/31/13 07:00:00 AM,3.998,0.0,,,,,
358,10/31/13 10:00:00 AM,5.450,376.7,,,,,
359,10/31/13 01:00:00 PM,6.370,667.4,,,,,
360,10/31/13 04:00:00 PM,6.674,958.0,,,,,
361,10/31/13 07:00:00 PM,5.962,0.0,,,,,
362,10/31/13 10:00:00 PM,5.655,0.0,,,,,
363,11/01/13 01:00:00 AM,5.552,0.0,,,,,
364,11/01/13 04:00:00 AM,5.244,0.0,,,,,
365,11/01/13 07:00:00 AM,3.367,0.0,,,,,
366,11/01/13 10:00:00 AM,4.623,172.2,,,,,
367,11/01/13 01:00:00 PM,6.775,2238.9,,,,,
368,11/01/13 04:00:00 PM,7.280,796.5,,,,,
369,11/01/13 07:00:00 PM,5.450,0.0,,,,,
370,11/01/13 10:00:00 PM,5.860,0.0,,,,,
371,11/02/13 01:00:00 AM,5.757,0.0,,,,,
372,11/02/13 04:00:00 AM,6.064,0.0,,,,,
373,11/02/13 07:00:00 AM,5.860,0.0,,,,,
374,11/02/13 10:00:00 AM,4.415,279.9,,,,,
375,11/02/13 01:00:00 PM,1.872,1011.8,,,,,
376,11/02/13 04:00:00 PM,1.548,398.3,,,,,
377,11/02/13 07:00:00 PM,0.893,0.0,,,,,
378,11/02/13 10:00:00 PM,0.453,0.0,,,,,
379,11/03/13 01:00:00 AM,0.232,0.0,,,,,
380,11/03/13 04:00:00 AM,0.232,0.0,,,,,
381,11/03/13 07:00:00 AM,0.232,0.0,,,,,
382,11/03/13 10:00:00 AM,0.343,86.1,,,,,
383,11/03/13 01:00:00 PM,0.343,161.5,,,,,
384,11/03/13 04:00:00 PM,0.343,21.5,,,,,
385,11/03/13 07:00:00 PM,0.343,0.0,,,,,
386,11/03/13 10:00:00 PM,0.343,0.0,,,,,
387,11/04/13 01:00:00 AM,0.343,0.0,,,,,
388,11/04/13 04:00:00 AM,0.343,0.0,,,,,
389,11/04/13 07:00:00 AM,0.343,0.0,,,,,
390,11/04/13 10:00:00 AM,0.232,32.3,,,,,
391,11/04/13 01:00:00 PM,0.343,107.6,,,,,
392,11/04/13 04:00:00 PM,0.453,96.9,,,,,
393,11/04/13 07:00:00 PM,0.453,0.0,,,,,
394,11/04/13 10:00:00 PM,0.453,0.0,,,,,
395,11/05/13 01:00:00 AM,0.343,0.0,,,,,
396,11/05/13 04:00:00 AM,0.343,0.0,,,,,
397,11/05/13 07:00:00 AM,0.343,0.0,,,,,
398,11/05/13 10:00:00 AM,0.343,409.0,,,,,
399,11/05/13 01:00:00 PM,0.343,452.1,,,,,
400,11/05/13 04:00:00 PM,0.343,172.2,,,,,
401,11/05/13 07:00:00 PM,0.343,0.0,,,,,
402,11/05/13 10:00:00 PM,0.343,0.0,,,,,
403,11/06/13 01:00:00 AM,0.343,0.0,,,,,
404,11/06/13 04:00:00 AM,0.343,0.0,,,,,
405,11/06/13 07:00:00 AM,0.343,0.0,,,,,
406,11/06/13 10:00:00 AM,0.453,688.9,,,,,
407,11/06/13 01:00:00 PM,0.784,1808.3,,,,,
408,11/06/13 04:00:00 PM,0.784,301.4,,,,,
409,11/06/13 07:00:00 PM,0.784,0.0,,,,,
410,11/06/13 10:00:00 PM,1.764,0.0,,,,,
411,11/07/13 01:00:00 AM,3.367,0.0,,,,,
412,11/07/13 04:00:00 AM,3.683,0.0,,,,,
413,11/07/13 07:00:00 AM,4.831,0.0,,,,,
