"Plot Title: TB13-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401772, SEN S/N: 2401772)","Intensity, Lux (LGR S/N: 2401772, SEN S/N: 2401772)","Coupler Attached (LGR S/N: 2401772)","Host Connected (LGR S/N: 2401772)","Stopped (LGR S/N: 2401772)","End Of File (LGR S/N: 2401772)"
1,09/18/13 07:00:00 PM,11.041,32.3,,,,
2,09/18/13 10:00:00 PM,8.978,0.0,,,,
3,09/19/13 01:00:00 AM,7.983,0.0,,,,
4,09/19/13 04:00:00 AM,6.877,0.0,,,,
5,09/19/13 07:00:00 AM,7.079,0.0,,,,
6,09/19/13 10:00:00 AM,9.669,914.9,,,,
7,09/19/13 01:00:00 PM,15.473,2583.4,,,,
8,09/19/13 04:00:00 PM,16.141,1722.2,,,,
9,09/19/13 07:00:00 PM,14.421,32.3,,,,
10,09/19/13 10:00:00 PM,12.787,0.0,,,,
11,09/20/13 01:00:00 AM,10.944,0.0,,,,
12,09/20/13 04:00:00 AM,10.748,0.0,,,,
13,09/20/13 07:00:00 AM,10.748,32.3,,,,
14,09/20/13 10:00:00 AM,12.883,1550.0,,,,
15,09/20/13 01:00:00 PM,16.332,3788.9,,,,
16,09/20/13 04:00:00 PM,16.141,1054.9,,,,
17,09/20/13 07:00:00 PM,14.325,0.0,,,,
18,09/20/13 10:00:00 PM,12.304,0.0,,,,
19,09/21/13 01:00:00 AM,11.722,0.0,,,,
20,09/21/13 04:00:00 AM,11.139,0.0,,,,
21,09/21/13 07:00:00 AM,10.553,0.0,,,,
22,09/21/13 10:00:00 AM,11.236,1130.2,,,,
23,09/21/13 01:00:00 PM,13.269,2927.8,,,,
24,09/21/13 04:00:00 PM,12.207,1044.1,,,,
25,09/21/13 07:00:00 PM,10.846,0.0,,,,
26,09/21/13 10:00:00 PM,10.357,0.0,,,,
27,09/22/13 01:00:00 AM,10.161,0.0,,,,
28,09/22/13 04:00:00 AM,9.669,0.0,,,,
29,09/22/13 07:00:00 AM,8.779,0.0,,,,
30,09/22/13 10:00:00 AM,8.481,581.3,,,,
31,09/22/13 01:00:00 PM,8.680,258.3,,,,
32,09/22/13 04:00:00 PM,8.581,882.6,,,,
33,09/22/13 07:00:00 PM,8.978,0.0,,,,
34,09/22/13 10:00:00 PM,8.779,0.0,,,,
35,09/23/13 01:00:00 AM,8.182,0.0,,,,
36,09/23/13 04:00:00 AM,8.082,0.0,,,,
37,09/23/13 07:00:00 AM,7.882,10.8,,,,
38,09/23/13 10:00:00 AM,8.581,1227.1,,,,
39,09/23/13 01:00:00 PM,8.779,1097.9,,,,
40,09/23/13 04:00:00 PM,9.077,882.6,,,,
41,09/23/13 07:00:00 PM,8.879,0.0,,,,
42,09/23/13 10:00:00 PM,7.682,0.0,,,,
43,09/24/13 01:00:00 AM,7.381,0.0,,,,
44,09/24/13 04:00:00 AM,6.674,0.0,,,,
45,09/24/13 07:00:00 AM,5.450,0.0,,,,
46,09/24/13 10:00:00 AM,6.573,1356.3,,,,
47,09/24/13 01:00:00 PM,8.581,3100.0,,,,
48,09/24/13 04:00:00 PM,8.680,1894.5,,,,
49,09/24/13 07:00:00 PM,6.978,0.0,,,,
50,09/24/13 10:00:00 PM,6.775,0.0,,,,
51,09/25/13 01:00:00 AM,6.573,0.0,,,,
52,09/25/13 04:00:00 AM,6.166,0.0,,,,
53,09/25/13 07:00:00 AM,6.166,0.0,,,,
54,09/25/13 10:00:00 AM,6.573,1119.5,,,,
55,09/25/13 01:00:00 PM,7.682,1463.9,,,,
56,09/25/13 04:00:00 PM,7.280,602.8,,,,
57,09/25/13 07:00:00 PM,6.775,0.0,,,,
58,09/25/13 10:00:00 PM,6.370,0.0,,,,
59,09/26/13 01:00:00 AM,6.064,0.0,,,,
60,09/26/13 04:00:00 AM,6.064,0.0,,,,
61,09/26/13 07:00:00 AM,4.831,0.0,,,,
62,09/26/13 10:00:00 AM,5.655,807.3,,,,
63,09/26/13 01:00:00 PM,7.782,2411.1,,,,
64,09/26/13 04:00:00 PM,8.481,516.7,,,,
65,09/26/13 07:00:00 PM,7.882,0.0,,,,
66,09/26/13 10:00:00 PM,6.166,0.0,,,,
67,09/27/13 01:00:00 AM,5.141,0.0,,,,
68,09/27/13 04:00:00 AM,4.831,0.0,,,,
69,09/27/13 07:00:00 AM,5.860,0.0,,,,
70,09/27/13 10:00:00 AM,6.573,925.7,,,,
71,09/27/13 01:00:00 PM,7.179,473.6,,,,
72,09/27/13 04:00:00 PM,7.782,107.6,,,,
73,09/27/13 07:00:00 PM,8.182,0.0,,,,
74,09/27/13 10:00:00 PM,8.182,0.0,,,,
75,09/28/13 01:00:00 AM,8.182,0.0,,,,
76,09/28/13 04:00:00 AM,8.182,0.0,,,,
77,09/28/13 07:00:00 AM,8.581,0.0,,,,
78,09/28/13 10:00:00 AM,10.063,495.1,,,,
79,09/28/13 01:00:00 PM,10.553,645.8,,,,
80,09/28/13 04:00:00 PM,10.846,344.4,,,,
81,09/28/13 07:00:00 PM,8.879,0.0,,,,
82,09/28/13 10:00:00 PM,7.280,0.0,,,,
83,09/29/13 01:00:00 AM,6.877,0.0,,,,
84,09/29/13 04:00:00 AM,6.674,0.0,,,,
85,09/29/13 07:00:00 AM,6.573,0.0,,,,
86,09/29/13 10:00:00 AM,6.471,301.4,,,,
87,09/29/13 01:00:00 PM,5.860,839.6,,,,
88,09/29/13 04:00:00 PM,5.757,958.0,,,,
89,09/29/13 07:00:00 PM,5.860,0.0,,,,
90,09/29/13 10:00:00 PM,7.682,0.0,,,,
91,09/30/13 01:00:00 AM,5.552,0.0,,,,
92,09/30/13 04:00:00 AM,5.141,0.0,,,,
93,09/30/13 07:00:00 AM,4.727,0.0,,,,
94,09/30/13 10:00:00 AM,5.757,871.9,,,,
95,09/30/13 01:00:00 PM,5.037,1259.4,,,,
96,09/30/13 04:00:00 PM,5.860,645.8,,,,
97,09/30/13 07:00:00 PM,5.450,0.0,,,,
98,09/30/13 10:00:00 PM,4.207,0.0,,,,
99,10/01/13 01:00:00 AM,4.102,0.0,,,,
100,10/01/13 04:00:00 AM,3.893,0.0,,,,
