"Plot Title: TA01-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2409574, SEN S/N: 2409574)","Intensity, Lux (LGR S/N: 2409574, SEN S/N: 2409574)","Coupler Attached (LGR S/N: 2409574)","Host Connected (LGR S/N: 2409574)","Stopped (LGR S/N: 2409574)","End Of File (LGR S/N: 2409574)"
1,09/11/13 01:00:00 PM,23.004,3100.0,,,,
2,09/11/13 04:00:00 PM,25.028,2927.8,,,,
3,09/11/13 07:00:00 PM,21.378,64.6,,,,
4,09/11/13 10:00:00 PM,18.616,0.0,,,,
5,09/12/13 01:00:00 AM,17.189,0.0,,,,
6,09/12/13 04:00:00 AM,16.332,0.0,,,,
7,09/12/13 07:00:00 AM,15.569,43.1,,,,
8,09/12/13 10:00:00 AM,17.760,1097.9,,,,
9,09/12/13 01:00:00 PM,23.292,3100.0,,,,
10,09/12/13 04:00:00 PM,24.062,2497.2,,,,
11,09/12/13 07:00:00 PM,21.473,75.3,,,,
12,09/12/13 10:00:00 PM,18.996,0.0,,,,
13,09/13/13 01:00:00 AM,17.189,0.0,,,,
14,09/13/13 04:00:00 AM,16.141,0.0,,,,
15,09/13/13 07:00:00 AM,16.141,43.1,,,,
16,09/13/13 10:00:00 AM,17.475,2238.9,,,,
17,09/13/13 01:00:00 PM,19.948,3100.0,,,,
18,09/13/13 04:00:00 PM,22.717,2238.9,,,,
19,09/13/13 07:00:00 PM,19.567,64.6,,,,
20,09/13/13 10:00:00 PM,17.189,0.0,,,,
21,09/14/13 01:00:00 AM,15.473,0.0,,,,
22,09/14/13 04:00:00 AM,13.942,0.0,,,,
23,09/14/13 07:00:00 AM,13.076,43.1,,,,
24,09/14/13 10:00:00 AM,16.141,1108.7,,,,
25,09/14/13 01:00:00 PM,22.812,3100.0,,,,
26,09/14/13 04:00:00 PM,25.416,2411.1,,,,
27,09/14/13 07:00:00 PM,22.046,226.0,,,,
28,09/14/13 10:00:00 PM,19.187,0.0,,,,
29,09/15/13 01:00:00 AM,17.950,0.0,,,,
30,09/15/13 04:00:00 AM,18.331,0.0,,,,
31,09/15/13 07:00:00 AM,17.760,32.3,,,,
32,09/15/13 10:00:00 AM,18.616,1205.6,,,,
33,09/15/13 01:00:00 PM,18.045,3444.5,,,,
34,09/15/13 04:00:00 PM,17.570,785.8,,,,
35,09/15/13 07:00:00 PM,15.951,21.5,,,,
36,09/15/13 10:00:00 PM,15.187,0.0,,,,
37,09/16/13 01:00:00 AM,14.517,0.0,,,,
38,09/16/13 04:00:00 AM,13.846,0.0,,,,
39,09/16/13 07:00:00 AM,13.076,32.3,,,,
40,09/16/13 10:00:00 AM,14.230,2066.7,,,,
41,09/16/13 01:00:00 PM,14.709,3272.2,,,,
42,09/16/13 04:00:00 PM,15.378,3788.9,,,,
43,09/16/13 07:00:00 PM,14.134,32.3,,,,
44,09/16/13 10:00:00 PM,13.461,0.0,,,,
45,09/17/13 01:00:00 AM,13.076,0.0,,,,
46,09/17/13 04:00:00 AM,12.497,0.0,,,,
47,09/17/13 07:00:00 AM,11.722,0.0,,,,
48,09/17/13 10:00:00 AM,11.431,1550.0,,,,
49,09/17/13 01:00:00 PM,12.013,2411.1,,,,
50,09/17/13 04:00:00 PM,11.916,2755.6,,,,
51,09/17/13 07:00:00 PM,11.431,10.8,,,,
52,09/17/13 10:00:00 PM,10.846,0.0,,,,
53,09/18/13 01:00:00 AM,10.553,0.0,,,,
54,09/18/13 04:00:00 AM,10.161,0.0,,,,
55,09/18/13 07:00:00 AM,10.063,10.8,,,,
56,09/18/13 10:00:00 AM,10.455,2066.7,,,,
57,09/18/13 01:00:00 PM,11.916,3272.2,,,,
58,09/18/13 04:00:00 PM,13.173,2325.0,,,,
59,09/18/13 07:00:00 PM,11.722,43.1,,,,
60,09/18/13 10:00:00 PM,9.571,0.0,,,,
61,09/19/13 01:00:00 AM,8.182,0.0,,,,
62,09/19/13 04:00:00 AM,7.280,0.0,,,,
63,09/19/13 07:00:00 AM,6.775,21.5,,,,
64,09/19/13 10:00:00 AM,9.176,990.3,,,,
65,09/19/13 01:00:00 PM,14.038,3100.0,,,,
66,09/19/13 04:00:00 PM,16.237,2755.6,,,,
67,09/19/13 07:00:00 PM,14.230,32.3,,,,
68,09/19/13 10:00:00 PM,11.916,0.0,,,,
69,09/20/13 01:00:00 AM,10.651,0.0,,,,
70,09/20/13 04:00:00 AM,10.063,0.0,,,,
71,09/20/13 07:00:00 AM,9.571,86.1,,,,
72,09/20/13 10:00:00 AM,11.819,1237.9,,,,
73,09/20/13 01:00:00 PM,16.808,2927.8,,,,
74,09/20/13 04:00:00 PM,17.094,1636.1,,,,
75,09/20/13 07:00:00 PM,15.951,0.0,,,,
76,09/20/13 10:00:00 PM,13.654,0.0,,,,
77,09/21/13 01:00:00 AM,12.883,0.0,,,,
78,09/21/13 04:00:00 AM,12.110,0.0,,,,
79,09/21/13 07:00:00 AM,12.013,0.0,,,,
80,09/21/13 10:00:00 AM,12.401,1894.5,,,,
81,09/21/13 01:00:00 PM,14.421,3272.2,,,,
82,09/21/13 04:00:00 PM,14.421,2238.9,,,,
83,09/21/13 07:00:00 PM,12.690,0.0,,,,
84,09/21/13 10:00:00 PM,12.013,0.0,,,,
85,09/22/13 01:00:00 AM,11.236,0.0,,,,
86,09/22/13 04:00:00 AM,10.944,0.0,,,,
87,09/22/13 07:00:00 AM,10.063,0.0,,,,
88,09/22/13 10:00:00 AM,9.571,1033.3,,,,
89,09/22/13 01:00:00 PM,10.161,1011.8,,,,
90,09/22/13 04:00:00 PM,9.472,462.9,,,,
91,09/22/13 07:00:00 PM,9.965,0.0,,,,
92,09/22/13 10:00:00 PM,9.866,0.0,,,,
93,09/23/13 01:00:00 AM,9.275,0.0,,,,
94,09/23/13 04:00:00 AM,9.077,0.0,,,,
95,09/23/13 07:00:00 AM,8.879,10.8,,,,
96,09/23/13 10:00:00 AM,9.275,807.3,,,,
97,09/23/13 01:00:00 PM,9.965,667.4,,,,
98,09/23/13 04:00:00 PM,10.553,1022.6,,,,
99,09/23/13 07:00:00 PM,9.965,0.0,,,,
100,09/23/13 10:00:00 PM,9.472,0.0,,,,
101,09/24/13 01:00:00 AM,8.879,0.0,,,,
102,09/24/13 04:00:00 AM,8.481,0.0,,,,
103,09/24/13 07:00:00 AM,7.882,0.0,,,,
104,09/24/13 10:00:00 AM,8.182,1108.7,,,,
105,09/24/13 01:00:00 PM,9.571,3616.7,,,,
106,09/24/13 04:00:00 PM,10.357,1463.9,,,,
107,09/24/13 07:00:00 PM,8.978,0.0,,,,
108,09/24/13 10:00:00 PM,7.682,0.0,,,,
109,09/25/13 01:00:00 AM,7.481,0.0,,,,
110,09/25/13 04:00:00 AM,7.381,0.0,,,,
111,09/25/13 07:00:00 AM,7.280,0.0,,,,
112,09/25/13 10:00:00 AM,7.381,1173.3,,,,
113,09/25/13 01:00:00 PM,8.978,1722.2,,,,
114,09/25/13 04:00:00 PM,9.472,635.1,,,,
115,09/25/13 07:00:00 PM,8.779,0.0,,,,
116,09/25/13 10:00:00 PM,7.882,0.0,,,,
117,09/26/13 01:00:00 AM,7.682,0.0,,,,
118,09/26/13 04:00:00 AM,7.079,0.0,,,,
119,09/26/13 07:00:00 AM,7.179,0.0,,,,
120,09/26/13 10:00:00 AM,7.481,904.2,,,,
121,09/26/13 01:00:00 PM,9.571,3100.0,,,,
122,09/26/13 04:00:00 PM,10.357,441.3,,,,
123,09/26/13 07:00:00 PM,9.472,0.0,,,,
124,09/26/13 10:00:00 PM,8.481,0.0,,,,
125,09/27/13 01:00:00 AM,7.983,0.0,,,,
126,09/27/13 04:00:00 AM,7.179,0.0,,,,
127,09/27/13 07:00:00 AM,6.877,0.0,,,,
128,09/27/13 10:00:00 AM,7.179,1216.3,,,,
129,09/27/13 01:00:00 PM,8.082,1463.9,,,,
130,09/27/13 04:00:00 PM,8.481,226.0,,,,
131,09/27/13 07:00:00 PM,8.581,0.0,,,,
132,09/27/13 10:00:00 PM,8.680,0.0,,,,
133,09/28/13 01:00:00 AM,8.680,0.0,,,,
134,09/28/13 04:00:00 AM,8.779,0.0,,,,
135,09/28/13 07:00:00 AM,8.680,0.0,,,,
136,09/28/13 10:00:00 AM,9.866,1377.8,,,,
137,09/28/13 01:00:00 PM,11.625,688.9,,,,
138,09/28/13 04:00:00 PM,11.528,1377.8,,,,
139,09/28/13 07:00:00 PM,10.944,0.0,,,,
140,09/28/13 10:00:00 PM,7.983,0.0,,,,
141,09/29/13 01:00:00 AM,7.882,0.0,,,,
142,09/29/13 04:00:00 AM,7.582,0.0,,,,
143,09/29/13 07:00:00 AM,7.381,0.0,,,,
144,09/29/13 10:00:00 AM,7.280,925.7,,,,
145,09/29/13 01:00:00 PM,7.079,2152.8,,,,
146,09/29/13 04:00:00 PM,6.674,667.4,,,,
147,09/29/13 07:00:00 PM,5.655,0.0,,,,
148,09/29/13 10:00:00 PM,5.962,0.0,,,,
