"Plot Title: AV02-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10603899, SEN S/N: 10603899)","Intensity, Lux (LGR S/N: 10603899, SEN S/N: 10603899)","Coupler Attached (LGR S/N: 10603899)","Host Connected (LGR S/N: 10603899)","Stopped (LGR S/N: 10603899)","End Of File (LGR S/N: 10603899)"
1,09/17/15 01:00:00 PM,9.965,2325.0,,,,
2,09/17/15 04:00:00 PM,10.553,1377.8,,,,
3,09/17/15 07:00:00 PM,9.571,32.3,,,,
4,09/17/15 10:00:00 PM,9.373,0.0,,,,
5,09/18/15 01:00:00 AM,9.176,0.0,,,,
6,09/18/15 04:00:00 AM,8.978,0.0,,,,
7,09/18/15 07:00:00 AM,8.879,10.8,,,,
8,09/18/15 10:00:00 AM,10.063,1722.2,,,,
9,09/18/15 01:00:00 PM,12.594,1894.5,,,,
10,09/18/15 04:00:00 PM,12.594,710.4,,,,
11,09/18/15 07:00:00 PM,11.819,21.5,,,,
12,09/18/15 10:00:00 PM,9.965,0.0,,,,
13,09/19/15 01:00:00 AM,8.481,0.0,,,,
14,09/19/15 04:00:00 AM,7.882,0.0,,,,
15,09/19/15 07:00:00 AM,7.179,21.5,,,,
16,09/19/15 10:00:00 AM,9.275,1259.4,,,,
17,09/19/15 01:00:00 PM,12.401,2927.8,,,,
18,09/19/15 04:00:00 PM,13.173,1141.0,,,,
19,09/19/15 07:00:00 PM,12.401,0.0,,,,
20,09/19/15 10:00:00 PM,11.916,0.0,,,,
21,09/20/15 01:00:00 AM,11.722,0.0,,,,
22,09/20/15 04:00:00 AM,11.625,0.0,,,,
23,09/20/15 07:00:00 AM,11.625,0.0,,,,
24,09/20/15 10:00:00 AM,13.461,2927.8,,,,
25,09/20/15 01:00:00 PM,15.091,2066.7,,,,
26,09/20/15 04:00:00 PM,14.134,527.4,,,,
27,09/20/15 07:00:00 PM,13.461,0.0,,,,
28,09/20/15 10:00:00 PM,13.269,0.0,,,,
29,09/21/15 01:00:00 AM,13.076,0.0,,,,
30,09/21/15 04:00:00 AM,11.916,0.0,,,,
31,09/21/15 07:00:00 AM,9.275,0.0,,,,
32,09/21/15 10:00:00 AM,9.669,2325.0,,,,
33,09/21/15 01:00:00 PM,12.594,1808.3,,,,
34,09/21/15 04:00:00 PM,12.594,516.7,,,,
35,09/21/15 07:00:00 PM,10.846,10.8,,,,
36,09/21/15 10:00:00 PM,9.176,0.0,,,,
37,09/22/15 01:00:00 AM,8.680,0.0,,,,
38,09/22/15 04:00:00 AM,8.978,0.0,,,,
39,09/22/15 07:00:00 AM,8.382,0.0,,,,
40,09/22/15 10:00:00 AM,8.978,2066.7,,,,
41,09/22/15 01:00:00 PM,11.722,1894.5,,,,
42,09/22/15 04:00:00 PM,11.916,538.2,,,,
43,09/22/15 07:00:00 PM,10.259,10.8,,,,
44,09/22/15 10:00:00 PM,7.882,0.0,,,,
45,09/23/15 01:00:00 AM,6.166,0.0,,,,
46,09/23/15 04:00:00 AM,5.244,0.0,,,,
47,09/23/15 07:00:00 AM,4.831,10.8,,,,
48,09/23/15 10:00:00 AM,5.141,1227.1,,,,
49,09/23/15 01:00:00 PM,11.431,1808.3,,,,
50,09/23/15 04:00:00 PM,13.365,1141.0,,,,
51,09/23/15 07:00:00 PM,11.625,0.0,,,,
52,09/23/15 10:00:00 PM,9.472,0.0,,,,
53,09/24/15 01:00:00 AM,8.282,0.0,,,,
54,09/24/15 04:00:00 AM,7.782,0.0,,,,
55,09/24/15 07:00:00 AM,6.877,10.8,,,,
56,09/24/15 10:00:00 AM,7.682,936.5,,,,
57,09/24/15 01:00:00 PM,12.980,1808.3,,,,
58,09/24/15 04:00:00 PM,14.996,452.1,,,,
59,09/24/15 07:00:00 PM,12.883,0.0,,,,
60,09/24/15 10:00:00 PM,10.553,0.0,,,,
61,09/25/15 01:00:00 AM,9.768,0.0,,,,
