"Plot Title: SPRY-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401772, SEN S/N: 2401772)","Intensity, Lux (LGR S/N: 2401772, SEN S/N: 2401772)","End Of File (LGR S/N: 2401772)"
1,09/15/15 01:00:00 PM,3.893,4133.4,
2,09/15/15 04:00:00 PM,3.893,1808.3,
3,09/15/15 07:00:00 PM,3.049,64.6,
4,09/15/15 10:00:00 PM,2.303,0.0,
5,09/16/15 01:00:00 AM,1.112,0.0,
6,09/16/15 04:00:00 AM,1.003,0.0,
7,09/16/15 07:00:00 AM,1.112,161.5,
8,09/16/15 10:00:00 AM,3.683,3961.1,
9,09/16/15 01:00:00 PM,5.450,4133.4,
10,09/16/15 04:00:00 PM,4.934,1334.7,
11,09/16/15 07:00:00 PM,4.623,64.6,
12,09/16/15 10:00:00 PM,3.998,0.0,
13,09/17/15 01:00:00 AM,3.683,0.0,
14,09/17/15 04:00:00 AM,3.578,0.0,
15,09/17/15 07:00:00 AM,3.261,172.2,
16,09/17/15 10:00:00 AM,4.102,1033.3,
17,09/17/15 01:00:00 PM,4.415,2152.8,
18,09/17/15 04:00:00 PM,4.727,904.2,
19,09/17/15 07:00:00 PM,4.519,0.0,
20,09/17/15 10:00:00 PM,4.102,0.0,
21,09/18/15 01:00:00 AM,3.788,0.0,
22,09/18/15 04:00:00 AM,3.788,0.0,
23,09/18/15 07:00:00 AM,2.410,21.5,
24,09/18/15 10:00:00 AM,4.207,2927.8,
25,09/18/15 01:00:00 PM,6.268,4477.8,
26,09/18/15 04:00:00 PM,6.877,2066.7,
27,09/18/15 07:00:00 PM,6.268,183.0,
28,09/18/15 10:00:00 PM,5.860,0.0,
29,09/19/15 01:00:00 AM,5.655,0.0,
30,09/19/15 04:00:00 AM,5.450,0.0,
31,09/19/15 07:00:00 AM,5.757,118.4,
32,09/19/15 10:00:00 AM,6.674,1313.2,
33,09/19/15 01:00:00 PM,7.682,1237.9,
34,09/19/15 04:00:00 PM,8.779,871.9,
35,09/19/15 07:00:00 PM,8.282,43.1,
36,09/19/15 10:00:00 PM,8.680,0.0,
37,09/20/15 01:00:00 AM,9.176,0.0,
38,09/20/15 04:00:00 AM,9.077,0.0,
39,09/20/15 07:00:00 AM,9.176,53.8,
40,09/20/15 10:00:00 AM,9.176,2669.5,
41,09/20/15 01:00:00 PM,10.161,3616.7,
42,09/20/15 04:00:00 PM,9.472,473.6,
43,09/20/15 07:00:00 PM,8.978,10.8,
44,09/20/15 10:00:00 PM,8.779,0.0,
45,09/21/15 01:00:00 AM,7.983,0.0,
46,09/21/15 04:00:00 AM,6.573,0.0,
47,09/21/15 07:00:00 AM,5.141,21.5,
48,09/21/15 10:00:00 AM,5.347,1980.6,
49,09/21/15 01:00:00 PM,6.978,5166.7,
50,09/21/15 04:00:00 PM,6.978,2152.8,
51,09/21/15 07:00:00 PM,6.166,32.3,
52,09/21/15 10:00:00 PM,1.439,0.0,
53,09/22/15 01:00:00 AM,1.548,0.0,
54,09/22/15 04:00:00 AM,1.656,0.0,
55,09/22/15 07:00:00 AM,0.121,10.8,
56,09/22/15 10:00:00 AM,2.730,2066.7,
57,09/22/15 01:00:00 PM,6.573,5338.9,
58,09/22/15 04:00:00 PM,6.573,3616.7,
59,09/22/15 07:00:00 PM,5.037,43.1,
60,09/22/15 10:00:00 PM,2.303,0.0,
61,09/23/15 01:00:00 AM,1.872,0.0,
62,09/23/15 04:00:00 AM,1.548,0.0,
63,09/23/15 07:00:00 AM,1.872,21.5,
64,09/23/15 10:00:00 AM,5.450,3100.0,
65,09/23/15 01:00:00 PM,8.680,5511.1,
66,09/23/15 04:00:00 PM,8.581,2411.1,
67,09/23/15 07:00:00 PM,6.573,21.5,
68,09/23/15 10:00:00 PM,5.757,0.0,
69,09/24/15 01:00:00 AM,4.727,0.0,
70,09/24/15 04:00:00 AM,5.655,0.0,
71,09/24/15 07:00:00 AM,7.582,21.5,
72,09/24/15 10:00:00 AM,8.779,2238.9,
73,09/24/15 01:00:00 PM,10.357,4477.8,
74,09/24/15 04:00:00 PM,9.866,2238.9,
75,09/24/15 07:00:00 PM,8.282,21.5,
76,09/24/15 10:00:00 PM,7.682,0.0,
77,09/25/15 01:00:00 AM,7.381,0.0,
78,09/25/15 04:00:00 AM,7.079,0.0,
79,09/25/15 07:00:00 AM,7.582,0.0,
80,09/25/15 10:00:00 AM,7.582,1205.6,
81,09/25/15 01:00:00 PM,7.682,581.3,
82,09/25/15 04:00:00 PM,7.983,2325.0,
83,09/25/15 07:00:00 PM,7.179,0.0,
84,09/25/15 10:00:00 PM,6.166,0.0,
85,09/26/15 01:00:00 AM,5.347,0.0,
86,09/26/15 04:00:00 AM,4.934,0.0,
87,09/26/15 07:00:00 AM,3.788,10.8,
88,09/26/15 10:00:00 AM,3.788,1894.5,
89,09/26/15 01:00:00 PM,5.757,5511.1,
90,09/26/15 04:00:00 PM,5.962,3272.2,
91,09/26/15 07:00:00 PM,3.578,10.8,
92,09/26/15 10:00:00 PM,2.088,0.0,
93,09/27/15 01:00:00 AM,1.112,0.0,
94,09/27/15 04:00:00 AM,0.232,0.0,
95,09/27/15 07:00:00 AM,0.010,10.8,
96,09/27/15 10:00:00 AM,2.303,2066.7,
97,09/27/15 01:00:00 PM,6.471,5338.9,
98,09/27/15 04:00:00 PM,6.370,2238.9,
99,09/27/15 07:00:00 PM,4.831,10.8,
100,09/27/15 10:00:00 PM,3.049,0.0,
101,09/28/15 01:00:00 AM,2.410,0.0,
102,09/28/15 04:00:00 AM,2.410,0.0,
103,09/28/15 07:00:00 AM,2.410,10.8,
104,09/28/15 10:00:00 AM,5.757,2066.7,
105,09/28/15 01:00:00 PM,10.161,5166.7,
106,09/28/15 04:00:00 PM,9.373,2238.9,
107,09/28/15 07:00:00 PM,7.179,10.8,
108,09/28/15 10:00:00 PM,6.064,0.0,
109,09/29/15 01:00:00 AM,5.450,0.0,
110,09/29/15 04:00:00 AM,5.347,0.0,
111,09/29/15 07:00:00 AM,4.623,10.8,
112,09/29/15 10:00:00 AM,8.382,2066.7,
113,09/29/15 01:00:00 PM,11.819,5338.9,
114,09/29/15 04:00:00 PM,11.139,2411.1,
115,09/29/15 07:00:00 PM,8.978,0.0,
116,09/29/15 10:00:00 PM,7.381,0.0,
117,09/30/15 01:00:00 AM,7.179,0.0,
118,09/30/15 04:00:00 AM,6.064,0.0,
119,09/30/15 07:00:00 AM,6.064,0.0,
120,09/30/15 10:00:00 AM,9.176,2066.7,
121,09/30/15 01:00:00 PM,12.304,5338.9,
122,09/30/15 04:00:00 PM,11.139,2755.6,
123,09/30/15 07:00:00 PM,8.680,0.0,
