"Plot Title: MW-RL-1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10195308, SEN S/N: 10195308)","Coupler Attached (LGR S/N: 10195308)","Host Connected (LGR S/N: 10195308)","Stopped (LGR S/N: 10195308)","End Of File (LGR S/N: 10195308)"
1,10/13/15 01:00:00 AM,7.882,,,,
2,10/13/15 03:00:00 AM,7.179,,,,
3,10/13/15 05:00:00 AM,7.381,,,,
4,10/13/15 07:00:00 AM,7.481,,,,
5,10/13/15 09:00:00 AM,7.381,,,,
6,10/13/15 11:00:00 AM,8.382,,,,
7,10/13/15 01:00:00 PM,10.357,,,,
8,10/13/15 03:00:00 PM,10.259,,,,
9,10/13/15 05:00:00 PM,9.472,,,,
10,10/13/15 07:00:00 PM,8.779,,,,
11,10/13/15 09:00:00 PM,7.079,,,,
12,10/13/15 11:00:00 PM,5.962,,,,
13,10/14/15 01:00:00 AM,5.141,,,,
14,10/14/15 03:00:00 AM,4.519,,,,
15,10/14/15 05:00:00 AM,3.998,,,,
16,10/14/15 07:00:00 AM,3.683,,,,
17,10/14/15 09:00:00 AM,3.472,,,,
18,10/14/15 11:00:00 AM,3.893,,,,
19,10/14/15 01:00:00 PM,7.582,,,,
20,10/14/15 03:00:00 PM,7.079,,,,
21,10/14/15 05:00:00 PM,6.978,,,,
22,10/14/15 07:00:00 PM,5.962,,,,
23,10/14/15 09:00:00 PM,5.037,,,,
24,10/14/15 11:00:00 PM,4.519,,,,
25,10/15/15 01:00:00 AM,4.207,,,,
26,10/15/15 03:00:00 AM,3.893,,,,
27,10/15/15 05:00:00 AM,3.578,,,,
28,10/15/15 07:00:00 AM,3.367,,,,
29,10/15/15 09:00:00 AM,3.788,,,,
30,10/15/15 11:00:00 AM,5.141,,,,
31,10/15/15 01:00:00 PM,7.782,,,,
32,10/15/15 03:00:00 PM,7.381,,,,
33,10/15/15 05:00:00 PM,7.481,,,,
34,10/15/15 07:00:00 PM,6.775,,,,
35,10/15/15 09:00:00 PM,5.757,,,,
