"Plot Title: MW-RL-6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10615561, SEN S/N: 10615561)","Coupler Attached (LGR S/N: 10615561)","Host Connected (LGR S/N: 10615561)","Stopped (LGR S/N: 10615561)","End Of File (LGR S/N: 10615561)"
1,10/13/15 01:00:00 AM,6.775,,,,
2,10/13/15 03:00:00 AM,6.775,,,,
3,10/13/15 05:00:00 AM,6.877,,,,
4,10/13/15 07:00:00 AM,6.573,,,,
5,10/13/15 09:00:00 AM,6.877,,,,
6,10/13/15 11:00:00 AM,8.082,,,,
7,10/13/15 01:00:00 PM,8.581,,,,
8,10/13/15 03:00:00 PM,8.680,,,,
9,10/13/15 05:00:00 PM,8.082,,,,
10,10/13/15 07:00:00 PM,6.573,,,,
11,10/13/15 09:00:00 PM,4.207,,,,
12,10/13/15 11:00:00 PM,3.683,,,,
13,10/14/15 01:00:00 AM,3.261,,,,
14,10/14/15 03:00:00 AM,2.837,,,,
15,10/14/15 05:00:00 AM,2.624,,,,
16,10/14/15 07:00:00 AM,2.410,,,,
17,10/14/15 09:00:00 AM,2.517,,,,
18,10/14/15 11:00:00 AM,6.370,,,,
19,10/14/15 01:00:00 PM,13.942,,,,
20,10/14/15 03:00:00 PM,13.942,,,,
21,10/14/15 05:00:00 PM,11.722,,,,
22,10/14/15 07:00:00 PM,7.582,,,,
23,10/14/15 09:00:00 PM,6.064,,,,
24,10/14/15 11:00:00 PM,5.450,,,,
25,10/15/15 01:00:00 AM,4.727,,,,
26,10/15/15 03:00:00 AM,4.207,,,,
27,10/15/15 05:00:00 AM,3.788,,,,
28,10/15/15 07:00:00 AM,3.683,,,,
29,10/15/15 09:00:00 AM,5.037,,,,
30,10/15/15 11:00:00 AM,7.582,,,,
31,10/15/15 01:00:00 PM,14.900,,,,
32,10/15/15 03:00:00 PM,15.091,,,,
33,10/15/15 05:00:00 PM,12.497,,,,
34,10/15/15 07:00:00 PM,9.077,,,,
35,10/15/15 09:00:00 PM,7.882,,,,
36,10/15/15 11:00:00 PM,6.978,,,,
37,10/16/15 01:00:00 AM,6.573,,,,
38,10/16/15 03:00:00 AM,5.860,,,,
39,10/16/15 05:00:00 AM,6.064,,,,
40,10/16/15 07:00:00 AM,6.370,,,,
41,10/16/15 09:00:00 AM,6.471,,,,
42,10/16/15 11:00:00 AM,10.455,,,,
43,10/16/15 01:00:00 PM,16.141,,,,
44,10/16/15 03:00:00 PM,17.379,,,,
45,10/16/15 05:00:00 PM,14.421,,,,
46,10/16/15 07:00:00 PM,11.041,,,,
47,10/16/15 09:00:00 PM,10.357,,,,
48,10/16/15 11:00:00 PM,9.866,,,,
49,10/17/15 01:00:00 AM,9.176,,,,
50,10/17/15 03:00:00 AM,9.176,,,,
51,10/17/15 05:00:00 AM,8.382,,,,
52,10/17/15 07:00:00 AM,8.182,,,,
53,10/17/15 09:00:00 AM,8.779,,,,
54,10/17/15 11:00:00 AM,11.236,,,,
55,10/17/15 01:00:00 PM,13.846,,,,
56,10/17/15 03:00:00 PM,12.690,,,,
57,10/17/15 05:00:00 PM,9.965,,,,
58,10/17/15 07:00:00 PM,8.978,,,,
59,10/17/15 09:00:00 PM,8.382,,,,
60,10/17/15 11:00:00 PM,8.282,,,,
61,10/18/15 01:00:00 AM,7.882,,,,
62,10/18/15 03:00:00 AM,7.280,,,,
63,10/18/15 05:00:00 AM,6.674,,,,
64,10/18/15 07:00:00 AM,6.674,,,,
65,10/18/15 09:00:00 AM,6.877,,,,
66,10/18/15 11:00:00 AM,7.782,,,,
67,10/18/15 01:00:00 PM,8.082,,,,
68,10/18/15 03:00:00 PM,8.082,,,,
69,10/18/15 05:00:00 PM,7.983,,,,
70,10/18/15 07:00:00 PM,7.280,,,,
71,10/18/15 09:00:00 PM,6.978,,,,
72,10/18/15 11:00:00 PM,6.775,,,,
73,10/19/15 01:00:00 AM,6.573,,,,
74,10/19/15 03:00:00 AM,6.573,,,,
75,10/19/15 05:00:00 AM,6.370,,,,
76,10/19/15 07:00:00 AM,6.268,,,,
77,10/19/15 09:00:00 AM,6.573,,,,
78,10/19/15 11:00:00 AM,7.481,,,,
79,10/19/15 01:00:00 PM,9.472,,,,
80,10/19/15 03:00:00 PM,8.182,,,,
81,10/19/15 05:00:00 PM,7.782,,,,
82,10/19/15 07:00:00 PM,6.775,,,,
83,10/19/15 09:00:00 PM,6.471,,,,
84,10/19/15 11:00:00 PM,6.268,,,,
85,10/20/15 01:00:00 AM,6.166,,,,
86,10/20/15 03:00:00 AM,5.962,,,,
87,10/20/15 05:00:00 AM,5.860,,,,
88,10/20/15 07:00:00 AM,5.347,,,,
89,10/20/15 09:00:00 AM,5.860,,,,
90,10/20/15 11:00:00 AM,8.282,,,,
91,10/20/15 01:00:00 PM,10.063,,,,
92,10/20/15 03:00:00 PM,12.594,,,,
93,10/20/15 05:00:00 PM,10.944,,,,
94,10/20/15 07:00:00 PM,6.978,,,,
95,10/20/15 09:00:00 PM,5.347,,,,
96,10/20/15 11:00:00 PM,4.727,,,,
97,10/21/15 01:00:00 AM,4.207,,,,
98,10/21/15 03:00:00 AM,3.788,,,,
99,10/21/15 05:00:00 AM,3.893,,,,
100,10/21/15 07:00:00 AM,3.578,,,,
101,10/21/15 09:00:00 AM,4.415,,,,
102,10/21/15 11:00:00 AM,7.782,,,,
103,10/21/15 01:00:00 PM,10.063,,,,
104,10/21/15 03:00:00 PM,10.944,,,,
105,10/21/15 05:00:00 PM,8.581,,,,
106,10/21/15 07:00:00 PM,7.280,,,,
107,10/21/15 09:00:00 PM,6.471,,,,
108,10/21/15 11:00:00 PM,6.166,,,,
109,10/22/15 01:00:00 AM,5.552,,,,
110,10/22/15 03:00:00 AM,5.244,,,,
111,10/22/15 05:00:00 AM,5.037,,,,
112,10/22/15 07:00:00 AM,4.831,,,,
113,10/22/15 09:00:00 AM,3.788,,,,
114,10/22/15 11:00:00 AM,6.877,,,,
115,10/22/15 01:00:00 PM,10.944,,,,
116,10/22/15 03:00:00 PM,10.357,,,,
117,10/22/15 05:00:00 PM,9.373,,,,
118,10/22/15 07:00:00 PM,6.268,,,,
119,10/22/15 09:00:00 PM,3.998,,,,
120,10/22/15 11:00:00 PM,2.837,,,,
121,10/23/15 01:00:00 AM,2.195,,,,
122,10/23/15 03:00:00 AM,1.980,,,,
123,10/23/15 05:00:00 AM,1.656,,,,
124,10/23/15 07:00:00 AM,1.764,,,,
125,10/23/15 09:00:00 AM,2.088,,,,
126,10/23/15 11:00:00 AM,5.450,,,,
127,10/23/15 01:00:00 PM,10.063,,,,
128,10/23/15 03:00:00 PM,11.334,,,,
129,10/23/15 05:00:00 PM,8.182,,,,
130,10/23/15 07:00:00 PM,5.141,,,,
131,10/23/15 09:00:00 PM,3.788,,,,
132,10/23/15 11:00:00 PM,3.893,,,,
133,10/24/15 01:00:00 AM,3.893,,,,
134,10/24/15 03:00:00 AM,2.730,,,,
135,10/24/15 05:00:00 AM,3.155,,,,
136,10/24/15 07:00:00 AM,3.261,,,,
137,10/24/15 09:00:00 AM,4.207,,,,
138,10/24/15 11:00:00 AM,4.519,,,,
139,10/24/15 01:00:00 PM,5.860,,,,
140,10/24/15 03:00:00 PM,7.179,,,,
141,10/24/15 05:00:00 PM,5.757,,,,
142,10/24/15 07:00:00 PM,4.311,,,,
143,10/24/15 09:00:00 PM,3.998,,,,
144,10/24/15 11:00:00 PM,3.998,,,,
145,10/25/15 01:00:00 AM,3.998,,,,
146,10/25/15 03:00:00 AM,3.472,,,,
147,10/25/15 05:00:00 AM,3.893,,,,
148,10/25/15 07:00:00 AM,3.578,,,,
149,10/25/15 09:00:00 AM,3.893,,,,
150,10/25/15 11:00:00 AM,5.450,,,,
151,10/25/15 01:00:00 PM,7.179,,,,
152,10/25/15 03:00:00 PM,4.415,,,,
153,10/25/15 05:00:00 PM,2.517,,,,
154,10/25/15 07:00:00 PM,2.730,,,,
155,10/25/15 09:00:00 PM,3.472,,,,
156,10/25/15 11:00:00 PM,2.517,,,,
157,10/26/15 01:00:00 AM,1.656,,,,
158,10/26/15 03:00:00 AM,1.656,,,,
159,10/26/15 05:00:00 AM,1.764,,,,
160,10/26/15 07:00:00 AM,1.872,,,,
161,10/26/15 09:00:00 AM,1.980,,,,
162,10/26/15 11:00:00 AM,1.980,,,,
163,10/26/15 01:00:00 PM,2.088,,,,
164,10/26/15 03:00:00 PM,1.980,,,,
165,10/26/15 05:00:00 PM,1.980,,,,
166,10/26/15 07:00:00 PM,1.980,,,,
167,10/26/15 09:00:00 PM,1.980,,,,
168,10/26/15 11:00:00 PM,1.872,,,,
169,10/27/15 01:00:00 AM,1.872,,,,
170,10/27/15 03:00:00 AM,1.872,,,,
171,10/27/15 05:00:00 AM,1.872,,,,
172,10/27/15 07:00:00 AM,1.872,,,,
173,10/27/15 09:00:00 AM,1.872,,,,
174,10/27/15 11:00:00 AM,1.872,,,,
175,10/27/15 01:00:00 PM,1.980,,,,
176,10/27/15 03:00:00 PM,1.872,,,,
177,10/27/15 05:00:00 PM,1.764,,,,
178,10/27/15 07:00:00 PM,1.764,,,,
179,10/27/15 09:00:00 PM,1.764,,,,
180,10/27/15 11:00:00 PM,1.872,,,,
181,10/28/15 01:00:00 AM,1.872,,,,
182,10/28/15 03:00:00 AM,1.872,,,,
183,10/28/15 05:00:00 AM,1.764,,,,
184,10/28/15 07:00:00 AM,1.764,,,,
185,10/28/15 09:00:00 AM,1.548,,,,
186,10/28/15 11:00:00 AM,1.003,,,,
187,10/28/15 01:00:00 PM,0.893,,,,
188,10/28/15 03:00:00 PM,0.784,,,,
189,10/28/15 05:00:00 PM,0.784,,,,
190,10/28/15 07:00:00 PM,1.003,,,,
191,10/28/15 09:00:00 PM,1.112,,,,
192,10/28/15 11:00:00 PM,1.003,,,,
193,10/29/15 01:00:00 AM,0.893,,,,
194,10/29/15 03:00:00 AM,0.893,,,,
195,10/29/15 05:00:00 AM,0.893,,,,
196,10/29/15 07:00:00 AM,0.784,,,,
197,10/29/15 09:00:00 AM,0.893,,,,
198,10/29/15 11:00:00 AM,0.784,,,,
199,10/29/15 01:00:00 PM,0.784,,,,
200,10/29/15 03:00:00 PM,0.563,,,,
201,10/29/15 05:00:00 PM,0.453,,,,
202,10/29/15 07:00:00 PM,0.453,,,,
203,10/29/15 09:00:00 PM,0.453,,,,
204,10/29/15 11:00:00 PM,0.343,,,,
205,10/30/15 01:00:00 AM,0.453,,,,
206,10/30/15 03:00:00 AM,0.563,,,,
207,10/30/15 05:00:00 AM,0.674,,,,
208,10/30/15 07:00:00 AM,0.343,,,,
209,10/30/15 09:00:00 AM,0.232,,,,
210,10/30/15 11:00:00 AM,0.232,,,,
211,10/30/15 01:00:00 PM,0.232,,,,
212,10/30/15 03:00:00 PM,0.232,,,,
213,10/30/15 05:00:00 PM,0.343,,,,
214,10/30/15 07:00:00 PM,0.453,,,,
215,10/30/15 09:00:00 PM,0.893,,,,
216,10/30/15 11:00:00 PM,1.439,,,,
217,10/31/15 01:00:00 AM,3.683,,,,
218,10/31/15 03:00:00 AM,4.519,,,,
219,10/31/15 05:00:00 AM,4.934,,,,
220,10/31/15 07:00:00 AM,4.311,,,,
221,10/31/15 09:00:00 AM,4.207,,,,
222,10/31/15 11:00:00 AM,4.727,,,,
223,10/31/15 01:00:00 PM,4.415,,,,
224,10/31/15 03:00:00 PM,1.980,,,,
225,10/31/15 05:00:00 PM,1.112,,,,
226,10/31/15 07:00:00 PM,1.112,,,,
227,10/31/15 09:00:00 PM,1.003,,,,
228,10/31/15 11:00:00 PM,1.112,,,,
229,11/01/15 01:00:00 AM,1.112,,,,
230,11/01/15 03:00:00 AM,1.112,,,,
231,11/01/15 05:00:00 AM,0.893,,,,
232,11/01/15 07:00:00 AM,0.784,,,,
233,11/01/15 09:00:00 AM,1.003,,,,
234,11/01/15 11:00:00 AM,1.003,,,,
235,11/01/15 01:00:00 PM,1.112,,,,
236,11/01/15 03:00:00 PM,1.112,,,,
237,11/01/15 05:00:00 PM,1.112,,,,
238,11/01/15 07:00:00 PM,1.112,,,,
239,11/01/15 09:00:00 PM,1.112,,,,
240,11/01/15 11:00:00 PM,1.112,,,,
241,11/02/15 01:00:00 AM,1.003,,,,
242,11/02/15 03:00:00 AM,1.003,,,,
243,11/02/15 05:00:00 AM,1.112,,,,
244,11/02/15 07:00:00 AM,1.003,,,,
245,11/02/15 09:00:00 AM,1.003,,,,
246,11/02/15 11:00:00 AM,1.003,,,,
247,11/02/15 01:00:00 PM,1.003,,,,
248,11/02/15 03:00:00 PM,1.003,,,,
249,11/02/15 05:00:00 PM,1.003,,,,
250,11/02/15 07:00:00 PM,1.003,,,,
251,11/02/15 09:00:00 PM,1.003,,,,
252,11/02/15 11:00:00 PM,0.893,,,,
253,11/03/15 01:00:00 AM,0.893,,,,
254,11/03/15 03:00:00 AM,0.893,,,,
255,11/03/15 05:00:00 AM,0.893,,,,
256,11/03/15 07:00:00 AM,0.893,,,,
257,11/03/15 09:00:00 AM,1.003,,,,
258,11/03/15 11:00:00 AM,0.893,,,,
259,11/03/15 01:00:00 PM,0.893,,,,
260,11/03/15 03:00:00 PM,0.893,,,,
261,11/03/15 05:00:00 PM,0.893,,,,
262,11/03/15 07:00:00 PM,0.893,,,,
263,11/03/15 09:00:00 PM,0.893,,,,
264,11/03/15 11:00:00 PM,0.893,,,,
265,11/04/15 01:00:00 AM,0.893,,,,
266,11/04/15 03:00:00 AM,0.893,,,,
267,11/04/15 05:00:00 AM,0.893,,,,
268,11/04/15 07:00:00 AM,0.893,,,,
269,11/04/15 09:00:00 AM,0.893,,,,
270,11/04/15 11:00:00 AM,0.893,,,,
271,11/04/15 01:00:00 PM,0.893,,,,
272,11/04/15 03:00:00 PM,1.003,,,,
273,11/04/15 05:00:00 PM,1.003,,,,
