"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2018,11,10,11,0,32.218
2018,11,10,13,0,32.418
2018,11,10,15,0,32.418
2018,11,10,17,0,32.418
2018,11,10,19,0,32.218
2018,11,10,21,0,32.018
2018,11,10,23,0,32.018
2018,11,11,1,0,32.018
2018,11,11,3,0,31.816
2018,11,11,5,0,31.816
2018,11,11,7,0,31.816
2018,11,11,9,0,31.617
2018,11,11,11,0,31.816
2018,11,11,13,0,32.218
2018,11,11,15,0,32.218
2018,11,11,17,0,32.218
2018,11,11,19,0,32.218
2018,11,11,21,0,32.018
2018,11,11,23,0,31.816
2018,11,12,1,0,31.617
2018,11,12,3,0,31.617
2018,11,12,5,0,31.617
2018,11,12,7,0,31.617
2018,11,12,9,0,31.617
2018,11,12,11,0,31.816
2018,11,12,13,0,32.018
2018,11,12,15,0,32.218
2018,11,12,17,0,32.218
2018,11,12,19,0,32.218
2018,11,12,21,0,32.218
2018,11,12,23,0,32.218
2018,11,13,1,0,32.218
2018,11,13,3,0,32.218
2018,11,13,5,0,32.218
2018,11,13,7,0,32.218
2018,11,13,9,0,32.018
2018,11,13,11,0,32.218
2018,11,13,13,0,32.218
2018,11,13,15,0,32.218
2018,11,13,17,0,32.218
2018,11,13,19,0,32.218
2018,11,13,21,0,32.218
2018,11,13,23,0,32.218
2018,11,14,1,0,32.218
2018,11,14,3,0,32.218
2018,11,14,5,0,32.218
2018,11,14,7,0,32.218
2018,11,14,9,0,32.218
2018,11,14,11,0,32.418
2018,11,14,13,0,32.218
2018,11,14,15,0,32.418
2018,11,14,17,0,32.218
2018,11,14,19,0,32.218
2018,11,14,21,0,32.218
2018,11,14,23,0,32.218
2018,11,15,1,0,32.218
2018,11,15,3,0,32.218
2018,11,15,5,0,32.218
2018,11,15,7,0,32.018
2018,11,15,9,0,31.816
2018,11,15,11,0,32.018
2018,11,15,13,0,32.218
2018,11,15,15,0,32.218
2018,11,15,17,0,32.218
2018,11,15,19,0,32.218
2018,11,15,21,0,32.218
2018,11,15,23,0,32.218
2018,11,16,1,0,32.218
2018,11,16,3,0,32.218
2018,11,16,5,0,32.218
2018,11,16,7,0,32.418
2018,11,16,9,0,32.218
2018,11,16,11,0,32.418
2018,11,16,13,0,32.418
2018,11,16,15,0,32.218
2018,11,16,17,0,32.218
2018,11,16,19,0,32.218
2018,11,16,21,0,32.018
2018,11,16,23,0,31.816
2018,11,17,1,0,31.213
2018,11,17,3,0,30.607
2018,11,17,5,0,30.198
2018,11,17,7,0,29.586
2018,11,17,9,0,28.969
2018,11,17,11,0,31.213
2018,11,17,13,0,32.418
2018,11,17,15,0,32.218
2018,11,17,17,0,32.018
2018,11,17,19,0,31.617
2018,11,17,21,0,30.403
2018,11,17,23,0,29.379
2018,11,18,1,0,28.969
2018,11,18,3,0,28.762
2018,11,18,5,0,28.762
2018,11,18,7,0,28.762
2018,11,18,9,0,29.174
2018,11,18,11,0,31.617
2018,11,18,13,0,33.213
2018,11,18,15,0,32.218
2018,11,18,17,0,32.218
2018,11,18,19,0,32.218
2018,11,18,21,0,32.218
2018,11,18,23,0,32.218
2018,11,19,1,0,31.816
2018,11,19,3,0,31.213
2018,11,19,5,0,30.403
2018,11,19,7,0,29.79
2018,11,19,9,0,29.586
2018,11,19,11,0,31.816
2018,11,19,13,0,33.805
2018,11,19,15,0,32.218
2018,11,19,17,0,32.218
2018,11,19,19,0,32.218
2018,11,19,21,0,32.018
2018,11,19,23,0,32.018
2018,11,20,1,0,31.415
2018,11,20,3,0,30.403
2018,11,20,5,0,29.586
2018,11,20,7,0,28.969
2018,11,20,9,0,28.762
2018,11,20,11,0,31.617
2018,11,20,13,0,33.805
2018,11,20,15,0,32.418
