"Plot Title: AM16-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995177, SEN S/N: 9995177, LBL: C)","Intensity, Lux (LGR S/N: 9995177, SEN S/N: 9995177, LBL: Lux)","End Of File (LGR S/N: 9995177)"
1,09/19/16 12:06:12 PM,,,Logged
