"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10517323, SEN S/N: 10517323)","Intensity, Lux (LGR S/N: 10517323, SEN S/N: 10517323)","End Of File (LGR S/N: 10517323)"
1,09/14/16 01:00:00 PM,10.455,613.5,
2,09/14/16 04:00:00 PM,11.041,236.8,
3,09/14/16 07:00:00 PM,10.455,32.3,
4,09/14/16 10:00:00 PM,9.768,0.0,
5,09/15/16 01:00:00 AM,9.275,0.0,
6,09/15/16 04:00:00 AM,8.978,0.0,
7,09/15/16 07:00:00 AM,8.978,21.5,
8,09/15/16 10:00:00 AM,9.965,452.1,
9,09/15/16 01:00:00 PM,10.748,613.5,
10,09/15/16 04:00:00 PM,11.528,247.6,
11,09/15/16 07:00:00 PM,11.139,21.5,
12,09/15/16 10:00:00 PM,10.357,0.0,
13,09/16/16 01:00:00 AM,9.866,0.0,
14,09/16/16 04:00:00 AM,9.866,0.0,
15,09/16/16 07:00:00 AM,9.866,21.5,
16,09/16/16 10:00:00 AM,11.431,1808.3,
17,09/16/16 01:00:00 PM,12.594,1377.8,
18,09/16/16 04:00:00 PM,13.558,2152.8,
19,09/16/16 07:00:00 PM,12.787,118.4,
20,09/16/16 10:00:00 PM,11.722,0.0,
21,09/17/16 01:00:00 AM,11.139,0.0,
22,09/17/16 04:00:00 AM,10.651,0.0,
23,09/17/16 07:00:00 AM,10.161,0.0,
24,09/17/16 10:00:00 AM,10.944,430.6,
25,09/17/16 01:00:00 PM,10.553,86.1,
26,09/17/16 04:00:00 PM,10.161,193.8,
27,09/17/16 07:00:00 PM,9.472,0.0,
28,09/17/16 10:00:00 PM,9.373,0.0,
29,09/18/16 01:00:00 AM,9.768,0.0,
30,09/18/16 04:00:00 AM,8.680,0.0,
31,09/18/16 07:00:00 AM,7.481,10.8,
32,09/18/16 10:00:00 AM,7.983,409.0,
33,09/18/16 01:00:00 PM,8.182,279.9,
34,09/18/16 04:00:00 PM,9.373,1636.1,
35,09/18/16 07:00:00 PM,8.879,10.8,
36,09/18/16 10:00:00 PM,8.680,0.0,
37,09/19/16 01:00:00 AM,7.882,0.0,
38,09/19/16 04:00:00 AM,7.179,0.0,
39,09/19/16 07:00:00 AM,7.381,0.0,
40,09/19/16 10:00:00 AM,7.179,215.3,
41,09/19/16 01:00:00 PM,7.280,721.2,
42,09/19/16 04:00:00 PM,6.978,602.8,
43,09/19/16 07:00:00 PM,6.978,10.8,
44,09/19/16 10:00:00 PM,6.674,0.0,
45,09/20/16 01:00:00 AM,5.655,0.0,
46,09/20/16 04:00:00 AM,5.244,0.0,
47,09/20/16 07:00:00 AM,4.623,10.8,
48,09/20/16 10:00:00 AM,5.347,366.0,
49,09/20/16 01:00:00 PM,6.674,1377.8,
50,09/20/16 04:00:00 PM,7.782,1722.2,
51,09/20/16 07:00:00 PM,7.481,43.1,
52,09/20/16 10:00:00 PM,6.268,0.0,
53,09/21/16 01:00:00 AM,5.757,0.0,
54,09/21/16 04:00:00 AM,5.450,0.0,
55,09/21/16 07:00:00 AM,5.244,10.8,
56,09/21/16 10:00:00 AM,5.860,376.7,
57,09/21/16 01:00:00 PM,6.877,559.7,
58,09/21/16 04:00:00 PM,7.882,236.8,
59,09/21/16 07:00:00 PM,6.775,0.0,
60,09/21/16 10:00:00 PM,6.166,0.0,
61,09/22/16 01:00:00 AM,6.166,0.0,
62,09/22/16 04:00:00 AM,5.860,0.0,
63,09/22/16 07:00:00 AM,5.450,10.8,
64,09/22/16 10:00:00 AM,6.268,409.0,
65,09/22/16 01:00:00 PM,7.481,807.3,
66,09/22/16 04:00:00 PM,7.882,828.8,
67,09/22/16 07:00:00 PM,7.682,0.0,
68,09/22/16 10:00:00 PM,7.481,0.0,
69,09/23/16 01:00:00 AM,6.573,0.0,
70,09/23/16 04:00:00 AM,6.166,0.0,
71,09/23/16 07:00:00 AM,6.166,0.0,
72,09/23/16 10:00:00 AM,6.268,753.5,
73,09/23/16 01:00:00 PM,8.082,731.9,
74,09/23/16 04:00:00 PM,8.082,344.4,
75,09/23/16 07:00:00 PM,7.983,10.8,
76,09/23/16 10:00:00 PM,6.775,0.0,
77,09/24/16 01:00:00 AM,6.370,0.0,
78,09/24/16 04:00:00 AM,5.860,0.0,
79,09/24/16 07:00:00 AM,5.450,10.8,
80,09/24/16 10:00:00 AM,5.860,376.7,
81,09/24/16 01:00:00 PM,6.877,678.1,
82,09/24/16 04:00:00 PM,8.282,1722.2,
83,09/24/16 07:00:00 PM,8.282,10.8,
84,09/24/16 10:00:00 PM,7.882,0.0,
85,09/25/16 01:00:00 AM,7.381,0.0,
86,09/25/16 04:00:00 AM,6.978,0.0,
87,09/25/16 07:00:00 AM,7.882,10.8,
88,09/25/16 10:00:00 AM,9.472,441.3,
89,09/25/16 01:00:00 PM,11.041,538.2,
90,09/25/16 04:00:00 PM,11.528,247.6,
91,09/25/16 07:00:00 PM,11.625,0.0,
92,09/25/16 10:00:00 PM,11.625,0.0,
93,09/26/16 01:00:00 AM,11.431,0.0,
94,09/26/16 04:00:00 AM,11.236,0.0,
95,09/26/16 07:00:00 AM,11.236,0.0,
96,09/26/16 10:00:00 AM,11.916,344.4,
97,09/26/16 01:00:00 PM,12.690,452.1,
98,09/26/16 04:00:00 PM,13.558,161.5,
99,09/26/16 07:00:00 PM,13.076,0.0,
100,09/26/16 10:00:00 PM,12.401,0.0,
101,09/27/16 01:00:00 AM,11.431,0.0,
102,09/27/16 04:00:00 AM,11.334,0.0,
103,09/27/16 07:00:00 AM,10.944,0.0,
104,09/27/16 10:00:00 AM,11.041,1054.9,
105,09/27/16 01:00:00 PM,11.431,828.8,
106,09/27/16 04:00:00 PM,11.334,710.4,
107,09/27/16 07:00:00 PM,10.846,0.0,
108,09/27/16 10:00:00 PM,9.275,0.0,
109,09/28/16 01:00:00 AM,7.682,0.0,
110,09/28/16 04:00:00 AM,7.682,0.0,
111,09/28/16 07:00:00 AM,7.582,21.5,
112,09/28/16 10:00:00 AM,8.581,656.6,
113,09/28/16 01:00:00 PM,9.176,462.9,
114,09/28/16 04:00:00 PM,9.669,172.2,
115,09/28/16 07:00:00 PM,9.571,0.0,
116,09/28/16 10:00:00 PM,9.077,0.0,
117,09/29/16 01:00:00 AM,8.680,0.0,
118,09/29/16 04:00:00 AM,8.182,0.0,
119,09/29/16 07:00:00 AM,7.682,0.0,
120,09/29/16 10:00:00 AM,8.581,1550.0,
121,09/29/16 01:00:00 PM,9.275,1270.1,
122,09/29/16 04:00:00 PM,9.571,656.6,
123,09/29/16 07:00:00 PM,8.978,0.0,
124,09/29/16 10:00:00 PM,8.481,0.0,
125,09/30/16 01:00:00 AM,7.882,0.0,
126,09/30/16 04:00:00 AM,7.179,0.0,
127,09/30/16 07:00:00 AM,5.552,0.0,
128,09/30/16 10:00:00 AM,5.757,344.4,
129,09/30/16 01:00:00 PM,6.775,473.6,
130,09/30/16 04:00:00 PM,8.382,366.0,
131,09/30/16 07:00:00 PM,7.882,0.0,
132,09/30/16 10:00:00 PM,6.370,0.0,
133,10/01/16 01:00:00 AM,5.860,0.0,
134,10/01/16 04:00:00 AM,5.450,0.0,
135,10/01/16 07:00:00 AM,5.244,0.0,
136,10/01/16 10:00:00 AM,5.962,764.2,
137,10/01/16 01:00:00 PM,7.179,1237.9,
138,10/01/16 04:00:00 PM,7.381,602.8,
139,10/01/16 07:00:00 PM,6.573,0.0,
140,10/01/16 10:00:00 PM,5.860,0.0,
141,10/02/16 01:00:00 AM,5.347,0.0,
142,10/02/16 04:00:00 AM,4.934,0.0,
143,10/02/16 07:00:00 AM,4.519,0.0,
144,10/02/16 10:00:00 AM,5.037,398.3,
145,10/02/16 01:00:00 PM,6.370,1377.8,
146,10/02/16 04:00:00 PM,6.978,581.3,
147,10/02/16 07:00:00 PM,6.471,0.0,
148,10/02/16 10:00:00 PM,6.471,0.0,
149,10/03/16 01:00:00 AM,6.064,0.0,
150,10/03/16 04:00:00 AM,6.064,0.0,
151,10/03/16 07:00:00 AM,5.962,0.0,
152,10/03/16 10:00:00 AM,6.166,1141.0,
153,10/03/16 01:00:00 PM,6.370,322.9,
154,10/03/16 04:00:00 PM,6.471,1044.1,
155,10/03/16 07:00:00 PM,5.860,0.0,
156,10/03/16 10:00:00 PM,5.655,0.0,
157,10/04/16 01:00:00 AM,5.347,0.0,
158,10/04/16 04:00:00 AM,5.552,0.0,
159,10/04/16 07:00:00 AM,5.552,0.0,
160,10/04/16 10:00:00 AM,5.655,893.4,
161,10/04/16 01:00:00 PM,6.064,1463.9,
162,10/04/16 04:00:00 PM,6.268,161.5,
163,10/04/16 07:00:00 PM,5.962,0.0,
164,10/04/16 10:00:00 PM,5.552,0.0,
165,10/05/16 01:00:00 AM,5.450,0.0,
166,10/05/16 04:00:00 AM,5.244,0.0,
167,10/05/16 07:00:00 AM,5.450,0.0,
168,10/05/16 10:00:00 AM,6.064,1377.8,
169,10/05/16 01:00:00 PM,6.978,1550.0,
170,10/05/16 04:00:00 PM,7.079,129.2,
171,10/05/16 07:00:00 PM,6.573,0.0,
172,10/05/16 10:00:00 PM,6.573,0.0,
173,10/06/16 01:00:00 AM,6.268,0.0,
174,10/06/16 04:00:00 AM,6.166,0.0,
175,10/06/16 07:00:00 AM,6.166,0.0,
176,10/06/16 10:00:00 AM,6.471,990.3,
177,10/06/16 01:00:00 PM,7.280,1722.2,
178,10/06/16 04:00:00 PM,7.381,549.0,
179,10/06/16 07:00:00 PM,6.877,0.0,
180,10/06/16 10:00:00 PM,6.674,0.0,
181,10/07/16 01:00:00 AM,7.682,0.0,
182,10/07/16 04:00:00 AM,7.882,0.0,
183,10/07/16 07:00:00 AM,7.381,0.0,
184,10/07/16 10:00:00 AM,7.079,592.0,
185,10/07/16 01:00:00 PM,7.280,1280.9,
186,10/07/16 04:00:00 PM,7.280,1194.8,
187,10/07/16 07:00:00 PM,6.978,0.0,
188,10/07/16 10:00:00 PM,5.757,0.0,
