"Plot Title: RL-6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10503830, SEN S/N: 10503830)","End Of File (LGR S/N: 10503830)"
1,10/07/16 11:09:53 AM,,Logged
